,-0.08813317022334931,-0.07210895745546761,-0.05608474468758591,-0.04006053191970421,-0.024036319151822513,-0.008012106383940815,0.008012106383940884,0.024036319151822583,0.04006053191970428,0.056084744687585966,0.07210895745546768,0.08813317022334939,0.10415738299123108,0.12018159575911276,0.1362058085269945,0.15223002129487617,0.16825423406275786,0.18427844683063954,0.20030265959852123,0.21632687236640297
thresh,-0.06409685107152677,0.06409685107152677,1,,,,,,,,,,,,,,,,,
unreg,1,2,10,52,236,994,728,177,43,16,11,13,4,2,1,2,2,1,1,0
unreg_genes,['soxE_1'],['Saci_0433' 'Saci_1754'],[],[],[],[],[],[],[],[],"['dsrE2' 'gcvH3' 'Saci_0477' 'Saci_2103' 'fdhF' 'puuP' 'Saci_0348'
 'Saci_0353' 'tusA' 'Saci_2065' 'trxA']","['Saci_0333' 'SACI_RS11930' 'Saci_0331' 'bioB_1' 'Saci_0332' 'Saci_0342'
 'ahpF' 'Saci_0352' 'bioB_2' 'Saci_0339' 'Saci_0321' 'lpd' 'lipM_3']",['gcvH2' 'SACI_RS09005' 'Saci_0337' 'lipM_2'],['Saci_0330' 'trxB_2'],['hdrC1'],['hdrB2' 'hdrC2'],['Saci_0327' 'hdrB1'],['hdrA'],['Saci_0324'],[]
