,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.17969591705340768,2.0,0.0,-0.12706420149999995,1.0,0.12706420149999995,,,,,,,,
1,fur__wt_dpd,-0.25290419350000004,0.019521894524666183,2.0,2.0,-0.23910012950000006,3.0,-0.26670825750000005,,,,,,,,
2,fur__wt_fe,-0.032372690999999953,0.03372815836948977,2.0,4.0,-0.05622210049999998,5.0,-0.008523281499999924,,,,,,,,
3,fur__delfur_dpd,-0.21792486450000004,0.1521644536055072,2.0,6.0,-0.11032834750000008,7.0,-0.3255213815,,,,,,,,
4,fur__delfur_fe2,-0.2089963965,0.19111096314652476,2.0,8.0,-0.07386053849999996,9.0,-0.3441322545,,,,,,,,
5,acid__wt_ph5,-0.32475220499999996,0.20189935141116425,2.0,10.0,-0.46751660549999996,11.0,-0.1819878045,,,,,,,,
6,acid__delgadx_ph5,-0.2845178085,,1.0,12.0,-0.2845178085,,,,,,,,,,
7,acid__delgadw_ph5,-0.06190991300000004,0.09798953474004424,2.0,13.0,0.007379151500000014,14.0,-0.1311989775000001,,,,,,,,
8,acid__delgade_ph5,0.0058703144999999665,0.09110503775950154,2.0,15.0,-0.05855067550000004,16.0,0.07029130449999997,,,,,,,,
9,oxidative__wt_pq,-0.11050147499999996,0.23200305931830745,2.0,17.0,-0.2745524115,18.0,0.05354946150000006,,,,,,,,
10,oxidative__deloxyr_pq,-0.16044155250000003,0.3434073063088589,2.0,19.0,0.08238408249999997,20.0,-0.4032671875,,,,,,,,
11,oxidative__delsoxr_pq,-0.355171244,0.21611783618248706,2.0,21.0,-0.5079896315,22.0,-0.20235285649999998,,,,,,,,
12,oxidative__delsoxs_pq,0.21504428349999993,0.29226751390109806,2.0,23.0,0.00837994249999996,24.0,0.4217086244999999,,,,,,,,
13,nac_ntrc__wt_csn,-0.07679285249999995,0.1174968211457178,2.0,25.0,0.006289946500000032,26.0,-0.15987565149999994,,,,,,,,
14,nac_ntrc__wt_cytd,-0.15718373099999994,0.14811800040193496,2.0,27.0,-0.26191897349999993,28.0,-0.052448488499999946,,,,,,,,
15,nac_ntrc__wt_gln,-0.4717424095,0.09438100690819627,2.0,29.0,-0.40500495950000004,30.0,-0.5384798595,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.652166932,0.9467570645788854,2.0,31.0,1.3216252725,32.0,-0.017291408499999994,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-0.36274989750000003,0.23063185694011348,2.0,33.0,-0.19966854750000007,34.0,-0.5258312475,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-0.14768980550000002,0.23635540974384814,2.0,35.0,0.019438707499999985,36.0,-0.3148183185,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.38674934549999995,0.3019338135065558,2.0,37.0,-0.17324989849999994,38.0,-0.6002487925,,,,,,,,
20,misc__wt_no_te,-0.5168391855000001,0.4514805733644597,2.0,39.0,-0.19759421050000006,40.0,-0.8360841605,,,,,,,,
21,misc__bw_delcbl,-0.024694966500000026,0.06415608534240864,2.0,41.0,-0.07006016950000005,42.0,0.020670236499999998,,,,,,,,
22,misc__bw_delfabr,-0.1374162145,0.21317297190540327,2.0,43.0,0.013319839500000041,44.0,-0.28815226850000003,,,,,,,,
23,misc__bw_delfadr,-0.14343120749999996,0.32165667767793016,2.0,45.0,0.08401441050000003,46.0,-0.37087682549999995,,,,,,,,
24,misc__nitr_031,-0.2611389075,,1.0,47.0,-0.2611389075,,,,,,,,,,
25,omics__wt_glu,-0.045026063499999935,0.15917727844601995,2.0,48.0,0.06752926950000004,49.0,-0.15758139649999992,,,,,,,,
26,omics__wt_gly,0.09156520099999992,0.45164458183260836,2.0,50.0,-0.22779574550000006,51.0,0.4109261474999999,,,,,,,,
27,omics__wt_thr,2.2713181655000003,0.4706446831715542,2.0,52.0,2.6041142125000003,53.0,1.9385221185,,,,,,,,
28,omics__bw_ac,2.0297771925,0.06330951871919584,2.0,54.0,2.0745437825,55.0,1.9850106025,,,,,,,,
29,omics__bw_fum,1.4551049010000001,0.18800835607448035,2.0,56.0,1.5880468845000002,57.0,1.3221629175,,,,,,,,
30,omics__bw_glc,-0.1468115565,0.34920228821120186,2.0,58.0,0.1001117495,59.0,-0.3937348625,,,,,,,,
31,omics__bw_pyr,0.893989615,0.6980033110017498,2.0,60.0,0.4004267404999999,61.0,1.3875524895,,,,,,,,
32,ompr__wt_nacl,0.028324317000000043,0.269328987597076,2.0,62.0,-0.16212003649999995,63.0,0.21876867050000004,,,,,,,,
33,ompr__bw_delompr_nacl,0.1966750405,0.129744197681222,2.0,64.0,0.1049320385,65.0,0.2884180425,,,,,,,,
34,minspan__wt_ade,0.4392199885000001,,1.0,66.0,0.4392199885000001,,,,,,,,,,
35,minspan__wt_glc,-0.01131146049999999,0.3565219122263983,3.0,67.0,-0.4209327655,68.0,0.15792302349999998,69.0,0.22907536050000002,,,,,,
36,minspan__wt_glc_anaero,0.21678784699999998,0.042714017604693115,2.0,70.0,0.24699121850000005,71.0,0.1865844754999999,,,,,,,,
37,minspan__wt_trp,1.2593856435,,1.0,72.0,1.2593856435,,,,,,,,,,
38,minspan__bw_delcra_glc,0.4969267934999999,,1.0,73.0,0.4969267934999999,,,,,,,,,,
39,minspan__bw_delcra_trp,0.8207897394999997,,1.0,74.0,0.8207897394999997,,,,,,,,,,
40,minspan__bw_delmntr,0.6877596694999999,,1.0,75.0,0.6877596694999999,,,,,,,,,,
41,minspan__bw_delnac_ade,-0.8360841605,,1.0,76.0,-0.8360841605,,,,,,,,,,
42,minspan__bw_delnac_glc,0.12653844550000004,,1.0,77.0,0.12653844550000004,,,,,,,,,,
43,cra_crp__wt_ac,2.4006174,0.023860689713211782,2.0,78.0,2.3837453445,79.0,2.4174894555,,,,,,,,
