,PA3742
SRX7442752,-0.04778563
SRX7442753,0.04778563
SRX7442754,-0.872786829
SRX7442755,-0.75916466
SRX7442756,-1.129879584
SRX7442757,-1.163812488
SRX7442758,-1.13164574
SRX7442759,-1.473618889
SRX7442761,-2.427934602
SRX7874204,0.09468204
SRX7874205,-0.09468204
SRX7874206,-0.28347097
SRX7874207,-0.401016812
SRX8639787,0.05428167800000001
SRX8639788,-0.054281677
SRX8639789,0.13694030100000001
SRX8639790,0.108236072
SRX8639791,-0.19362429
SRX8639792,-0.361560747
SRX8639793,0.313484119
SRX8639794,0.024675743
SRX8639795,0.201030226
SRX8639796,0.15332477
SRX8639797,-0.73192287
SRX8639798,-0.40254205
SRX8639800,-0.381811573
SRX1156127,0.017089187000000002
SRX1156135,-0.017089187000000002
SRX1156136,1.688329286
SRX1156137,1.658004026
SRX1156138,-0.480804163
SRX1156140,-0.352295154
ERX2195929,-0.002588445
ERX2195930,0.002588445
ERX2195931,0.111698665
ERX2195932,-0.017939345000000002
ERX2195933,-0.708082745
ERX2195934,-0.41385209500000003
SRX4579961,0.033113257
SRX4579962,-0.365826203
SRX4579963,0.33271294700000004
SRX4579964,1.203039677
SRX4579965,0.754579587
SRX4579966,0.958272067
SRX5630349,0.10804979
SRX5630350,-0.10804979
SRX5630351,0.10144666000000001
SRX5630352,0.29334897
SRX1411278,-0.08849001000000001
SRX1411287,0.152668406
SRX1411289,0.07349119600000001
SRX1411279,-0.076010753
SRX1411280,0.16450076400000002
SRX1411281,-0.673930562
SRX1411282,-0.36060661
SRX1411283,-0.480965911
SRX1411284,-0.042348419000000005
SRX1411285,-0.07632504200000001
SRX1411286,0.012282811000000001
SRX1411288,0.030406723000000004
SRX2711962,0.000146586
SRX2711963,-0.000146586
SRX2711964,0.156871267
SRX2711965,0.177642238
SRX2711966,-0.047186838
SRX2711967,-0.24383505400000002
ERX3558798,0.18294358
ERX3558799,0.20193358
ERX3558800,-0.21538548000000002
ERX3558801,-0.19964038
ERX3558802,0.1765831
ERX3558803,0.07293763
ERX3558804,-0.16334233
ERX3558805,-0.0861784
ERX3593017,-1.363355179
ERX3593018,-1.409768701
ERX3593020,0.147856487
ERX3593021,0.044216747
ERX3593022,-0.192073233
SRX7058492,-0.10480278500000001
SRX7058494,-1.402032625
SRX7058495,-1.392646535
SRX7058509,0.10480278500000001
SRX2662717,-0.194122826
SRX2662718,-0.222560683
SRX2662721,-0.09970535500000001
SRX2662722,0.09970535500000001
SRX8143226,-0.22352902500000002
SRX8143227,0.22352902500000002
SRX8143228,-0.052083854000000006
SRX8143229,0.633837356
ERX2456848,-0.747900043
ERX2456849,-0.5995755110000001
