,Value,list
TF,Metr-I,
reg_genes,10,['metR-I' 'metH' 'thrC' 'hom' 'dsbC']
comp_genes,6,['serA']
both_genes,5,['metR-II' 'PP_4637' 'PP_2699' 'metE' 'PP_2697']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
