,-0.07861953537210202,-0.05241302358140135,-0.026206511790700673,0.0,0.026206511790700673,0.05241302358140133,0.07861953537210202,0.10482604716280271,0.13103255895350335,0.157239070744204,0.18344558253490467,0.2096520943256054,0.23585860611630605,0.2620651179070067,0.2882716296977074,0.3144781414884081,0.34068465327910874,0.3668911650698094,0.39309767686051006,0.4193041886512108
thresh,-0.09172279126745235,0.09172279126745235,2,,,,,,,,,,,,,,,,,
unreg,0,2,390,4818,327,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0
Metr-I,0,0,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],['serA'],[],[],[],[],[],[],[],[],[],[],[],[]
Metr-I_genes,[],[],[],['hom'],['thrC' 'dsbC' 'metR-I'],[],['metH'],[],[],[],[],[],['metR-II'],['PP_4637'],['PP_2697'],[],['metE'],['PP_2699'],[],[]
