,-0.1188200175,-0.1029773485,-0.08713467949999999,-0.07129201049999999,-0.055449341499999985,-0.03960667249999998,-0.023764003499999978,-0.007921334499999974,0.00792133450000003,0.023764003500000033,0.03960667250000004,0.05544934150000004,0.07129201050000004,0.08713467950000005,0.10297734850000005,0.11882001750000006,0.13466268650000007,0.15050535550000005,0.16634802450000008,0.1821906935000001
thresh,-0.126741352,0.126741352,1,,,,,,,,,,,,,,,,,
unreg,0,1,5,4,12,37,242,2688,2562,257,43,4,4,7,2,0,0,2,5,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['S993' 'yrkE'],['S991' 'S992' 'yrkH' 'yrkF' 'yrkI'],[]
