locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
BSU_26500,0.16961889200000002,yrkI,unknown,"Post-translational modification, protein turnover, and chaperones","yrzM->yrkL, yrzM->yrkI",,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU26500
BSU_26530,0.163018415,yrkF,unknown,"Post-translational modification, protein turnover, and chaperones","yrzM->yrkL, yrzM->yrkI",,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU26530
BSU_26510,0.159435235,yrkH,unknown,Inorganic ion transport and metabolism,"yrzM->yrkL, yrzM->yrkI",,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU26510
new_2713135_2713319_c,0.15901056900000002,S992,intergenic region,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_2713135_2713319_c
new_2712243_2712576_c,0.158883604,S991,intergenic region,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_2712243_2712576_c
BSU_26540,0.151544176,yrkE,unknown,"Post-translational modification, protein turnover, and chaperones","yrzM->yrkL, yrzM->yrkI",,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU26540
new_2713803_2713911_c,0.146832992,S993,intergenic region,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_2713803_2713911_c
