,new_840528_841664_c
LBexp_1,7.2393
LBexp_2,6.9506
LBexp_3,7.2835
LBtran_1,7.2017
LBtran_2,6.9916
LBtran_3,7.1604
LBstat_1,7.0147
LBstat_2,7.3133
LBstat_3,7.3452
LBGexp_1,7.1386
LBGexp_2,7.0185
LBGexp_3,7.1107
LBGtran_2,7.397
LBGtran_3,7.322
LBGstat_1,7.0983
LBGstat_2,7.0398
LBGstat_3,7.6009
S0_1,6.5597
S0_2,6.8963
S0_3,7.0456
S1_1,6.8978
S1_2,6.9596
S1_3,6.5925
S2_1,7.5175
S2_2,6.9030000000000005
S2_3,6.851
S3_1,7.0724
S3_2,6.68
S4_1,7.6107
S4_2,7.2562
S4_3,7.0611
S5_1,10.3728
S5_2,10.8945
S5_3,10.9135
S6_1,12.4576
S6_2,10.9336
S6_3,12.859
S6/t_1,12.4729
S6/t_2,10.3247
S6_4,11.1605
S6_5,11.7379
S6_6,11.6197
S7_4,11.1374
S7_5,10.9869
S7_6,10.8598
S8_4,10.6718
S8_5,10.6514
G135_1,7.5264
G135_3,7.5793
G150_1,7.4724
G150_2,7.3853
G150_3,7.8506
G180_1,7.5084
G180_2,7.3616
G180_3,7.3309
C30_1,8.9586
C30_2,9.2062
C90_1,8.476
C90_2,6.9935
BI_1,6.8527000000000005
BI_2,6.7091
BC_2,6.9767
BC/t_1,7.6656
BC/t_2,8.9551
BC_1,6.9801
Sw_1,6.7802
Sw_2,6.5682
BT_1,9.8552
BT_2,9.2891
B36_1,8.3603
B36_2,8.4563
B60_1,7.3881
B60_2,7.7737
M9exp_1,7.4799
M9exp_2,7.4451
M9exp_3,6.8635
M9tran_1,7.1825
M9tran_2,7.1975
M9tran_3,6.9191
M9stat_1,7.7505
M9stat_2,7.797
M9stat_3,7.5537
M+G_1,8.8113
M+G_2,7.2222
M+G_3,7.1963
Glu_1,7.5821000000000005
Glu_2,7.4555
Glu_3,7.3321
Fru_1,7.2759
Fru_2,7.7504
Fru_3,7.3309
Mal_1,6.9898
Mal_2,7.6735
Mal_3,7.1367
G+S_2,8.3765
G+S_3,8.982
Pyr_1,8.3205
Pyr_2,9.0255
Pyr_3,9.1484
Gly_1,7.7688
Gly_2,7.7019
Gly_3,8.073
Glucon_1,8.5046
Glucon_2,8.125
Glucon_3,8.2096
aero_1,8.0804
aero_2,7.28
aero_3,7.5971
nit_1,8.8829
nit_2,7.3971
nit_3,7.5668
ferm_1,8.1788
ferm_2,7.1953
ferm_3,7.4254
T-5.40H_1,6.8155
T-4.40H_1,7.0044
T-3.40H_1,6.8804
T-2.40H_1,6.8607
T-1.40H_1,6.752
T-1.10H_1,6.4946
T-0.40H_1,6.4226
T0.0H_1,6.4692
T0.30H_1,7.641
T1.0H_1,7.2553
T1.30H_1,7.5969999999999995
T2.0H_1,7.8366
T2.30H_1,7.4344
T3.0H_1,7.2572
T3.30H_1,7.6041
T4.0H_1,7.0617
T5.0H_1,7.4088
HPh_1,7.5243
HPh_2,6.9675
HPh_3,7.666
LPh_1,7.3095
LPh_2,7.0429
LPh_3,7.5135000000000005
LPhT_1,7.5254
LPhT_2,7.1092
LPhT_3,7.2651
