k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.03190939873456955,,,
7,Zinc - Steady,False,-0.015630964701995254,,,
5,Lead,False,-0.012082028202712536,,,
14,UC-7,False,-0.010348051059991122,,,
3,Cadmium,False,-0.009704819694161416,,,
13,UC-6,False,-0.009344368297606707,,,
10,Copper,False,0.008029001839458942,,,
4,UC-4,False,-0.007183000734075904,,,
11,Chromium,False,0.005315524558536709,,,
2,UC-3,False,-0.0048859544470906255,,,
9,UC-5,False,-0.004418324132124524,,,
12,Zinc - Intermediate,False,0.0032285376711740127,,,
8,Zinc - Fast,False,-0.0017592788010369984,,,
0,UC-1,False,-0.0010553979640826583,,,
1,UC-2,False,0.00027374228826374745,,,
