,BSU_12430
LBexp_1,11.0233
LBexp_2,12.1171
LBexp_3,11.3962
LBtran_1,13.8475
LBtran_2,13.0713
LBtran_3,12.7874
LBstat_1,16.1381
LBstat_2,16.3839
LBstat_3,16.2961
LBGexp_1,11.0564
LBGexp_2,10.8449
LBGexp_3,11.4074
LBGtran_2,11.489
LBGtran_3,11.3091
LBGstat_1,11.2491
LBGstat_2,11.7004
LBGstat_3,10.9743
S0_1,15.4115
S0_2,15.2502
S0_3,15.3927
S1_1,16.2127
S1_2,16.2396
S1_3,16.231
S2_1,16.4018
S2_2,16.3616
S2_3,16.3837
S3_1,16.1345
S3_2,16.2416
S4_1,16.285
S4_2,16.2447
S4_3,16.3786
S5_1,16.3392
S5_2,16.3543
S5_3,16.3687
S6_1,16.3859
S6_2,15.7861
S6_3,16.2316
S6/t_1,16.371
S6/t_2,14.9459
S6_4,15.8572
S6_5,16.4211
S6_6,16.3644
S7_4,16.384900000000002
S7_5,16.3498
S7_6,16.0283
S8_4,15.9843
S8_5,15.2308
G135_1,9.6256
G135_3,8.4321
G150_1,9.6921
G150_2,10.1662
G150_3,9.9202
G180_1,9.0386
G180_2,9.2501
G180_3,8.6418
C30_1,11.0854
C30_2,11.4087
C90_1,12.5298
C90_2,12.6967
BI_1,14.3131
BI_2,14.5042
BC_2,16.4075
BC/t_1,16.4071
BC/t_2,16.3683
BC_1,16.1662
Sw_1,16.4438
Sw_2,16.3917
BT_1,16.2569
BT_2,15.7599
B36_1,16.4015
B36_2,16.2529
B60_1,16.391
B60_2,16.4076
M9exp_1,14.4181
M9exp_2,14.0029
M9exp_3,13.9868
M9tran_1,15.0178
M9tran_2,15.0831
M9tran_3,15.133
M9stat_1,16.4209
M9stat_2,16.4304
M9stat_3,16.4477
M+G_1,14.4381
M+G_2,14.4427
M+G_3,14.5954
Glu_1,14.9958
Glu_2,14.8534
Glu_3,14.963
Fru_1,14.4929
Fru_2,15.5839
Fru_3,14.7103
Mal_1,13.6442
Mal_2,14.1439
Mal_3,14.5782
G+S_2,15.0087
G+S_3,15.0867
Pyr_1,15.5114
Pyr_2,15.414
Pyr_3,15.1525
Gly_1,15.15
Gly_2,15.9485
Gly_3,14.5764
Glucon_1,14.6548
Glucon_2,15.1264
Glucon_3,13.9972
aero_1,13.7135
aero_2,14.0156
aero_3,14.7242
nit_1,14.8122
nit_2,15.2234
nit_3,14.9921
ferm_1,15.2425
ferm_2,14.9487
ferm_3,15.0312
T-5.40H_1,15.5979
T-4.40H_1,15.3939
T-3.40H_1,15.1938
T-2.40H_1,15.1061
T-1.40H_1,15.1133
T-1.10H_1,14.8752
T-0.40H_1,15.1807
T0.0H_1,14.9565
T0.30H_1,16.4192
T1.0H_1,16.3144
T1.30H_1,16.4173
T2.0H_1,16.4138
T2.30H_1,16.3698
T3.0H_1,16.3667
T3.30H_1,16.3501
T4.0H_1,16.2305
T5.0H_1,16.4311
HPh_1,12.9606
HPh_2,12.7436
HPh_3,12.671
LPh_1,12.6125
LPh_2,13.5394
LPh_3,12.9862
LPhT_1,15.9294
LPhT_2,16.4005
LPhT_3,16.389
SMMPr_1,15.3465
SMMPr_2,15.4041
SMMPr_3,15.3906
HiTm_1,15.7629
HiTm_2,14.9353
HiTm_3,15.7849
LoTm_1,16.2806
LoTm_2,16.1045
LoTm_3,16.3081
HiOs_1,15.8884
HiOs_2,16.0665
HiOs_3,15.8061
BMM_1,13.8837
BMM_2,13.8125
BMM_3,13.5793
Heat_1,14.1756
Heat_2,13.8354
Heat_3,13.8255
Cold_1,15.1628
Cold_2,14.8145
Cold_3,14.3178
Etha_1,13.1889
Etha_2,12.9936
Etha_3,13.2341
SMM_1,14.3608
SMM_2,14.4911
SMM_3,14.534
Salt_1,13.2384
Salt_2,13.3982
Salt_3,13.3452
Mt0_1,11.3024
Mt0_3,10.9794
M0t45_1,12.2389
M0t45_2,13.0189
M0t45_3,12.7405
M0t90_1,14.3031
M0t90_2,15.6387
M0t90_3,14.9756
M40t45_1,11.9861
M40t45_2,13.8803
M40t45_3,12.7325
M40t90_1,14.8556
M40t90_2,15.9265
M40t90_3,15.265
dia0_1,11.4533
dia0_2,12.305
dia0_3,12.5472
dia5_1,11.1702
dia5_2,12.0135
dia5_3,11.6012
dia15_1,9.9845
dia15_2,11.1586
dia15_3,11.2703
Diami_1,10.3384
Diami_2,11.1002
Diami_3,10.6234
Paraq_1,10.600200000000001
Paraq_2,11.5063
Paraq_3,9.9905
H2O2_1,10.102
H2O2_2,10.371
H2O2_3,9.7264
Oxctl_1,10.5307
Oxctl_2,10.7347
Oxctl_3,11.3682
GM-0.1_1,14.5389
GM-0.2_1,14.3934
GM+5_1,14.293
GM+15_1,14.3553
GM+25_1,14.8705
GM+45_1,14.1563
GM+60_1,13.8622
GM+90_1,13.6159
GM+120_1,13.3559
GM+150_1,14.574300000000001
GM-0.1_2,14.9287
GM-0.2_2,14.9035
GM+5_2,14.1908
GM+10_2,13.7798
GM+15_2,13.4643
GM+25_2,13.883
GM+45_2,12.8724
GM+60_2,12.736
GM+90_2,14.6239
GM+150_2,14.6658
GM-0.1_3,15.2354
GM-0.2_3,15.0884
GM+5_3,15.0571
GM+10_3,13.778
GM+15_3,14.4684
GM+25_3,14.2372
GM+45_3,13.4264
GM+60_3,13.2954
GM+90_3,13.9138
GM+120_3,14.3832
GM+150_3,14.4011
MG-0.1_1,13.231
MG+5_1,13.3551
MG+10_1,13.5869
MG+15_1,12.8213
MG+25_1,13.2755
MG+45_1,12.7022
MG+120_1,13.9988
MG+150_1,14.6746
MG-0.1_2,12.1593
