,-0.08146780078125,-0.07060542734375,-0.059743053906249996,-0.04888068046874999,-0.03801830703124999,-0.027155933593749987,-0.016293560156249984,-0.005431186718749981,0.005431186718750022,0.016293560156250025,0.02715593359375003,0.03801830703125003,0.048880680468750035,0.05974305390625005,0.07060542734375004,0.08146780078125003,0.09233017421875005,0.10319254765625006,0.11405492109375005,0.12491729453125004
thresh,-0.0868989875,0.0868989875,2,,,,,,,,,,,,,,,,,
unreg,1,2,4,9,26,108,649,2244,2047,567,160,35,9,4,3,0,0,0,0,0
HutP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
HutP_genes,[],[],[],[],[],[],[],[],[],[],[],['hutP'],[],[],[],[],['hutM'],['S1517' 'hutG'],['hutH' 'hutU' 'hutI'],[]
