,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,3.333333146541643e-11,0.049210873726379355,3.0,0.0,0.0117610606,1.0,-0.0540258123,2.0,0.0422647518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.6726127994333333,0.38986132859834527,3.0,3.0,-0.8471338195,4.0,-0.9447248895,5.0,-0.2259796893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.3157139486,0.18419288920939983,3.0,6.0,-1.4805020598,7.0,-1.3497702225000001,8.0,-1.1168695635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.761903586394812e-12,0.205037504577321,21.0,9.0,-0.027705430200000002,10.0,-0.1846623038,11.0,0.1185355718,12.0,-0.034327668400000004,13.0,-0.32443727850000004,14.0,-0.2800380993,15.0,-0.0491556271,16.0,0.3598140958,17.0,0.433566194,18.0,0.2427120458,19.0,-0.2427340564,20.0,-0.23609319520000002,21.0,-0.11462912750000001,22.0,0.0481039541,23.0,0.0473078304,24.0,-0.0483403808,25.0,0.2859104556,26.0,0.04277677,27.0,0.0565526653,28.0,-0.08163700900000001,29.0,-0.011519406500000001
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.5025935142904762,0.3914504167666165,21.0,30.0,-0.4524700041,31.0,-0.32531017700000003,32.0,-0.3719432049,33.0,-0.4297473772,34.0,-0.3662582891,35.0,-0.36894078280000003,36.0,-0.0644383496,37.0,-0.2617878856,38.0,-0.2582934304,39.0,-0.0507869492,40.0,-0.0231518002,41.0,-0.43028362410000004,42.0,-0.6076189860000001,43.0,-0.7441342166,44.0,-0.9407186145,45.0,-0.49431312120000004,46.0,-1.6181845119,47.0,-0.6055294701,48.0,-0.6313236592,49.0,-0.224098865,50.0,-1.2851304814
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.023168677577949576,3.0,51.0,-0.0123006949,52.0,0.0267247806,53.0,-0.0144240857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.47676004554999996,0.16735297350962874,4.0,54.0,-0.7233562361,55.0,-0.4255281634,56.0,-0.4064919369,57.0,-0.3516638458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.03128690389165925,4.0,58.0,-0.0075580087,59.0,0.0038177815000000003,60.0,0.0396716841,61.0,-0.0359314569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.045312330925,0.06463624003346799,4.0,62.0,-0.0064110939,63.0,0.1395787365,64.0,0.0298335116,65.0,0.0182481695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.06684485595,0.029453145993402718,4.0,66.0,0.0559554369,67.0,0.0372930408,68.0,0.10697561480000001,69.0,0.0671553313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.007035718674999999,0.03205830666436623,4.0,70.0,0.016136721,71.0,-0.040112024100000004,72.0,0.031240302900000003,73.0,0.0208778749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.6666672671602118e-11,0.28759359395668305,6.0,74.0,-0.19175041410000002,75.0,-0.2726767116,76.0,-0.2504757345,86.0,0.4531632511,88.0,0.1372231063,90.0,0.1245165027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-0.09100301981666666,0.5478854428361188,6.0,77.0,-0.6079080095,78.0,-0.5162394508,79.0,-0.6374591091,87.0,0.3057593769,89.0,0.43505392810000004,91.0,0.4747751455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.6736902583000001,0.187866024092972,3.0,80.0,0.7836838239,82.0,0.4567684785,84.0,0.7806184725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-0.10104365726666668,0.02684178021914191,3.0,81.0,-0.13000402020000001,83.0,-0.07700030690000001,85.0,-0.0961266447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-3.33333360913457e-11,0.20575352545074138,3.0,92.0,0.1054736062,93.0,-0.2371032915,94.0,0.1316296852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.04698003433333334,0.11640223177236905,3.0,95.0,0.053033302000000004,96.0,-0.174752241,97.0,-0.019221164000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,0.39248773550000005,0.08919832202561746,3.0,98.0,0.34728358730000003,99.0,0.3349413262,100.0,0.49523829300000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,0.42965588800000004,0.06710391413475451,3.0,101.0,0.4822461853,102.0,0.3540795993,103.0,0.4526418794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-0.3067787130333333,0.15495724909512693,3.0,104.0,-0.13275004,105.0,-0.3577754876,106.0,-0.4298106115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-0.12662952566666666,0.16388631283448,3.0,107.0,-0.2173868653,108.0,-0.22505993940000002,109.0,0.0625582277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,0.18236342363333335,0.041030977448584666,3.0,110.0,0.13686788160000002,111.0,0.19365877780000001,112.0,0.2165636115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,0.16093911176666667,0.10726579917377728,3.0,113.0,0.2838680515,114.0,0.0863480085,115.0,0.1126012753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
