,ABUW_0495
SRX3737100,-0.8844347616
SRX3737101,-0.7807676950000001
SRX3737103,-0.7439390421000001
SRX3737104,-0.0075536046
SRX3737105,0.010266018
SRX3737106,0.0254592335
SRX3737107,-0.028171646800000002
SRX3737108,-0.4421927704
SRX3737109,-0.4415565111
SRX3737110,0.0635367932
SRX3737111,-0.365268409
Abaum_0017,-0.061432810100000006
Abaum_0018,-0.061801747500000004
Abaum_0019,-0.0300135178
Abaum_0020,0.4348064424
Abaum_0021,0.1906483566
Abaum_0022,-0.0335405119
Abaum_0023,0.061432810100000006
Abaum_0024,0.1990538906
Abaum_0025,0.3085748579
Abaum_0026,0.1189611462
SRX3141471,0.4825279099
SRX3141472,-0.0088640153
SRX3141473,-0.1356321262
SRX3141474,0.1444961414
SRX3141475,0.3244588176
SRX3141476,0.11519388600000001
SRX3141477,0.3811991686
SRX3141478,0.7073301723000001
SRX3141479,0.0778271328
SRX8944518,0.1048143354
SRX8944519,-0.1833440963
SRX8944520,-0.1943839601
SRX8944521,-0.3783073715
SRX8944522,0.0895696247
SRX8944523,-0.1573331157
SRX5930997,0.0389921671
SRX5930998,0.0699512389
SRX5930999,-0.1089434061
SRX5931001,1.2704126277
SRX5931002,1.2976799395
SRX4488546,1.1109608116
SRX4488547,-0.4365113272
SRX4488548,2.1000398038
SRX4488549,-0.6744494843000001
SRX4488550,1.5863081375
SRX4488551,2.0917595429
SRX4488552,2.3817435031
SRX4488553,2.2244697221
SRX4488554,1.4282896883
SRX4488555,2.3227180728
SRX4488556,1.6840729927
SRX4488557,1.8404582913
SRX2568047,-0.0481338401
SRX2568048,0.37988083910000003
SRX2568049,0.31704682100000003
SRX2568050,-0.37179542390000003
SRX2568051,-0.4360376775
SRX2568052,-0.8497512076
SRX2568053,0.4775663411
SRX2568054,-0.573295377
SRX2568055,0.0133323698
SRX2568056,-0.8142588278
SRX2568057,-1.1189325219
SRX2568058,-0.7573490904
SRX2568059,-0.0289183112
SRX2568060,-0.039414751500000005
SRX2568061,-0.0908339754
SRX2568062,-0.0830974941
SRX2568063,0.0025740162000000002
SRX2568064,0.0805234778
Abaum_0001,-0.08619505920000001
Abaum_0002,0.3472588453
Abaum_0003,0.6142778302
Abaum_0004,0.5133324762
Abaum_0005,0.7718109820000001
Abaum_0006,0.7006088767
Abaum_0007,0.5514781118000001
Abaum_0008,0.4437979581
Abaum_0009,0.3198475577
Abaum_0010,0.10041771070000001
Abaum_0011,-0.0724807717
Abaum_0012,0.0724807717
Abaum_0013,-0.13061068580000001
Abaum_0014,0.2666236531
Abaum_0015,-0.0154472846
Abaum_0016,0.0385319483
ERX1221046,-0.090613856
ERX1221048,0.17321178750000002
ERX1221049,-0.0825979314
ERX1221050,-0.3335846001
ERX1221052,0.3700134587
ERX1221053,0.4570206443
ABNM035,0.4612209365
ABNM036,-0.4612209365
ABNM037,-0.031877088500000005
ABNM038,-0.3474884775
ABNM041,0.016385747500000002
ABNM042,-0.8462327455
ABNM019,-0.0718398576
ABNM020,0.0718398576
ABNM021,0.0800453883
ABNM022,0.49140016470000003
ABNM023,-0.21234908400000002
ABNM024,0.3610170077
ABNM025,0.1918877834
ABNM026,0.0805764796
ABNM027,-0.041271467
ABNM028,0.041271467
ABNM029,0.0212470418
ABNM030,-0.1294006254
ABNM031,-0.0932090841
ABNM032,-0.1866103433
ABNM033,-0.10082865640000001
ABNM034,0.0723694932
ABNM001,0.0202359633
ABNM002,-0.0202359633
ABNM003,-0.4097433082
ABNM004,0.2996849298
ABNM005,-1.4776337353
ABNM006,-0.2499586073
ABNM007,-0.438969102
ABNM008,-0.36172684320000004
ABNM009,-0.0692188168
ABNM010,0.0670939087
ABNM043,-0.1974119105
ABNM044,0.1974119105
ABNM045,-0.2746153395
ABNM046,-0.2230829785
ABNM047,0.5667080375
ABNM048,0.6318269845000001
ABNM011,-0.0030405823
ABNM012,0.0030405823
ABNM013,-0.4155351067
ABNM014,-0.3835411074
ABNM015,-0.17907635430000002
ABNM016,-0.10645336720000001
ABNM017,-0.12312749
ABNM018,-0.1742313108
