,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0010606432190091704,,1.0,0.0,0.0010606432190091704
1,Cr__2,0.0026664223067559122,,1.0,1.0,0.0026664223067559122
2,Cr__3,0.007237706712311129,,1.0,2.0,0.007237706712311129
3,Cr__4,0.012505791628006418,,1.0,3.0,0.012505791628006418
4,Cr__5,0.01856236082670061,,1.0,4.0,0.01856236082670061
5,Cr__6,0.02508044952851409,,1.0,5.0,0.02508044952851409
6,Fe__1,-0.00402206542162189,,1.0,6.0,-0.00402206542162189
7,Fe__2,-0.021911300014105118,,1.0,7.0,-0.021911300014105118
8,Fe__3,-0.0446605142157511,,1.0,8.0,-0.0446605142157511
9,Fe__4,-0.0649546634527881,,1.0,9.0,-0.0649546634527881
10,Fe__5,-0.0829499510447196,,1.0,10.0,-0.0829499510447196
11,Fe__6,-0.09006771470414984,,1.0,11.0,-0.09006771470414984
12,Cd__1,0.00038804627414627417,,1.0,12.0,0.00038804627414627417
13,Cd__2,0.0005572630037184191,,1.0,13.0,0.0005572630037184191
14,Cd__3,0.0011613734832765313,,1.0,14.0,0.0011613734832765313
15,Cd__4,0.00222107633975678,,1.0,15.0,0.00222107633975678
16,Cd__5,-0.0014729407778252136,,1.0,16.0,-0.0014729407778252136
17,Cd__6,0.0006868175690484117,,1.0,17.0,0.0006868175690484117
18,Zn__1,-0.002966789936712252,,1.0,18.0,-0.002966789936712252
19,Zn__2,-0.004846370534107256,,1.0,19.0,-0.004846370534107256
20,Zn__3,-0.008253358118400084,,1.0,20.0,-0.008253358118400084
21,Zn__4,-0.00853371507761318,,1.0,21.0,-0.00853371507761318
22,Zn__5,-0.00853843095793335,,1.0,22.0,-0.00853843095793335
23,Zn__6,-0.004132674393981807,,1.0,23.0,-0.004132674393981807
24,Cu__1,0.004257285508547593,,1.0,24.0,0.004257285508547593
25,Cu__2,0.007644990235135187,,1.0,25.0,0.007644990235135187
26,Cu__3,0.010509065794138758,,1.0,26.0,0.010509065794138758
27,Cu__4,0.015450311068368075,,1.0,27.0,0.015450311068368075
28,Cu__5,0.02108317100155485,,1.0,28.0,0.02108317100155485
29,Cu__6,0.023719739520894668,,1.0,29.0,0.023719739520894668
30,Pb__1,0.0032933335260235,,1.0,30.0,0.0032933335260235
31,Pb__2,0.011024363791994956,,1.0,31.0,0.011024363791994956
32,Pb__3,0.01938637794739221,,1.0,32.0,0.01938637794739221
33,Pb__4,0.027523757006569567,,1.0,33.0,0.027523757006569567
34,Pb__5,0.045361431445649865,,1.0,34.0,0.045361431445649865
35,Pb__6,0.06082809159238078,,1.0,35.0,0.06082809159238078
