,new_2099865_2099968_c
M9exp_1,13.2221
M9exp_2,12.8317
M9exp_3,12.7963
M9tran_1,12.8682
M9tran_2,12.9165
M9tran_3,12.9968
M9stat_1,10.9894
M9stat_2,11.5728
M9stat_3,11.5602
MG-0.1_1,12.4555
MG-0.1_2,11.7827
MG-0.1_3,12.9625
MG-0.2_2,11.9569
MG-0.2_3,12.5819
MG+5_1,12.4453
MG+5_2,12.0195
MG+5_3,12.777
MG+10_1,13.0955
MG+10_2,12.8015
MG+10_3,11.2106
MG+15_1,12.8117
MG+15_2,13.8487
MG+15_3,13.1675
MG+25_1,13.2086
MG+25_2,12.3803
MG+25_3,13.1095
MG+45_1,13.675999999999998
MG+45_2,11.7918
MG+45_3,13.0818
MG+60_2,12.6219
MG+60_3,11.8216
MG+90_2,11.8811
MG+90_3,12.999
MG+120_1,11.3892
MG+120_2,13.1783
MG+120_3,12.7473
MG+150_1,13.2226
MG+150_3,13.2253
GM-0.1_1,12.4434
GM-0.1_2,12.876
GM-0.1_3,13.4514
GM-0.2_1,12.1829
GM-0.2_2,13.6414
GM-0.2_3,13.1149
GM+5_1,12.9507
GM+5_2,12.871
GM+5_3,13.3444
GM+10_2,12.169
GM+10_3,11.6076
GM+15_1,12.1808
GM+15_2,11.9553
GM+15_3,12.2803
GM+25_1,13.2377
GM+25_2,12.9663
GM+25_3,11.8757
GM+45_1,13.0789
GM+45_2,11.9256
GM+45_3,11.5621
GM+60_1,12.9718
GM+60_2,11.9248
GM+60_3,11.300999999999998
GM+90_1,13.0669
GM+90_2,13.1207
GM+90_3,13.1552
GM+120_1,11.8449
GM+120_3,12.8332
GM+150_1,13.3028
GM+150_2,11.9756
GM+150_3,13.2828
BT_1,11.7016
BT_2,10.9342
B36_1,12.3507
B36_2,12.3234
B60_1,13.7714
B60_2,13.0979
S0_1,14.6122
S0_2,14.4813
S0_3,14.3455
S1_1,13.0268
S1_2,12.6055
S1_3,13.1939
S2_1,12.0774
S2_2,11.2566
S2_3,11.2767
S3_1,11.6334
S3_2,11.2594
S4_1,12.7185
S4_2,12.5998
S4_3,12.3543
S5_1,12.5641
S5_2,12.6221
S5_3,12.901
S6_1,13.2218
S6_2,15.1692
S6_3,12.7259
S6/t_1,13.265999999999998
S6/t_2,14.3354
S6_4,10.7311
S6_5,11.6254
S6_6,11.5922
S7_4,11.9015
S7_5,12.11
S7_6,11.6227
S8_4,11.5189
S8_5,13.9299
G135_1,11.5625
G135_3,9.5717
G150_1,10.8679
G150_2,11.5563
G150_3,10.6618
G180_1,11.5489
G180_2,11.3116
G180_3,10.3358
T-5.40H_1,13.619000000000002
T-4.40H_1,13.5967
T-3.40H_1,14.0131
T-2.40H_1,13.6676
T-1.40H_1,14.6819
T-1.10H_1,14.8547
T-0.40H_1,15.87
T0.0H_1,15.6965
T0.30H_1,16.3717
T1.0H_1,15.4269
T1.30H_1,15.0539
T2.0H_1,13.7668
T2.30H_1,14.4075
T3.0H_1,13.903
T3.30H_1,14.1
T4.0H_1,14.0307
T5.0H_1,13.291
LBexp_1,11.1715
LBexp_2,11.0786
LBexp_3,11.355
LBtran_1,10.9657
LBtran_2,11.9339
LBtran_3,11.3282
LBstat_1,11.7522
LBstat_2,12.5596
LBstat_3,12.1706
LBGexp_1,10.8368
