,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,2.645914471,0.15129991091370293,2.0,0.0,2.752899664,1.0,2.5389292780000003
1,RichMedia__BHIN_Growth_Mid,1.6923247460000002,0.35873577619258956,2.0,2.0,1.945989246,3.0,1.4386602460000004
2,RichMedia__BHIN_Growth_Stat,1.1140485590000004,0.0070648466864046975,2.0,4.0,1.1190441600000005,5.0,1.1090529580000004
3,RichMedia__LBv2_Growth_Late,-0.8339503464999998,0.2985320451117405,2.0,6.0,-0.6228563129999998,7.0,-1.0450443799999998
4,RichMedia__LBv2_Growth_Mid,4.510281037539698e-16,0.13327175542266273,2.0,8.0,0.0942373620000003,9.0,-0.0942373619999994
5,RichMedia__LBv2_Growth_Stat,-0.8333796379999998,0.5105466071110394,2.0,10.0,-0.4723686699999998,11.0,-1.1943906059999998
6,RichMedia__MHB_Rich_Mid,1.0173507590000002,0.1562953898059756,2.0,12.0,1.1278682890000002,13.0,0.906833229
7,RichMedia__NBO_Rich_Mid,0.4604527880000004,0.3742092185228136,2.0,14.0,0.1958469120000003,15.0,0.7250586640000005
8,Carbon__M9Na_Arabinose_Mid,-0.6683712354999991,0.29957150268668653,2.0,16.0,-0.8802002764999992,17.0,-0.456542194499999
9,Carbon__M9Na_Galactose_Mid,0.40700589650000074,0.13281351628732813,2.0,18.0,0.5009192345000004,19.0,0.313092558500001
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.5923312259999993,0.1479057990711141,2.0,20.0,-0.696916419499999,21.0,-0.4877460324999996
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.3374338174999991,0.07134428963521862,2.0,22.0,-0.2869857864999989,23.0,-0.3878818484999993
12,Carbon__M9Na_GlcNAcGrowth_Stat,-2.1716577434999995,0.2711742767877842,2.0,24.0,-1.9799085734999995,25.0,-2.3634069134999995
13,Carbon__M9Na_GlcNAc_Mid,-0.1136204679999992,0.14955948565864446,2.0,26.0,-0.0078659414999995,27.0,-0.2193749944999989
14,Carbon__M9Na_Gluconate_Mid,-1.5376756979999993,1.355928402908435,2.0,28.0,-0.5788895294999996,29.0,-2.496461866499999
15,Carbon__M9Na_Glucosamine_Mid,-1.3610348059999993,0.013823481488323524,2.0,30.0,-1.351260128499999,31.0,-1.3708094834999995
16,Carbon__M9Na_Glycerol_Mid,-0.24280133149999944,0.10026520305890833,2.0,32.0,-0.3136995364999997,33.0,-0.1719031264999992
17,Carbon__M9Na_Maltose_Mid,-0.24919052199999928,0.45082443837559505,2.0,34.0,-0.5679715394999993,35.0,0.0695904955000008
18,Carbon__M9Na_Mannitol_Mid,-0.5035387769999993,0.27583590440570777,2.0,36.0,-0.6985842154999995,37.0,-0.308493338499999
19,Carbon__M9Na_Trehalose_Mid,0.21183479500000055,0.1880710297769237,2.0,38.0,0.3448210955000004,39.0,0.0788484945000007
20,Carbon__M9Na_ethanol_Mid,-2.4669547099999996,0.8366504709617897,2.0,40.0,-1.8753534884999992,41.0,-3.0585559314999995
21,Carbon__M9Na_fructose_Mid,0.07297631650000055,0.0620814934433767,2.0,42.0,0.1168745615000004,43.0,0.0290780715000007
22,Carbon__M9Na_fumarate_Mid,-0.5025750839999996,0.3863059806068182,2.0,44.0,-0.7757346624999997,45.0,-0.2294155054999995
23,Carbon__M9Na_glucoseGrowth_Late,-0.37538511799999913,0.11172557469669933,2.0,46.0,-0.2963832064999989,47.0,-0.4543870294999994
24,Carbon__M9Na_glucoseGrowth_Mid,4.510281037539698e-16,0.09993542613383216,2.0,48.0,-0.0706650174999996,49.0,0.0706650175000005
25,Carbon__M9Na_glucoseGrowth_Stat,-0.9302358499999994,0.5943650643467989,2.0,50.0,-0.5099562824999992,51.0,-1.3505154174999996
26,Carbon__M9Na_ribose_Mid,0.22729662100000064,0.14414963229310254,2.0,52.0,0.1253674385000005,53.0,0.3292258035000008
27,Carbon__M9Na_succinate_Mid,0.0366677835000009,0.24329459506995407,2.0,54.0,0.2087030415000006,55.0,-0.1353674744999988
28,Carbon__M9Na_sucrose_Mid,-1.205219733999999,0.5176431116751444,2.0,56.0,-0.8391907794999991,57.0,-1.571248688499999
29,TF__LBv2_HapROver_Late,1.6696849725000003,0.15182643888643046,2.0,58.0,1.5623274680000003,59.0,1.7770424770000002
30,TF__LBv2_HapROver_Mid,0.4642475380000004,0.041812516562756565,2.0,60.0,0.4938134520000004,61.0,0.4346816240000004
31,TF__LBv2_HapROver_Stat,-0.01340002399999965,0.03529976188053946,2.0,62.0,0.0115606770000002,63.0,-0.0383607249999995
32,TF__LBv2_LuxOOver_Late,-0.6096442524999995,0.5408671429486723,2.0,64.0,-0.9920950769999995,65.0,-0.2271934279999996
33,TF__LBv2_LuxOOver_Mid,-0.5740979299999998,0.29158040127125645,2.0,66.0,-0.7802764089999998,67.0,-0.3679194509999997
34,TF__LBv2_LuxOOver_Stat,-0.46479721649999983,0.5150959518289641,2.0,68.0,-0.1005693760000001,69.0,-0.8290250569999995
35,TF__LBv2_QstROver_Late,-1.1442925554999999,0.44412173218453455,2.0,70.0,-1.458334044,71.0,-0.8302510669999998
36,TF__LBv2_QstROver_Mid,-0.8990980894999996,0.12231816721494836,2.0,72.0,-0.8126060839999996,73.0,-0.9855900949999996
37,TF__LBv2_QstROver_Stat,0.04572051550000065,0.16934019823578805,2.0,74.0,-0.0740210869999993,75.0,0.1654621180000006
38,TF__LBv2_TfoXOver_Late,-1.2759889784999996,0.5704134286807112,2.0,76.0,-1.6793321819999996,77.0,-0.8726457749999996
39,TF__LBv2_TfoXOver_Mid,0.6368988425000004,0.2485864047365525,2.0,78.0,0.8126759750000003,79.0,0.4611217100000004
40,TF__LBv2_TfoXOver_Stat,-0.43077737299999974,0.0895811533495797,2.0,80.0,-0.4941208139999995,81.0,-0.3674339319999999
41,Stress-I__20-300-T1,0.09395091399999965,0.03651308923480473,2.0,82.0,0.1197695669999996,83.0,0.0681322609999997
42,Stress-I__20-300-T2,0.5365496305000002,0.9281755103503256,2.0,84.0,-0.1197695669999996,85.0,1.192868828
43,Stress-II-1__LBv2_LowpH_Mid,-0.7946147329999997,0.10212281924213232,2.0,86.0,-0.8668264709999995,87.0,-0.7224029949999999
44,Stress-II-1__LBv2_highSalt_Mid,-1.0954155449999996,0.4072532291611949,2.0,88.0,-1.3833870649999995,89.0,-0.8074440249999997
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,0.5463498525000006,0.21673484412472122,2.0,90.0,0.6996045305000003,91.0,0.3930951745000008
46,Stress-III__R_wt,0.0,0.009110005265669558,2.0,92.0,0.0064417465000001,93.0,-0.0064417465000001
47,Stress-III__R_s,0.2543420960000002,0.09218478345041195,2.0,94.0,0.3195265814999999,95.0,0.1891576105000005
48,Competence-condition__OSS_TfoXOver_Stat,0.16397604199999982,0.4306681919935654,2.0,96.0,-0.1405523570000002,97.0,0.4685044409999999
49,Competence-condition__OSS_VectorOnly_Stat,0.0,0.2617604652148982,2.0,98.0,-0.1850925999999999,99.0,0.1850925999999999
50,Competence-Recovery__LBv2_TfoXOver_Recov,-0.8679644574999996,0.4343246058037417,2.0,100.0,-0.5608505834999997,101.0,-1.1750783314999995
51,Competence-Recovery__LBv2_VectorOnly_Recov,4.440892098500626e-16,1.091552460018586,2.0,102.0,0.7718441465000003,103.0,-0.7718441464999994
