,new_1262896_1264544
LBexp_1,9.9584
LBexp_2,9.5623
LBexp_3,9.2726
LBtran_1,8.1777
LBtran_2,8.2623
LBtran_3,8.0603
LBstat_1,8.4813
LBstat_2,8.444
LBstat_3,7.9805
LBGexp_1,9.2374
LBGexp_2,8.2654
LBGexp_3,8.4469
LBGtran_2,8.2791
LBGtran_3,8.8143
LBGstat_1,8.754
LBGstat_2,7.5876
LBGstat_3,8.4739
S0_1,9.0446
S0_2,9.1951
S0_3,9.1439
S1_1,9.6723
S1_2,9.5796
S1_3,9.5785
S2_1,9.669
S2_2,8.6531
S2_3,8.2478
S3_1,9.5314
S3_2,9.0163
S4_1,9.7133
S4_2,8.7099
S4_3,8.0762
S5_1,8.6738
S5_2,8.8181
S5_3,8.8639
S6_1,7.939
S6_2,7.4628
S6_3,7.8253
S6/t_1,8.5169
S6/t_2,7.5683
S6_4,8.4962
S6_5,8.4126
S6_6,8.5582
S7_4,9.6538
S7_5,9.5533
S7_6,10.144
S8_4,9.4358
S8_5,9.7814
G135_1,10.1664
G135_3,9.112
G150_1,9.5484
G150_2,10.5747
G150_3,9.7017
G180_1,9.6715
G180_2,9.7545
G180_3,10.0653
C30_1,10.7662
C30_2,10.8185
C90_1,10.3531
C90_2,8.7203
BI_1,8.8835
BI_2,8.553
BC_2,7.9796
BC/t_1,8.4048
BC/t_2,9.5452
BC_1,7.7505
Sw_1,7.3441
Sw_2,7.6701
BT_1,7.6432
BT_2,7.4466
B36_1,7.4013
B36_2,7.4904
B60_1,7.7942
B60_2,8.9873
M9exp_1,8.9785
M9exp_2,8.6836
M9exp_3,8.6439
M9tran_1,9.3014
M9tran_2,8.950800000000001
M9tran_3,9.1226
M9stat_1,8.1301
M9stat_2,8.1834
M9stat_3,7.8689
M+G_1,10.1853
M+G_2,9.8473
M+G_3,9.505
Glu_1,10.1398
Glu_2,10.298
Glu_3,10.3804
Fru_1,9.8533
Fru_2,11.2914
Fru_3,9.819
Mal_1,8.6537
Mal_2,10.5901
Mal_3,9.0651
G+S_2,9.9921
G+S_3,9.9605
Pyr_1,9.8707
Pyr_2,10.8497
Pyr_3,10.278
Gly_1,8.4828
Gly_2,9.4421
Gly_3,9.3836
Glucon_1,10.0137
Glucon_2,9.8393
Glucon_3,9.0226
aero_1,10.5075
aero_2,8.4231
aero_3,8.9758
nit_1,9.7493
nit_2,9.701
nit_3,9.5
ferm_1,9.5194
ferm_2,9.0412
ferm_3,10.1259
T-5.40H_1,9.6106
T-4.40H_1,10.315
T-3.40H_1,10.1278
T-2.40H_1,9.7266
T-1.40H_1,9.79
T-1.10H_1,9.9069
T-0.40H_1,9.6922
T0.0H_1,9.3743
T0.30H_1,8.5034
T1.0H_1,8.5225
T1.30H_1,8.6012
T2.0H_1,8.2667
T2.30H_1,8.2925
T3.0H_1,8.0131
T3.30H_1,8.571
T4.0H_1,8.6199
T5.0H_1,8.4562
HPh_1,10.021
HPh_2,9.8159
HPh_3,10.1367
LPh_1,9.9492
LPh_2,10.1461
LPh_3,9.9624
LPhT_1,8.97
LPhT_2,8.5816
LPhT_3,8.8612
SMMPr_1,9.3397
SMMPr_2,8.8012
SMMPr_3,8.9413
HiTm_1,8.1999
HiTm_2,9.6298
HiTm_3,10.1112
LoTm_1,10.2511
LoTm_2,9.8613
LoTm_3,9.6976
HiOs_1,9.2326
HiOs_2,9.4851
HiOs_3,9.2362
BMM_1,9.7072
BMM_2,9.5867
BMM_3,9.94
Heat_1,10.6523
Heat_2,10.0642
Heat_3,10.1647
Cold_1,11.5121
Cold_2,11.747
Cold_3,11.3521
Etha_1,7.9084
Etha_2,8.0776
Etha_3,7.7413
SMM_1,9.5172
SMM_2,9.358
SMM_3,9.5192
Salt_1,9.4759
Salt_2,9.5519
Salt_3,9.5928
Mt0_1,9.5129
Mt0_3,9.8925
M0t45_1,8.2257
M0t45_2,9.3324
M0t45_3,8.5777
M0t90_1,7.9566
M0t90_2,8.6401
M0t90_3,7.7041
M40t45_1,8.0795
M40t45_2,8.6233
M40t45_3,8.939
M40t90_1,7.7069
M40t90_2,8.0171
M40t90_3,7.6644
dia0_1,8.7169
dia0_2,9.3651
dia0_3,9.1522
dia5_1,7.948
dia5_2,8.7783
dia5_3,8.6011
dia15_1,8.8764
dia15_2,10.3111
dia15_3,8.588799999999999
Diami_1,8.2577
Diami_2,8.2195
Diami_3,8.0958
Paraq_1,9.9116
Paraq_2,9.8363
Paraq_3,8.1181
H2O2_1,9.5738
H2O2_2,9.562
H2O2_3,9.2713
