,PA0788a
SRX7442752,0.509197424
SRX7442753,-0.509197424
SRX7442754,1.881368404
SRX7442755,1.7448563
SRX7442756,1.265915988
SRX7442757,1.49284084
SRX7442758,0.593137154
SRX7442759,1.379161543
SRX7442761,1.900422842
SRX7874204,-0.103060388
SRX7874205,0.103060388
SRX7874206,0.442887328
SRX7874207,0.9684186960000001
SRX8639787,0.100237379
SRX8639788,-0.100237379
SRX8639789,-0.488439027
SRX8639790,0.287833024
SRX8639791,0.637874664
SRX8639792,-0.240408012
SRX8639793,-1.2945212750000001
SRX8639794,-1.055066249
SRX8639795,-1.13107602
SRX8639796,-1.12342147
SRX8639797,0.031498367
SRX8639798,0.5292962990000001
SRX8639800,0.8007710140000001
SRX1156127,-0.228627989
SRX1156135,0.228627988
SRX1156136,-0.022568041
SRX1156137,0.35857077400000004
SRX1156138,0.26088862500000004
SRX1156140,0.405736757
ERX2195929,-0.073841368
ERX2195930,0.073841368
ERX2195931,-0.32527100200000003
ERX2195932,-0.14011265
ERX2195933,-0.23016138400000002
ERX2195934,-0.44111158800000005
SRX4579961,-0.000588696
SRX4579962,0.05576239400000001
SRX4579963,-0.05517369900000001
SRX4579964,-0.769135538
SRX4579965,-0.680336057
SRX4579966,-0.576292841
SRX5630349,0.551496721
SRX5630350,-0.551496721
SRX5630351,0.629109314
SRX5630352,-0.618184064
SRX1411278,0.027959130000000002
SRX1411287,0.5486338080000001
SRX1411289,0.153671883
SRX1411279,-0.075451559
SRX1411280,0.047492429
SRX1411281,-0.6800973050000001
SRX1411282,-0.11655712400000001
SRX1411283,-0.050214893000000003
SRX1411284,0.010111424
SRX1411285,0.08087572100000001
SRX1411286,0.258451755
SRX1411288,0.008122455
SRX2711962,-0.052472565000000006
SRX2711963,0.052472566000000005
SRX2711964,0.039076621000000006
SRX2711965,-0.10522291800000001
SRX2711966,-1.230656526
SRX2711967,-1.247823545
ERX3558798,-0.805990364
ERX3558799,-0.33038371
ERX3558800,-0.047123044
ERX3558801,-0.251339128
ERX3558802,0.45220599300000003
ERX3558803,-0.388605425
ERX3558804,-0.49832297700000006
ERX3558805,0.43472240900000003
ERX3593017,1.753412446
ERX3593018,1.381067415
ERX3593020,0.5971129580000001
ERX3593021,-0.24369299400000002
ERX3593022,-0.353419963
SRX7058492,0.08646364100000001
SRX7058494,0.283685729
SRX7058495,0.39326333700000005
SRX7058509,-0.08646364100000001
SRX2662717,-0.870384794
SRX2662718,-0.89806483
SRX2662721,0.163023029
SRX2662722,-0.163023029
SRX8143226,-0.315119508
SRX8143227,0.315119507
SRX8143228,-0.165941956
SRX8143229,0.585841476
ERX2456848,0.329846762
ERX2456849,0.255915382
ERX2456850,0.30849739400000004
ERX2456851,-1.368973853
ERX2456852,-0.8311831540000001
ERX2456853,-0.485447699
ERX2456854,0.521647093
ERX2456855,0.8425335420000001
ERX2456856,0.47038861
ERX2456857,-1.085093155
ERX2456858,-0.145795795
ERX2456859,-0.603680298
SRX540108,0.16635543
SRX540109,-0.166355431
SRX540110,0.22222787400000002
SRX540111,-0.491936684
SRX540112,1.008058972
SRX540113,1.679041344
SRX540114,-0.10070794500000001
SRX540115,0.24206875900000002
SRX1737662,0.20670802600000002
SRX1737664,0.029164558
SRX1737665,-0.09598410900000001
SRX1737667,-0.002183223
SRX1737668,0.0030436060000000003
SRX1737670,-0.000860382
SRX1516139,0.093218509
SRX1516140,-0.093218509
SRX1516141,-0.6856849660000001
SRX1516142,-0.368071666
SRX591667,0.761814926
SRX591668,-0.445651636
SRX591669,-0.38027248700000005
SRX591670,-1.486917474
SRX591671,0.21579840700000003
SRX591675,-0.761814925
SRX591676,1.032842899
SRX591677,0.22119490200000003
SRX591678,-0.763448032
SRX591679,-0.005340472000000001
SRX2520351,0.066269823
SRX2520352,-0.030843022
SRX2520353,0.21192078
SRX2520354,-0.22093253000000002
SRX2520355,-0.439285613
SRX2520356,-0.082156478
SRX2520357,0.48601529
SRX2520358,0.6788644890000001
SRX2520359,0.363654026
SRX2520360,0.603703553
SRX2652927,0.9784109040000001
SRX2652931,0.9409334180000001
SRX2652933,-0.017197168000000002
SRX2652935,0.019125459
SRX2652937,-0.00192829
SRX2940624,0.103943214
SRX2940626,-0.76771227
SRX2940627,-0.09569545900000001
SRX2940628,0.074017184
SRX2940629,0.021678276
SRX3763712,-0.056165849000000004
SRX3763714,0.056165849000000004
SRX3763715,-0.331014729
SRX3763716,-0.484690322
SRX3763717,-0.058845552
ERX2259197,0.023048067000000002
ERX2259198,0.211470702
ERX2259199,0.040917260000000004
ERX2259200,-0.040917259000000004
SRX6976948,0.253373524
SRX6976949,0.160483498
SRX6976950,-0.41385702100000005
SRX6976951,0.341658729
SRX6976952,0.377744944
SRX6976953,0.238820471
SRX4342817,0.535263162
SRX4342818,-0.164055998
SRX4342819,1.291927652
SRX4342820,-1.27663777
SRX4342821,0.905430605
SRX4342822,1.533733705
ERX2300159,-0.066980171
ERX2300160,0.066980171
ERX2300161,-0.332730008
ERX2300162,0.361520445
ERX2300163,0.241769809
ERX2300164,0.640982853
ERX2300165,0.40178253500000005
ERX2300166,0.664021242
ERX2300167,-0.30837372100000005
ERX2300168,0.321890074
ERX2300169,0.268758525
ERX2300170,0.230397648
ERX2068556,-1.283777723
ERX2068557,0.193932199
ERX2068558,0.058376947000000005
ERX2068559,0.6232386830000001
ERX2068560,-0.12038949600000001
ERX2068561,-0.5028491860000001
SRX6747256,0.18320513500000002
SRX6747257,-0.06541551100000001
SRX6747258,-0.2773929
SRX6747259,0.007169242
SRX6747260,0.152434034
SRX6747265,-1.039632175
SRX6747266,-0.6548373780000001
SRX6747268,0.09298215900000001
SRX6747269,-0.08601603000000001
SRX6747953,0.14921905400000002
SRX6747954,0.15809493600000002
SRX6747955,-0.30731399
SRX6747957,-0.20848359900000002
SRX6747958,0.025952727000000002
SRX7747527,0.035601392
SRX7747528,0.9924302880000001
SRX7747537,0.31412596800000003
SRX7747538,-0.39020142900000004
SRX7747540,0.39020142900000004
ERX2813653,0.763683269
ERX2813654,-0.7636832680000001
ERX2813656,1.070512502
ERX2813657,0.681476531
ERX2813658,1.258096377
Paeru_0017,-1.004750041
Paeru_0018,-0.503949282
Paeru_0019,-1.51837529
Paeru_0020,-1.110739687
Paeru_0033,-0.251148146
Paeru_0034,-0.535671122
Paeru_0035,-0.5008858420000001
Paeru_0036,-0.18721358
Paeru_0037,-0.5579658740000001
Paeru_0038,-0.656624808
Paeru_0039,-0.7993569140000001
Paeru_0040,-1.062573107
Paeru_0041,-0.9396138860000001
Paeru_0042,-0.322735812
Paeru_0043,-0.375719629
Paeru_0044,-4.158564144
Paeru_0045,-2.283350188
Paeru_0046,-0.217576908
Paeru_0047,-0.598866777
Paeru_0048,-0.413200946
Paeru_0049,-1.173096951
Paeru_0050,-0.26690224300000004
Paeru_0051,-0.567407128
Paeru_0052,-1.278592745
Paeru_0053,-1.103291992
Paeru_0056,-0.40513981
Paeru_0057,-0.10380992800000001
Paeru_0058,-0.9675911580000001
Paeru_0059,-1.033085264
Paeru_0060,-0.7399007999999999
Paeru_0061,0.067341073
Paeru_0062,-0.372002392
Paeru_0063,-1.595921868
Paeru_0064,-1.140010771
Paeru_0065,-0.41361088500000004
Paeru_0066,-0.620024886
Paeru_0068,-1.624139875
Paeru_0069,-0.556672779
Paeru_0070,-0.8270532570000001
Paeru_0071,-1.016426752
Paeru_0072,-1.577807034
Paeru_0073,-0.885857972
Paeru_0074,-1.128719017
Paeru_0075,-1.149382088
Paeru_0077,-2.057242148
Paeru_0106,-0.7940689540000001
Paeru_0107,-0.724687367
Paeru_0111,-0.9242287060000001
Paeru_0112,-0.948022146
Paeru_0131,-0.813070135
Paeru_0132,-0.5267965130000001
Paeru_0133,-1.6989416030000002
Paeru_0134,-0.713118911
Paeru_0135,-1.710272979
Paeru_0136,-1.583923001
Paeru_0137,-2.355392153
Paeru_0138,-1.652711559
Paeru_0161,-1.157751127
Paeru_0162,-0.9802342620000001
Paeru_0166,-2.035431937
Paeru_0167,-1.6683228190000001
Paeru_0220,-1.02416743
Paeru_0221,-1.287891326
Paeru_0258,-0.7066321760000001
Paeru_0259,-1.382508155
Paeru_0260,0.284745267
Paeru_0261,2.721223831
