k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.012706447336822748,,,
12,Zinc - Intermediate,False,0.009872032497751426,,,
7,Zinc - Steady,False,0.008179684188216924,,,
1,UC-2,False,-0.008155058240517973,,,
3,Cadmium,False,0.007682569343596696,,,
11,Chromium,False,0.0062680746940895924,,,
13,UC-6,False,-0.005465345173142851,,,
9,UC-5,False,-0.004471059523576152,,,
2,UC-3,False,-0.003943186290562153,,,
6,Iron,False,0.003378519748803228,,,
0,UC-1,False,-0.0026673329039476807,,,
8,Zinc - Fast,False,0.002269191222731024,,,
4,UC-4,False,0.0021661288407631217,,,
14,UC-7,False,-5.509217491635354e-05,,,
10,Copper,False,-1.7461856541558513e-05,,,
