,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-2.3129646346357427e-18,0.07026814616088929,3.0,0.0,-0.048939410100000004,1.0,0.0805171222,2.0,-0.0315777121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.6311839301666666,0.6173135878462473,3.0,3.0,-1.9935273158000002,4.0,-1.9816197231000001,5.0,-0.9184047516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.0882039589666666,0.1987146052419492,3.0,6.0,-2.2554253490000002,7.0,-2.1406640153,8.0,-1.8685225126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.76189590404799e-12,0.13991558117856773,21.0,9.0,-0.0559480362,10.0,-0.1139778122,11.0,0.1275348034,12.0,-0.0885080614,13.0,-0.0554752133,14.0,0.1794187677,15.0,0.0996630882,16.0,-0.0014017617,17.0,0.18150753900000002,18.0,-0.2477227347,19.0,0.13395378230000002,20.0,-0.3383127291,21.0,0.042906657200000003,22.0,0.0850180884,23.0,0.090891015,24.0,0.0756515521,25.0,0.0636843367,26.0,0.0758409721,27.0,0.0269478571,28.0,-0.1962292289,29.0,-0.08544288180000001
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.6300438469380953,0.4114847403179994,21.0,30.0,-1.8347185476,31.0,-1.6697506093,32.0,-1.7004295247,33.0,-1.5808265808000002,34.0,-1.1748719291,35.0,-1.3794643258,36.0,-1.3261824294,37.0,-1.8033286703,38.0,-1.7682561314,39.0,-1.4998223441,40.0,-1.5223650212000002,41.0,-2.008443066,42.0,-1.9559696445,43.0,-1.9741929866999999,44.0,-1.9895453749,45.0,-1.6824417456,46.0,-2.5580246971,47.0,-1.8489858735,48.0,-0.8927700342,49.0,-0.695901055,50.0,-1.3646301945000001
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.05917152260663546,3.0,51.0,-0.0091575261,52.0,-0.0540588859,53.0,0.063216412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.2105210446,0.12105987568026699,4.0,54.0,-0.0298844833,55.0,-0.2882399835,56.0,-0.2625548588,57.0,-0.26140485280000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,2.50000003337858e-11,0.020023907397659562,4.0,58.0,0.022683432700000002,59.0,0.0050558732,60.0,-0.0020790616,61.0,-0.0256602442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.145151471425,0.03373535443070872,4.0,62.0,-0.1195782111,63.0,-0.133447371,64.0,-0.1327382276,65.0,-0.194842076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.11112072457500001,0.0720091479145206,4.0,66.0,-0.21601538920000002,67.0,-0.06585698870000001,68.0,-0.062248347200000005,69.0,-0.1003621732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
