,-0.08340628821245852,-0.059575920151756084,-0.03574555209105365,-0.011915184030351217,0.011915184030351217,0.03574555209105365,0.059575920151756084,0.08340628821245852,0.10723665627316095,0.13106702433386339,0.15489739239456582,0.17872776045526825,0.2025581285159707,0.22638849657667312,0.2502188646373755,0.274049232698078,0.2978796007587804,0.3217099688194829,0.34554033688018526,0.36937070494088775
thresh,-0.09532147224280973,0.09532147224280973,2,,,,,,,,,,,,,,,,,
unreg,0,2,86,2791,2608,71,4,1,2,0,0,0,0,0,0,0,0,0,0,0
SoxR,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],['PA0848' 'PA2275'],[],[],[],[],[],[],[],[],[],[],[]
SoxR_genes,[],[],[],[],[],['soxR'],[],[],['PA3718'],[],[],['opmD'],[],[],['PA2274'],['mexI'],['mexG' 'mexH'],[],[],[]
