sample,new_2518877_2519029_c
LBexp_1,13.4014
LBexp_2,13.6269
LBexp_3,13.1097
LBtran_1,13.9921
LBtran_2,13.6855
LBtran_3,13.0875
LBstat_1,12.7388
LBstat_2,12.1259
LBstat_3,11.4645
LBGexp_1,13.1751
LBGexp_2,13.847
LBGexp_3,13.0907
LBGtran_2,12.91
LBGtran_3,13.7153
LBGstat_1,12.2563
LBGstat_2,11.7667
LBGstat_3,12.609000000000002
S0_1,12.3321
S0_2,11.9527
S0_3,12.0321
S1_1,13.6826
S1_2,13.1635
S1_3,13.6068
S2_1,12.0124
S2_2,11.7988
S2_3,11.454
S3_1,12.0623
S3_2,12.1064
S4_1,12.5083
S4_2,11.4819
S4_3,11.4237
S5_1,11.8081
S5_2,12.0867
S5_3,12.3299
S6_1,11.2894
S6_2,9.8291
S6_3,11.3265
S6/t_1,11.1354
S6/t_2,9.0673
S6_4,10.6394
S6_5,10.9855
S6_6,11.0895
S7_4,11.573
S7_5,11.4155
S7_6,11.5925
S8_4,10.8512
S8_5,10.9833
G135_1,12.5618
G135_3,10.5962
G150_1,12.2296
G150_2,12.6812
G150_3,12.674
G180_1,12.5226
G180_2,12.9087
G180_3,12.3379
C30_1,11.9636
C30_2,12.0748
C90_1,13.2419
C90_2,13.174
BI_1,13.0916
BI_2,13.2119
BC_2,13.537
BC/t_1,13.0198
BC/t_2,13.4853
BC_1,13.3076
Sw_1,12.3768
Sw_2,12.709
BT_1,10.3712
BT_2,10.0711
B36_1,10.8786
B36_2,10.462
B60_1,12.4266
B60_2,12.8776
M9exp_1,13.9033
M9exp_2,13.5238
M9exp_3,13.671
M9tran_1,13.1901
M9tran_2,13.1199
M9tran_3,13.4832
M9stat_1,11.393
M9stat_2,12.4824
M9stat_3,12.0131
M+G_1,12.5599
M+G_2,13.104
M+G_3,13.0631
Glu_1,13.5706
Glu_2,13.1014
Glu_3,13.4852
Fru_1,13.2288
Fru_2,13.4326
Fru_3,12.964
Mal_1,12.088
Mal_2,12.4282
Mal_3,12.7782
G+S_2,12.1389
G+S_3,12.4121
Pyr_1,11.9944
Pyr_2,12.3773
Pyr_3,12.1509
Gly_1,12.1385
Gly_2,12.827
Gly_3,11.2233
Glucon_1,12.3408
Glucon_2,12.4937
Glucon_3,11.2289
aero_1,13.7309
aero_2,12.7618
aero_3,13.5466
nit_1,13.0898
nit_2,13.4301
nit_3,13.1699
ferm_1,12.8729
ferm_2,12.8001
ferm_3,13.1698
T-5.40H_1,13.9877
T-4.40H_1,13.5357
T-3.40H_1,13.6984
T-2.40H_1,13.6091
T-1.40H_1,13.8168
T-1.10H_1,13.9256
T-0.40H_1,14.0093
T0.0H_1,13.7622
T0.30H_1,13.6971
T1.0H_1,13.2931
T1.30H_1,13.4533
T2.0H_1,13.0522
T2.30H_1,13.9631
T3.0H_1,13.6171
T3.30H_1,13.4202
T4.0H_1,13.1031
T5.0H_1,11.9035
HPh_1,13.7014
HPh_2,13.2711
HPh_3,13.7839
LPh_1,13.3332
LPh_2,13.4013
LPh_3,13.2204
LPhT_1,12.9268
LPhT_2,12.6387
LPhT_3,12.6107
SMMPr_1,13.2339
SMMPr_2,13.0864
SMMPr_3,13.5367
HiTm_1,13.0956
HiTm_2,14.0381
HiTm_3,14.1887
LoTm_1,11.7923
LoTm_2,11.7165
LoTm_3,11.6988
HiOs_1,13.9966
HiOs_2,13.5912
HiOs_3,13.8792
BMM_1,13.4425
BMM_2,13.2419
BMM_3,13.4048
Heat_1,14.0952
Heat_2,13.666
Heat_3,13.6471
Cold_1,13.5672
Cold_2,13.2314
Cold_3,12.613
Etha_1,12.2627
Etha_2,12.2001
Etha_3,12.4102
SMM_1,13.5664
SMM_2,13.4522
SMM_3,13.5023
Salt_1,12.8448
Salt_2,12.7852
Salt_3,12.8174
Mt0_1,12.7585
Mt0_3,13.1219
M0t45_1,13.0086
M0t45_2,12.6917
M0t45_3,13.2973
M0t90_1,12.2842
M0t90_2,13.2266
M0t90_3,12.9298
M40t45_1,12.5951
M40t45_2,13.6602
M40t45_3,13.5511
M40t90_1,11.7379
M40t90_2,12.9174
M40t90_3,12.7776
dia0_1,13.0216
dia0_2,13.3467
dia0_3,13.4639
dia5_1,13.0698
dia5_2,12.7358
dia5_3,13.1239
dia15_1,12.3931
dia15_2,13.2911
dia15_3,13.8674
Diami_1,12.2832
Diami_2,12.9004
Diami_3,12.5624
Paraq_1,12.7711
Paraq_2,13.6545
Paraq_3,11.6389
H2O2_1,12.6698
H2O2_2,13.2282
H2O2_3,12.6296
Oxctl_1,12.369000000000002
Oxctl_2,12.8371
Oxctl_3,13.4741
GM-0.1_1,13.1952
GM-0.2_1,13.1105
GM+5_1,13.2698
GM+15_1,13.379
GM+25_1,13.8788
GM+45_1,13.8913
GM+60_1,13.8004
GM+90_1,13.7024
GM+120_1,12.5468
GM+150_1,13.3958
GM-0.1_2,13.6881
GM-0.2_2,14.0642
GM+5_2,13.5648
GM+10_2,13.4651
GM+15_2,13.4008
GM+25_2,13.9141
GM+45_2,12.8793
GM+60_2,13.1003
GM+90_2,13.886
GM+150_2,12.452
GM-0.1_3,14.076
GM-0.2_3,13.7711
GM+5_3,13.7967
GM+10_3,12.6675
GM+15_3,13.6939
GM+25_3,13.2942
GM+45_3,12.7922
GM+60_3,12.7878
GM+90_3,13.7936
GM+120_3,13.4354
GM+150_3,13.6472
MG-0.1_1,13.3006
MG+5_1,13.447
MG+10_1,13.7056
MG+15_1,13.1744
MG+25_1,13.591
MG+45_1,13.8714
MG+120_1,12.3502
MG+150_1,13.4932
MG-0.1_2,12.7292
MG-0.2_2,13.1682
MG+5_2,13.0818
MG+10_2,13.4456
MG+15_2,14.2342
MG+25_2,13.2614
MG+45_2,12.648
MG+60_2,13.2795
MG+90_2,12.8681
MG+120_2,13.4492
MG-0.1_3,14.0941
MG-0.2_3,13.6004
MG+5_3,13.1361
MG+10_3,12.6926
MG+15_3,13.6307
MG+25_3,13.7923
MG+45_3,13.9569
MG+60_3,13.0507
MG+90_3,13.9608
MG+120_3,13.4606
MG+150_3,13.7196
