,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,7.401486830834377e-17,1.3533986601436814,3.0,0.0,-0.2636109235,6.0,-1.2021997459,12.0,1.4658106694000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.08358377223333334,0.21307840542934042,3.0,1.0,-0.1593416362,7.0,0.1570214935,13.0,-0.248431174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.8847854745666668,0.3903296578788606,3.0,2.0,-0.5824611132,8.0,-1.3254424345,14.0,-0.7464528760000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.6011518631333334,0.5821684415819345,3.0,3.0,-0.2308883752,9.0,-1.2721836035,15.0,-0.3003836107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.1404849384,0.6799635345641634,3.0,4.0,-1.0426328811,10.0,-1.8640732081,16.0,-0.514748726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-1.2965811016,0.5363883799102709,3.0,5.0,-0.9102386422000001,11.0,-1.9089982283,17.0,-1.0705064343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,2.50674390235,1.5760733310744302,2.0,18.0,1.3922917623,71.0,3.6211960424000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,2.208018330066667,1.7680615133143736,3.0,19.0,2.1021842343,70.0,4.0266196286,205.0,0.49525112730000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.6110167241625,1.198861632571881,8.0,20.0,-2.9780753498,32.0,-2.9289154186,55.0,-1.5913672635,67.0,-2.0961072246,126.0,-1.9505976,147.0,-1.5305627544,203.0,-0.28391800710000004,210.0,0.47140982470000004,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.3048115581333333,0.3437646279677578,3.0,21.0,0.6379611305,34.0,-0.0486659869,61.0,0.3251395308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,2.1590356944374998,1.6313896080256916,8.0,22.0,1.9269683759,104.0,5.4124144159,111.0,-0.0565332614,133.0,2.8344826046,165.0,0.9517605084,238.0,1.6148049320000002,265.0,1.6474770223,270.0,2.9409109578,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,4.121079124842857,1.2213458096950678,7.0,23.0,2.5235804292,56.0,5.7924686175,82.0,4.1474361269,118.0,5.0851409341,134.0,2.8762044021,137.0,3.4669008761,227.0,4.955822488,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.887637845875,0.6408258264570456,4.0,24.0,-1.8040300861,101.0,-1.0417038658,139.0,-2.1557430854,149.0,-2.5490743462000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
