,-0.2863859300261108,-0.23865494168842566,-0.19092395335074053,-0.1431929650130554,-0.09546197667537026,-0.04773098833768513,0.0,0.04773098833768513,0.09546197667537026,0.1431929650130554,0.19092395335074053,0.23865494168842571,0.2863859300261108,0.33411691836379587,0.38184790670148105,0.42957889503916624,0.4773098833768513,0.5250408717145364,0.5727718600522216,0.6205028483899068
thresh,-0.31025142419495333,0.31025142419495333,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,109,5352,110,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['PA0135'],[]
