,SACI_RS02425
SRX5495523,0.05038554876256285
SRX5495524,-0.28293694501883904
SRX5495525,-1.1693640809093808
SRX5495526,-0.36367782440838337
SRX6762909,-0.588246021157965
SRX6762910,0.5882460211579645
SRX6762911,-0.1455344573477091
SRX6762912,-0.7119501440409115
SRX3467357,0.12775057249729693
SRX3467358,-0.1277505724972965
SRX3467359,-0.7539478724816957
SRX3467360,0.6530104240891674
SRX3565164,0.3911654428220768
SRX3565165,-1.4349247547118966
SRX3565166,-0.8625205573053929
SRX3565167,-1.1531652463723765
SRX3565168,-1.5111275457053623
SRX3565169,-1.8557668015061592
SRX3565170,-1.1592250824101074
SRX3565171,-1.5118535769712358
SRX3565172,-1.0701961354880831
SRX3565173,-1.297794233413915
SRX3565174,-0.572223202295028
SRX3565176,-1.3333273843668272
SRX3565177,-1.567044926379964
SRX3565178,-1.2962678940913994
SRX3565179,-0.9679940044608442
SRX3565180,-0.6155604394279449
SRX3565181,-1.7210845641020809
SRX3565182,-1.6933327366048534
SRX3565183,-0.917610064072074
SRX3565184,-0.8089658664769952
SRX3565185,-1.1659759190383587
SRX3565186,-1.4500947638429178
SRX3565187,-1.2458401872554283
SRX3565188,-0.9819598472790912
SRX3565191,-1.261362280037556
SRX3565192,-0.7811705066277641
SRX3565193,-1.656607309432169
SRX3565194,-0.7477395434861109
SRX3565195,-0.61081502749211
SRX3565197,-0.6165640522062201
SRX3565198,-1.0293042127714591
SRX3565199,-0.9134306868384812
SRX3565200,-0.09279832886075924
SRX3565201,-0.6476630816845823
SRX3565202,0.3046743512966641
SRX3565203,-0.382464720877258
SRX3565204,-0.2287689925414789
SRX3565205,-0.11149328490248324
SRX3565206,0.22439499660586826
SRX3565208,-0.9319074204979444
SRX3565209,-1.225700770672732
SRX3565210,-0.9086779743693604
SRX3565211,-0.8924481928303291
SRX4001511,-0.10697464210710317
SRX4001513,0.10697464210710317
SRX4001514,-0.6533176336092197
SRX4001515,-0.5867577450824517
SRX4001516,-0.8276587286497166
SRX4001517,-0.2585090731639643
SRX4001518,-0.71555755471134
SRX4001519,-1.0638228583722786
SRX4001520,-0.3445039786344357
SRX4001521,-1.17066524936933
SRX4001522,-0.8931265249183569
SRX4001523,-0.8159674213121768
SRX4001524,-0.4757263401436251
SRX4001525,-0.6769980034703189
SRX4001526,-0.4022017413212376
SRX4001528,-0.3907470017410128
SRX3823521,-0.1261442990560071
SRX3823522,-0.0926727824696969
SRX3823523,0.21881708152570534
SRX3823524,-0.045583696038232535
SRX3823525,0.4836315933652489
SRX3823526,0.32941696374935026
SRX3823527,0.4678845779225989
SRX3823528,-0.2858946072896664
SRX3823529,-0.06472653983808296
SRX3823530,0.9595095342949368
SRX3823531,0.3097742913643291
SRX3823532,0.5445839351818171
SRX3823533,0.6850575198259157
SRX3823534,1.070935299388629
SRX3823536,1.037928499339424
SRX3823537,0.7026227575215414
SRX3823538,0.6937338180141635
SRX3823539,0.6019054061022673
SRX5653264,0.32078224976684355
SRX5653265,0.1287760857070923
SRX5653266,0.2693942530564115
SRX5653267,-0.08654037245310288
SRX5653268,0.31272852535920226
SRX5653269,-0.2261881529061003
