,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,4.749672877224498e-15,0.06380789239541962,2.0,0.0,0.0451189934060275,1.0,-0.045118993406018,,,,,,,,
1,fur__wt_dpd,-0.35958870488950584,0.2839269887771448,2.0,2.0,-0.5603554040157017,3.0,-0.15882200576331,,,,,,,,
2,fur__wt_fe,-0.19284121883482364,0.28728143346683394,2.0,4.0,0.0102974308785666,5.0,-0.3959798685482139,,,,,,,,
3,fur__delfur_dpd,0.07563277553132708,1.1921804376904757,2.0,6.0,0.9186316474202088,7.0,-0.7673660963575546,,,,,,,,
4,fur__delfur_fe2,0.663048626804768,0.28312687064895126,2.0,8.0,0.8632495569767679,9.0,0.462847696632768,,,,,,,,
5,acid__wt_ph5,-0.17857303162476398,0.3028032077425654,2.0,10.0,-0.3926872331845709,11.0,0.0355411699350429,,,,,,,,
6,acid__delgadx_ph5,-0.7561008985962887,,1.0,12.0,-0.7561008985962887,,,,,,,,,,
7,acid__delgadw_ph5,-0.5114961819101596,0.4901084344280189,2.0,13.0,-0.1649371844093851,14.0,-0.8580551794109341,,,,,,,,
8,acid__delgade_ph5,0.11687548192787685,0.23355760599015593,2.0,15.0,-0.0482746850654582,16.0,0.2820256489212119,,,,,,,,
9,oxidative__wt_pq,-2.0875663712226022,0.587867072595413,2.0,17.0,-1.6718815777541012,18.0,-2.503251164691103,,,,,,,,
10,oxidative__deloxyr_pq,-1.39274605647036,0.5716836822527581,2.0,19.0,-1.7969874648849808,20.0,-0.9885046480557392,,,,,,,,
11,oxidative__delsoxr_pq,-1.281357574598071,0.0411779334439411,2.0,21.0,-1.252240378624612,22.0,-1.31047477057153,,,,,,,,
12,oxidative__delsoxs_pq,-3.2739097947485476,0.8837754224284512,2.0,23.0,-2.648986200503384,24.0,-3.898833388993711,,,,,,,,
13,nac_ntrc__wt_csn,1.2037309189092777,0.17632734625181934,2.0,25.0,1.3284131811525677,26.0,1.079048656665988,,,,,,,,
14,nac_ntrc__wt_cytd,0.7332933431949615,0.05129108539785922,2.0,27.0,0.697025068895717,28.0,0.7695616174942062,,,,,,,,
15,nac_ntrc__wt_gln,1.744215183557345,0.21150845727411013,2.0,29.0,1.8937742479741733,30.0,1.5946561191405164,,,,,,,,
16,nac_ntrc__bw_delnac_csn,2.669830123283307,0.9827187886396839,2.0,31.0,1.9749430038367568,32.0,3.364717242729857,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-0.11343742210237545,0.3126138845038389,2.0,33.0,-0.3344888197281081,34.0,0.1076139755233572,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.758650824788372,1.4535063509602248,2.0,35.0,1.7864350220500609,36.0,-0.269133372473317,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.42570067301954334,0.19588606976206693,2.0,37.0,0.564213041288282,38.0,0.2871883047508047,,,,,,,,
20,misc__wt_no_te,-1.5554210770124195,1.8902126389193663,2.0,39.0,-2.8920032518768224,40.0,-0.2188389021480167,,,,,,,,
21,misc__bw_delcbl,-1.2980372094590509,0.5449670666515981,2.0,41.0,-0.9126873011063648,42.0,-1.6833871178117372,,,,,,,,
22,misc__bw_delfabr,-2.651968321943609,0.9479059699844786,2.0,43.0,-3.322239061246846,44.0,-1.9816975826403724,,,,,,,,
23,misc__bw_delfadr,-2.180314325826492,1.2920554115041827,2.0,45.0,-3.093935468969875,46.0,-1.2666931826831096,,,,,,,,
24,misc__nitr_031,-2.204195033318157,,1.0,47.0,-2.204195033318157,,,,,,,,,,
25,omics__wt_glu,-0.9749160539943422,0.04077607312455457,2.0,48.0,-0.9460830161778112,49.0,-1.0037490918108734,,,,,,,,
26,omics__wt_gly,1.1612715330174566,0.24312768762697143,2.0,50.0,1.3331887696326927,51.0,0.9893542964022204,,,,,,,,
27,omics__wt_thr,-0.19999580756782723,0.6408025565045651,2.0,52.0,0.2531200255382265,53.0,-0.6531116406738809,,,,,,,,
28,omics__bw_ac,1.4622899649313403,0.3734820635174843,2.0,54.0,1.7263816646960983,55.0,1.1981982651665823,,,,,,,,
29,omics__bw_fum,1.7572000916901989,0.1692085158370621,2.0,56.0,1.8768485806730968,57.0,1.637551602707301,,,,,,,,
30,omics__bw_glc,1.9874639334479234,0.11164898508720311,2.0,58.0,2.0664116879156804,59.0,1.9085161789801663,,,,,,,,
31,omics__bw_pyr,0.841379898723796,0.43066599789692184,2.0,60.0,0.5368530511844112,61.0,1.145906746263181,,,,,,,,
32,ompr__wt_nacl,-2.9007058019373897,0.7539922767802556,2.0,62.0,-3.4338588538109924,63.0,-2.3675527500637865,,,,,,,,
33,ompr__bw_delompr_nacl,-1.4260535680637774,0.9928965443486963,2.0,64.0,-0.7239696885381245,65.0,-2.12813744758943,,,,,,,,
34,minspan__wt_ade,-0.8446709082628108,,1.0,66.0,-0.8446709082628108,,,,,,,,,,
35,minspan__wt_glc,-1.1375218481028393,0.2773746872188528,3.0,67.0,-1.3032331097774814,68.0,-0.8173024659777425,69.0,-1.2920299685532943,,,,,,
