sample,BSU09880
LBexp_1,8.8469
LBexp_2,9.3472
LBexp_3,8.9506
LBtran_1,11.3935
LBtran_2,10.2163
LBtran_3,10.0091
LBstat_1,12.4523
LBstat_2,12.3296
LBstat_3,12.4991
LBGexp_1,6.9939
LBGexp_2,6.9697
LBGexp_3,7.1522
LBGtran_2,7.6839
LBGtran_3,7.6913
LBGstat_1,7.2541
LBGstat_2,7.2493
LBGstat_3,7.7646
S0_1,11.1309
S0_2,10.7584
S0_3,11.1166
S1_1,10.3927
S1_2,10.7386
S1_3,10.9539
S2_1,11.4451
S2_2,11.7073
S2_3,11.4435
S3_1,11.1212
S3_2,10.8744
S4_1,11.8567
S4_2,12.2889
S4_3,11.6533
S5_1,11.8809
S5_2,12.1712
S5_3,12.1716
S6_1,11.9134
S6_2,10.8475
S6_3,11.8662
S6/t_1,11.7439
S6/t_2,10.3225
S6_4,11.0132
S6_5,11.7722
S6_6,11.8002
S7_4,11.5077
S7_5,11.3392
S7_6,11.3575
S8_4,11.2645
S8_5,10.6447
G135_1,7.2983
G135_3,7.3821
G150_1,7.6998
G150_2,7.3073
G150_3,7.8043
G180_1,7.3164
G180_2,6.9417
G180_3,6.9232
C30_1,8.3575
C30_2,8.5625
C90_1,7.8494
C90_2,7.4123
BI_1,11.1824
BI_2,11.4382
BC_2,13.3714
BC/t_1,12.8449
BC/t_2,13.1529
BC_1,12.4425
Sw_1,12.1213
Sw_2,12.4871
BT_1,10.5228
BT_2,9.8567
B36_1,9.155
B36_2,8.9533
B60_1,10.9463
B60_2,10.4683
M9exp_1,8.0465
M9exp_2,7.9439
M9exp_3,7.5566
M9tran_1,9.2963
M9tran_2,9.124
M9tran_3,9.3615
M9stat_1,11.6335
M9stat_2,11.0157
M9stat_3,11.0179
M+G_1,8.8801
M+G_2,7.8513
M+G_3,7.8237
Glu_1,8.4878
Glu_2,8.4201
Glu_3,8.5647
Fru_1,8.7731
Fru_2,9.6924
Fru_3,9.087
Mal_1,9.441
Mal_2,9.2639
Mal_3,9.6998
G+S_2,11.4096
G+S_3,11.4305
Pyr_1,10.2106
Pyr_2,10.1929
Pyr_3,10.0398
Gly_1,9.0839
Gly_2,9.7897
Gly_3,8.7391
Glucon_1,9.2575
Glucon_2,9.4397
Glucon_3,9.1697
aero_1,7.832000000000002
aero_2,7.6419
aero_3,8.0694
nit_1,8.8825
nit_2,9.0365
nit_3,8.9151
ferm_1,8.85
ferm_2,8.7416
ferm_3,9.2
T-5.40H_1,8.6806
T-4.40H_1,8.8065
T-3.40H_1,8.8653
T-2.40H_1,8.879
T-1.40H_1,9.0866
T-1.10H_1,9.1644
T-0.40H_1,8.8207
T0.0H_1,9.5077
T0.30H_1,11.1789
T1.0H_1,11.2104
T1.30H_1,11.0939
T2.0H_1,11.2324
T2.30H_1,12.0615
T3.0H_1,11.4924
T3.30H_1,11.67
T4.0H_1,11.3685
T5.0H_1,10.7134
HPh_1,7.8867
HPh_2,7.4883
HPh_3,7.8118
LPh_1,7.7419
LPh_2,7.6551
LPh_3,7.7955
LPhT_1,7.8607
LPhT_2,7.6984
LPhT_3,7.9621
SMMPr_1,9.3537
SMMPr_2,9.5814
SMMPr_3,9.583
HiTm_1,9.619
HiTm_2,8.8164
HiTm_3,9.0459
LoTm_1,9.3382
LoTm_2,9.2441
LoTm_3,9.2194
HiOs_1,9.3603
HiOs_2,9.1651
HiOs_3,9.3319
BMM_1,7.42
BMM_2,7.2937
BMM_3,7.4856
Heat_1,7.8255
Heat_2,7.4348
Heat_3,7.6662
Cold_1,7.5275
Cold_2,7.4605
Cold_3,7.3679
Etha_1,8.2273
Etha_2,8.0702
Etha_3,7.9513
SMM_1,8.2491
SMM_2,8.2861
SMM_3,8.1653
Salt_1,7.9426
Salt_2,7.9634
Salt_3,7.8858
Mt0_1,9.5148
Mt0_3,9.3086
M0t45_1,8.6545
M0t45_2,9.6896
M0t45_3,9.3385
M0t90_1,11.5901
M0t90_2,12.8603
M0t90_3,12.6691
M40t45_1,8.8681
M40t45_2,11.5993
M40t45_3,9.4954
M40t90_1,12.4488
M40t90_2,12.9962
M40t90_3,13.2959
dia0_1,8.9988
dia0_2,9.1296
dia0_3,8.9512
dia5_1,9.0052
dia5_2,9.0429
dia5_3,8.7524
dia15_1,8.5667
dia15_2,8.2893
dia15_3,8.1868
Diami_1,7.6942
Diami_2,7.5098
Diami_3,7.9663
Paraq_1,7.5601
Paraq_2,7.7946
Paraq_3,7.3284
H2O2_1,7.5236
