,PSPTO_3248
SRX1828913,-0.23944899190000002
SRX1828914,1.4274006808
SRX1828915,-0.0142070359
SRX1828916,1.2001252286
SRX1828917,0.2536560279
SRX1828918,1.1273522188
SRX3983989,0.26553187770000003
SRX3983990,-1.0203272215
SRX3983993,0.719683132
SRX3983994,0.5304137516
SRX3983995,-0.100147705
SRX3983996,1.0747713221
SRX3983997,0.7738642748
SRX3983998,-0.37266968
SRX3983999,-0.37376694990000003
SRX3984000,-0.2914672095
SRX3984001,0.5934460946
SRX3984002,0.6659896528
SRX3984003,1.2191642577
SRX3984004,0.0594750085
SRX3984005,-0.1209420071
SRX3984006,1.4363387657
SRX3984007,0.6292839017
SRX3984008,-0.2616117187
SRX3984009,-0.5078423744
SRX3984010,1.2267927736
SRX3984011,-0.5048515661
SRX3984012,-0.12709951220000001
SRX3984013,-0.2830807803
SRX3984014,0.0585246203
SRX3984015,1.2635350488000001
SRX3984016,0.6784989349
SRX3984017,1.1617992295
SRX3984019,-0.7262233207000001
SRX3984020,1.2408741977
SRX3984021,1.2744436679
SRX3984022,1.0914983343
SRX3984023,-0.06617707710000001
SRX3984024,-0.2787145884
SRX3984025,-0.2779815114
SRX3984026,-0.8635205051
SRX3984027,-0.4461186838
SRX3984028,0.013309120700000001
SRX3984029,-0.1057190923
SRX3984031,0.7016945409
SRX3984032,0.9871367554
SRX3984034,-0.0134909732
SRX3984035,-0.603713499
SRX3984036,1.8596538473000002
SRX3984037,2.5114005204
SRX3984038,1.4853907115
SRX3984039,1.8528213627999999
SRX3984040,-0.2083382191
SRX3984041,1.4073208218
SRX3984042,0.6525592575
SRX3984043,0.4781297114
SRX3984045,-0.43278733690000004
SRX3984046,-0.11970188990000001
SRX3984047,1.2843822592
SRX3984048,1.2029767049
SRX3984049,1.148072446
SRX3984050,0.8746261305
SRX3984051,1.0188483828
SRX3984052,-0.1490541693
SRX3984056,1.0858985355
SRX3984057,0.9092560222
SRX3984058,0.6364416053
SRX3984059,-0.64509366
SRX3984061,0.24486613310000002
SRX3984062,0.5152063321
SRX3984063,-0.3965751691
SRX3984064,-0.2993230194
SRX3984065,0.1387658002
SRX3984066,-0.0381258098
SRX3984067,-0.3219387175
SRX3984068,0.22929062500000003
SRX3984069,0.3160714293
SRX3984070,0.1349642715
SRX3984071,0.3143586176
SRX3984073,-0.19300149500000002
SRX3984074,0.0085606707
SRX3984077,-0.7665867173
SRX3984078,-0.7138668071000001
SRX3984079,0.7315695696000001
SRX3984080,0.1993699401
SRX3984082,-0.6072185241
SRX3984084,0.47672922510000004
SRX6997963,0.3550812508
SRX6997964,0.007148952300000001
SRX6997965,0.0406801277
SRX6997967,0.3992915768
SRX6997968,-0.0963593537
SRX6997969,0.1914524052
SRX6997971,-0.7543728275
SRX6997972,0.0922765108
SRX6997973,0.2143360497
SRX3159100,0.2498080611
SRX3159101,-0.4419408923
SRX3159102,0.0761950804
SRX3159103,0.1159377508
SRX3159000,-0.6078448709000001
SRX3159001,-1.3229079639
SRX3159002,0.0871645677
SRX3159003,-1.1941276959
SRX3159004,-0.8355264166
SRX3159005,-1.003681877
SRX3159006,-2.5367025562
SRX3159007,-0.0188133204
SRX3159008,-0.49345661690000003
SRX3159009,0.467938681
SRX3159010,0.507310748
SRX3159012,-0.6266246830000001
SRX3159013,-0.6504393168
SRX3159014,-1.1054571343
SRX3159015,-1.9045766638
SRX3159016,-0.0980868634
SRX3159017,-0.0777026418
SRX3159018,0.4185235908
SRX3159019,-1.1824705171
SRX3159020,-0.1928412806
SRX3159021,-0.4957595327
SRX3159022,-2.5367025562
SRX3159023,0.6078397988
SRX3159024,-0.1278427061
SRX3159025,-0.5411264992
SRX3159026,0.44078779220000003
SRX3159027,-1.5229752032000001
SRX3159028,-1.6015521534000001
SRX3159029,-0.44070117470000003
SRX3159030,-1.6137978310999999
SRX3159034,-1.7338312404
SRX3159036,-1.5004288348
SRX3159037,-1.2570899764
SRX3159041,-0.9569476690000001
SRX3159042,-0.08957709080000001
SRX3159043,-0.5464744142
SRX3159045,-1.4315674952
SRX3159047,-1.1750791074
SRX3159048,-0.09074881800000001
SRX3159049,-0.2798027732
SRX3159050,-0.2114077732
SRX3159051,0.26012875
SRX3159052,-0.7295685742
SRX3159053,-0.24161077460000002
SRX3159054,-0.1465551366
SRX3159055,-0.5289932775
SRX3159056,-0.7302325702
SRX3159057,-0.5014449555
SRX3159058,-0.6622069367
SRX3159060,-0.4075672456
SRX3159061,-0.6339361339
SRX3159062,0.46036864990000004
SRX3159063,-0.8605073277
SRX3159066,-0.7847836051
SRX3159069,0.5796757013
SRX3159070,-0.1784132376
SRX3159071,-0.2810445323
SRX3159073,-0.1412055179
SRX3159074,-1.4277331997
SRX3159075,-0.1363913994
SRX3159076,-0.6214036256000001
SRX3159080,-0.4717935458
SRX3159082,-0.4105199108
SRX3159083,-0.7301040758
SRX3159086,0.4288697006
SRX3159087,-0.2829864985
SRX3159088,-0.8879089804
SRX3159089,-0.022903725700000002
SRX3159090,-0.2495641905
SRX3159091,-0.6977246772
SRX3159092,0.08103184670000001
SRX3159093,-0.9608469865
SRX3159094,-1.7529056212
SRX3159095,-2.5367025562
SRX3159096,0.2639778078
SRX3159097,-0.6997270742
SRX3159098,-1.7127772821
SRX3159099,-1.3559939816
SRX3158988,0.5222999757
SRX3158989,0.7723731881
SRX3158990,1.2241858959
SRX3158991,-0.1805144794
SRX3158992,-0.6072261067
SRX3158996,0.0849261311
SRX3644656,-0.07938493270000001
SRX3644657,-0.042441724
SRX3644658,0.12182665670000001
SRX3644659,-0.3785834896
SRX3644660,-0.25608378200000004
SRX3644661,-0.3352025879
SRX3644662,-0.5397528794
SRX3644663,-0.302142456
SRX3644664,-0.0646296923
SRX3644665,-0.0565829761
SRX3644666,-0.0701616083
SRX3644667,0.19691317860000002
SRX3644668,-0.8862413626000001
SRX3644669,-0.8659834235
SRX3644670,-0.7073307157000001
SRX3644671,-0.5853257835
SRX3644672,-0.21496532070000002
SRX3644673,-0.07025205820000001
