,-0.08013704425000001,-0.04808222655000001,-0.016027408850000008,0.016027408849999994,0.048082226549999996,0.08013704425000001,0.11219186195,0.14424667965,0.17630149735,0.20835631505000002,0.24041113275000003,0.27246595045,0.30452076815,0.33657558585,0.36863040355,0.40068522125,0.43274003895,0.46479485665,0.49684967435000005,0.52890449205
thresh,-0.0961644531,0.0961644531,3,,,,,,,,,,,,,,,,,
unreg,1,33,2121,1889,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoN,0,1,43,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoN and FhlA,0,0,4,13,2,3,2,2,2,0,0,0,0,1,0,1,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
RpoN_genes,[],['patA'],"['ddpX' 'yhjC' 'ntrC' 'rutE' 'prpC' 'emrD' 'nikD' 'rutG' 'yeaG' 'chaC'
 'yeaH' 'nikE' 'glnL' 'ddpC' 'rutF' 'yhdZ' 'nikR' 'rseC' 'pspD' 'yahE'
 'rtcR' 'rhaD' 'zraP' 'potI' 'prpD' 'yhdW' 'ddpB' 'puuP' 'ddpF' 'gnsA'
 'rpoE' 'xdhC' 'rseD' 'ddpD' 'atoB' 'prpB' 'xapB' 'atoA' 'atoE' 'acrD'
 'glpQ' 'radD' 'pspB']","['rseB' 'potF' 'nac' 'relA' 'rutA' 'ibpB' 'xdhA' 'pspG' 'prpE' 'htpG'
 'rseA' 'norV' 'yhdX' 'astA' 'ddpA' 'rtcB' 'dcuD' 'pspC' 'rpoH' 'rutC'
 'yaaU' 'glnA' 'rutD' 'astD' 'hisJ' 'gltI' 'actP' 'zraS' 'gltL' 'nikA'
 'xdhB' 'potG' 'atoD' 'aslB' 'ygfK' 'gltK' 'glnK' 'astC' 'pspA' 'yhdY'
 'norW' 'glnH' 'zraR' 'nikC' 'gltJ' 'argT' 'astB' 'ssnA' 'hisQ' 'amtB'
 'glnQ' 'pspE' 'flhC' 'rutB' 'astE' 'potH' 'glnP' 'nikB' 'rtcA' 'hisM'
 'ymjE' 'flhD']",['hisP'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
RpoN and FhlA_genes,[],[],['hyfH' 'hyfC' 'hyfG' 'hyfA'],"['focB' 'hyfR' 'hyfB' 'fhlA' 'hyfF' 'hyfD' 'hyfJ' 'hypF' 'hypE' 'hyfE'
 'hyfI' 'hycI' 'hypD']",['hypB' 'hypC'],['hycH' 'hypA' 'hycG'],['fdhF' 'hycF'],['hycE' 'hycD'],['hycC' 'hydN'],[],[],[],[],['hycB'],[],['hycA'],[],[],[],[]
