,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.08783812012712557,3.0,0.0,0.0539674428,1.0,0.047388126,2.0,-0.1013555688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,1.4732464244666668,0.7516303324096812,3.0,3.0,1.8474362013999999,4.0,1.9643363668,5.0,0.6079667052000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,2.6333276111333332,0.16042730584815737,3.0,6.0,2.7671004578,7.0,2.6774165886,8.0,2.455465787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761902512518375e-12,0.3956805169483397,21.0,9.0,0.2836645815,10.0,-0.2805634792,11.0,-0.4345551929,12.0,0.05281808700000001,13.0,-0.6207515572,14.0,-0.4710916549,15.0,-0.15286179360000002,16.0,-0.2842446233,17.0,-0.2993771712,18.0,0.8122678889,19.0,0.23372276250000001,20.0,-0.5817399259,21.0,-0.18622203280000002,22.0,-0.1966805522,23.0,0.0848179322,24.0,0.1729331121,25.0,0.5437038012000001,26.0,0.5312007884000001,27.0,0.3993853838,28.0,0.2229423211,29.0,0.1706313244
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,1.7492488914047617,0.2638276277477477,21.0,30.0,2.0646845645,31.0,1.888752358,32.0,2.0568354653,33.0,1.5519735165,34.0,1.8405769279,35.0,1.557455718,36.0,1.5584473737,37.0,1.9076448142,38.0,1.8888716089000002,39.0,1.2720638557,40.0,1.3924294353,41.0,1.9261681218,42.0,1.5661152541,43.0,1.39950532,44.0,1.4418961687,45.0,1.7357479638000002,46.0,2.3040203761,47.0,1.7722805832000001,48.0,1.7406986575,49.0,1.9328407506,50.0,1.9352178857000002
5,WT_vs_Del_ccpA__THY_None_WT_exponential,3.469446951953614e-18,0.09339697122412276,3.0,51.0,-0.096275027,52.0,0.09022472790000001,53.0,0.0060502991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,1.69123792075,0.1126420837260412,4.0,54.0,1.5897038498,55.0,1.6558157641,56.0,1.6671895080999999,57.0,1.8522425610000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-3.469446951953614e-18,0.08763434147534492,4.0,58.0,0.083393067,59.0,-0.0860907733,60.0,0.067188316,61.0,-0.0644906097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.0844902916,0.04152945883631956,4.0,62.0,0.0695379428,63.0,0.0549149633,64.0,0.0674829062,65.0,0.1460253541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.060560059575,0.029033916832746757,4.0,66.0,0.0326853639,67.0,0.0526675641,68.0,0.10135619380000001,69.0,0.055531116500000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.22139754345,0.0772323898518588,4.0,70.0,0.2905810169,71.0,0.2804392377,72.0,0.1308141771,73.0,0.1837557421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-4.625929269271485e-18,0.31984591137230356,6.0,74.0,0.211132425,75.0,0.1838567877,76.0,0.24538553030000002,86.0,-0.5936123283,88.0,0.0752184867,90.0,-0.12198090140000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,1.1328732638499999,0.7391999175326078,6.0,77.0,1.8611176443000002,78.0,1.6724343718,79.0,1.8749947669,87.0,0.5545216642,89.0,0.4354917384,91.0,0.39867939750000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.19506732053333334,0.2863127869477859,3.0,80.0,-0.3104965243,82.0,0.1309420561,84.0,-0.4056474934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,1.6470659315333334,0.1516346812311642,3.0,81.0,1.4756446807,83.0,1.7018873578,85.0,1.7636657561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-1.850371707708594e-17,0.34529733746314434,3.0,92.0,-0.07197450500000001,93.0,-0.30363754670000004,94.0,0.3756120517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,0.7991087635666667,0.2270902260688848,3.0,95.0,0.9809119039,96.0,0.8718552438,97.0,0.5445591430000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,0.5994762269333335,0.15290374264656567,3.0,98.0,0.5517989240000001,99.0,0.47609154260000003,100.0,0.7705382142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,1.2238669472333334,0.03390828451454595,3.0,101.0,1.2574223726,102.0,1.1896164892,103.0,1.2245619799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,2.683452237366667,0.04636439495892461,3.0,104.0,2.6366055103,105.0,2.7293187567,106.0,2.6844324451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,2.5183063884,0.17707439350426382,3.0,107.0,2.6665672677,108.0,2.5661159938,109.0,2.3222359037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,2.9007220147666666,0.012787508765876239,3.0,110.0,2.9134529823,111.0,2.900834357,112.0,2.8878787050000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,2.160648712,0.32703869567341765,3.0,113.0,1.8084102237000002,114.0,2.2188682361,115.0,2.4546676762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
