,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
11,Life Cycle__S5,0.5437080005,0.6690178237627034,3.0,31.0,1.0865012909,32.0,0.7483538234,33.0,-0.2037311128,,,,,,,,,,
12,Life Cycle__S6,6.160068710499999,3.868034401020634,8.0,34.0,4.2943075593,35.0,11.0857965692,36.0,2.428359008,37.0,6.3089752209,38.0,13.0118545134,39.0,5.3900368412,40.0,3.5378382556,41.0,3.2233817164
13,Life Cycle__S7,7.243982777566667,0.43247302037315133,3.0,42.0,6.7448867365,43.0,7.479030119,44.0,7.5080314772,,,,,,,,,,
14,Life Cycle__S8,10.6164137474,2.9887705496950288,2.0,45.0,8.5030338243,46.0,12.7297936705,,,,,,,,,,,,
15,Life Cycle__G135,4.63922432975,1.6485233988195516,2.0,47.0,3.4735422555,48.0,5.8049064040000005,,,,,,,,,,,,
16,Life Cycle__G150,1.7458445932666666,0.9272937104739798,3.0,49.0,2.0364034833,50.0,0.708065695,51.0,2.4930646015,,,,,,,,,,
17,Life Cycle__G180,1.8108986359333332,0.43167194683690957,3.0,52.0,1.9902201761,53.0,1.3184680698,54.0,2.1240076619,,,,,,,,,,
18,Stress Time Course__C30,1.7674342488500001,0.061967036119315914,2.0,55.0,1.7236169374,56.0,1.8112515603000001,,,,,,,,,,,,
19,Stress Time Course__C90,5.04841313185,1.3172803817366652,2.0,57.0,5.9798710225,58.0,4.1169552412,,,,,,,,,,,,
20,Biofilm__BI,22.16145233805,0.03123535247807757,2.0,59.0,22.1835390676,60.0,22.1393656085,,,,,,,,,,,,
21,Biofilm__BC,4.22445853405,1.9210002476455363,4.0,61.0,1.3478017086,62.0,5.3255715472,63.0,5.1707265107,64.0,5.0537343697,,,,,,,,
22,Biofilm__Sw,8.67525781015,2.7849582834512123,2.0,65.0,10.644520697699999,66.0,6.7059949226,,,,,,,,,,,,
23,Life Cycle__BT,8.8564485231,0.49446470194119035,2.0,67.0,8.5068091793,68.0,9.2060878669,,,,,,,,,,,,
24,Life Cycle__B36,6.45377333005,0.15393882500652056,2.0,69.0,6.344922143,70.0,6.5626245171,,,,,,,,,,,,
25,Life Cycle__B60,4.3452900522,1.0207264062562933,2.0,71.0,5.0670526158,72.0,3.6235274886,,,,,,,,,,,,
26,M9__M9exp,0.0,0.3780398016117733,3.0,73.0,-0.24003299390000002,74.0,0.43577306930000004,75.0,-0.19574007540000002,,,,,,,,,,
27,M9__M9tran,2.0797109485,2.045368571885899,3.0,76.0,1.8461948853,77.0,4.231815457,78.0,0.16112250320000002,,,,,,,,,,
28,M9__M9stat,7.3560767597,0.2156320655692401,3.0,79.0,7.1154634685,80.0,7.5318461926,81.0,7.420920618,,,,,,,,,,
29,Supplement__M+G,2.3392545690666666,2.5940091995067807,3.0,82.0,5.3345465666,83.0,0.8343206172000001,84.0,0.8488965234,,,,,,,,,,
30,Supplement__Glu,-1.3887782656666667,0.4720861527310026,3.0,85.0,-1.8380944491000002,86.0,-1.4314244221,87.0,-0.8968159258,,,,,,,,,,
31,Supplement__Fru,-0.3623038952,1.3870895442358626,3.0,88.0,-1.8656880002,89.0,-0.0890411252,90.0,0.8678174398,,,,,,,,,,
32,Supplement__Mal,2.343782882933333,0.8566809211793255,3.0,91.0,3.2899570465,92.0,2.1206318727,93.0,1.6207597296,,,,,,,,,,
33,Supplement__G+S,0.56918870015,0.031970208674941325,2.0,94.0,0.5917950515,95.0,0.5465823488,,,,,,,,,,,,
34,Supplement__Pyr,2.6544514962,0.9477346124114935,3.0,96.0,3.6763099875,97.0,1.8043249431000001,98.0,2.482719558,,,,,,,,,,
35,Supplement__Gly,4.380867635533334,3.3423081496334124,3.0,99.0,4.1229685563,100.0,1.1749798754,101.0,7.8446544749000005,,,,,,,,,,
36,Supplement__Glucon,4.679277424333333,1.7635532557259277,3.0,102.0,4.7656118011,103.0,2.8741426235,104.0,6.3980778484,,,,,,,,,,
37,Stressors__aero,1.6084561122333334,2.362117443830319,3.0,105.0,-0.8139766022,106.0,3.905243115,107.0,1.7341018239000001,,,,,,,,,,
38,Stressors__nit,27.147154469,0.4285904069685848,3.0,108.0,27.3423734452,109.0,27.4433811149,110.0,26.6557088469,,,,,,,,,,
39,Stressors__ferm,27.720909853366667,1.222086460051914,3.0,111.0,26.5828659245,112.0,29.0125225234,113.0,27.5673411122,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-1.8538355724,,1.0,114.0,-1.8538355724,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-1.9930777934,,1.0,115.0,-1.9930777934,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-1.8040945632,,1.0,116.0,-1.8040945632,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-0.526933657,,1.0,117.0,-0.526933657,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-0.6083632219,,1.0,118.0,-0.6083632219,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-1.1745758416,,1.0,119.0,-1.1745758416,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-0.7897470541,,1.0,120.0,-0.7897470541,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,0.5366484180000001,,1.0,121.0,0.5366484180000001,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,4.5732915417,,1.0,122.0,4.5732915417,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,4.4894169083,,1.0,123.0,4.4894169083,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,5.9254279645,,1.0,124.0,5.9254279645,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,6.8094316092,,1.0,125.0,6.8094316092,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,4.9383621302,,1.0,126.0,4.9383621302,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,5.2963067121,,1.0,127.0,5.2963067121,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,4.9149878846,,1.0,128.0,4.9149878846,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,3.6547495135,,1.0,129.0,3.6547495135,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,4.7277742035,,1.0,130.0,4.7277742035,,,,,,,,,,,,,,
57,Stressors__HPh,-1.3129875094333332,0.19229086989551308,3.0,131.0,-1.092651998,132.0,-1.399386053,133.0,-1.4469244773,,,,,,,,,,
58,Stressors__LPh,-1.8384130634999998,1.3437289090384055,3.0,134.0,-0.8657214026000001,135.0,-3.3716641335,136.0,-1.2778536543999999,,,,,,,,,,
59,Stressors__LPhT,1.0753326762666668,0.4040569153561405,3.0,137.0,1.4559354049,138.0,0.6513260209,139.0,1.118736603,,,,,,,,,,
60,Stressors__SMMPr,-2.5813446562,0.6597390466621187,3.0,140.0,-3.2962198723,141.0,-1.9959362633,142.0,-2.451877833,,,,,,,,,,
61,Stressors__HiTm,2.788503576366667,1.3381821186544243,3.0,143.0,4.3058817692,144.0,1.7770221786,145.0,2.2826067813,,,,,,,,,,
62,Stressors__LoTm,0.6202906052666667,0.24272635081214847,3.0,146.0,0.4128483463,147.0,0.8872350887,148.0,0.5607883808,,,,,,,,,,
63,Stressors__HiOs,3.532728704366667,0.5285726285143988,3.0,149.0,2.9923680774,150.0,4.0486666591,151.0,3.5571513766000002,,,,,,,,,,
64,Stressors__BMM,-1.747936312666667,0.552727157133241,3.0,152.0,-2.2352166051,153.0,-1.8612635987,154.0,-1.1473287342,,,,,,,,,,
65,Stressors__Heat,0.4828306560666667,0.9335205750168026,3.0,155.0,-0.0497894377,156.0,-0.0624611334,157.0,1.5607425393,,,,,,,,,,
66,Stressors__Cold,-3.7839457214,1.7389188587257904,3.0,158.0,-5.5814658205,159.0,-3.6601243257,160.0,-2.110247018,,,,,,,,,,
67,Stressors__Etha,8.740761014433334,0.3477914300434954,3.0,161.0,8.816497714,162.0,9.0444433096,163.0,8.3613420197,,,,,,,,,,
68,Stress Time Course__SMM,-1.9746228822000003,0.0786609365408219,3.0,164.0,-2.0613084141,165.0,-1.907790611,166.0,-1.9547696215,,,,,,,,,,
69,Stress Time Course__Salt,1.4155512884666666,0.218717225774076,3.0,167.0,1.5067773452000002,168.0,1.5738882044,169.0,1.1659883158,,,,,,,,,,
70,Stress Time Course__Mt0,2.3319977226499997,1.2587367243974794,2.0,170.0,3.2220589962,171.0,1.4419364491,,,,,,,,,,,,
71,Stress Time Course__M0t45,26.467303030533333,17.536363746912475,3.0,172.0,37.2884860916,173.0,6.2344123756,174.0,35.8790106244,,,,,,,,,,
72,Stress Time Course__M0t90,20.994295501033335,0.9747552557433,3.0,175.0,20.0135181516,176.0,21.9629149273,177.0,21.0064534242,,,,,,,,,,
73,Stress Time Course__M40t45,35.1395417028,0.6184004080366198,3.0,178.0,35.8213266552,179.0,34.9824861752,180.0,34.614812278,,,,,,,,,,
74,Stress Time Course__M40t90,21.80013608286667,0.6777190259883911,3.0,181.0,21.2158705079,182.0,22.5431329093,183.0,21.6414048314,,,,,,,,,,
75,Stress Time Course__dia0,1.7179324538000003,1.4935442166309307,3.0,184.0,1.7691292199,185.0,0.1994481088,186.0,3.1852200327,,,,,,,,,,
76,Stress Time Course__dia5,7.579673269033333,2.7396206320403516,3.0,187.0,10.7415733576,188.0,5.913212524,189.0,6.0842339255,,,,,,,,,,
77,Stress Time Course__dia15,1.6033812389333335,1.4668397306692191,3.0,190.0,2.0349564866,191.0,-0.030830122600000003,192.0,2.8060173528,,,,,,,,,,
78,Stressors__Diami,5.404409571666666,1.2926878536436968,3.0,193.0,6.5278528852,194.0,3.9915426700000003,195.0,5.6938331598000005,,,,,,,,,,
79,Stressors__Paraq,3.013055125533333,1.1702897670181198,3.0,196.0,3.3592059789,197.0,1.708735769,198.0,3.9712236287,,,,,,,,,,
80,Stressors__H2O2,2.5335175392666667,1.224819994058295,3.0,199.0,1.4549875382000002,200.0,2.2804670752,201.0,3.8650980044,,,,,,,,,,
81,Stressors__Oxctl,3.380368869433333,1.1703449443136178,3.0,202.0,3.7337549604999998,203.0,4.3332978809,204.0,2.0740537669,,,,,,,,,,
82,Carbon Transition__GM-0.1,-1.0242822130666667,1.1619893882176748,3.0,205.0,-0.4567419051,215.0,-2.3609734645,225.0,-0.2551312696,,,,,,,,,,
83,Carbon Transition__GM-0.2,-0.07018362826666673,1.0784717092916456,3.0,206.0,1.1115884039,216.0,-1.001161361,226.0,-0.3209779277,,,,,,,,,,
84,Carbon Transition__GM+5,-1.4373868708333335,1.2599301639941973,3.0,207.0,-1.1982962625,217.0,-2.7997317481,227.0,-0.31413260190000003,,,,,,,,,,
85,Carbon Transition__GM+15,-0.9219456761,0.7629764752396065,3.0,208.0,-1.1850656135,219.0,-1.5185402416,229.0,-0.0622311732,,,,,,,,,,
86,Carbon Transition__GM+25,-0.6204598810333333,2.0199907928158107,3.0,209.0,-1.9536689132,220.0,-1.6113468613,230.0,1.7036361314000001,,,,,,,,,,
87,Carbon Transition__GM+45,1.0143018780666666,2.4743136700821178,3.0,210.0,-0.6624762459,221.0,-0.1506910705,231.0,3.8560729505999998,,,,,,,,,,
88,Carbon Transition__GM+60,1.681400455933333,2.244574799743991,3.0,211.0,-0.7752495681,222.0,2.1943451312,232.0,3.6251058047,,,,,,,,,,
89,Carbon Transition__GM+90,0.1820054203666667,1.2865999843245521,3.0,212.0,-1.2589408129,223.0,0.5892773488,233.0,1.2156797252,,,,,,,,,,
90,Carbon Transition__GM+120,3.0070608668,0.9142387168387954,2.0,213.0,3.6535252631,234.0,2.3605964705,,,,,,,,,,,,
91,Carbon Transition__GM+150,7.927659617,13.045795203191611,3.0,214.0,1.1244178262,224.0,22.9688551754,235.0,-0.3102941506,,,,,,,,,,
92,Carbon Transition__GM+10,-0.48508417819999994,3.4681653294073307,2.0,218.0,-2.9374474009,228.0,1.9672790445000001,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-1.0109228596333333,1.181593669798129,3.0,236.0,-1.1476087297,244.0,0.2330693982,254.0,-2.1182292474,,,,,,,,,,
94,Carbon Transition__MG+5,-0.4752269575666667,0.8375286426290576,3.0,237.0,-0.9223241143,246.0,-0.9943306037,256.0,0.49097384530000004,,,,,,,,,,
95,Carbon Transition__MG+10,0.10253567430000003,2.522196387359013,3.0,238.0,-1.9531681414,247.0,-0.6562394027,257.0,2.917014567,,,,,,,,,,
96,Carbon Transition__MG+15,-0.7677842356333334,1.001012514723929,3.0,239.0,0.38742659890000003,248.0,-1.3791831503,258.0,-1.3115961555,,,,,,,,,,
97,Carbon Transition__MG+25,-0.47611103276666666,0.4069946247295356,3.0,240.0,-0.5216425857,249.0,-0.0482652854,259.0,-0.8584252272,,,,,,,,,,
98,Carbon Transition__MG+45,0.048852585366666625,1.0150308160804606,3.0,241.0,-0.10251973190000001,250.0,1.1310686113,260.0,-0.8819911233000001,,,,,,,,,,
99,Carbon Transition__MG+120,2.140547032466667,1.990266597417382,3.0,242.0,4.4385269286,253.0,1.0166055678,263.0,0.966508601,,,,,,,,,,
100,Carbon Transition__MG+150,0.54321785715,0.17049842493052533,2.0,243.0,0.6637784496,264.0,0.42265726470000003,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-1.0581648622,0.328000639324674,2.0,245.0,-1.2900963385,255.0,-0.8262333859000001,,,,,,,,,,,,
102,Carbon Transition__MG+60,1.0765848399000002,0.006426402943519748,2.0,251.0,1.081128993,261.0,1.0720406868,,,,,,,,,,,,
103,Carbon Transition__MG+90,-0.022900331649999994,1.178736483125467,2.0,252.0,0.8105922288,262.0,-0.8563928921,,,,,,,,,,,,
