,PN96_RS01700
SBRG_BHIN_Growth_Late_1,-0.368128733999999
SBRG_BHIN_Growth_Late_2,0.8130921569999998
SBRG_BHIN_Growth_Mid_1,1.194779887000001
SBRG_BHIN_Growth_Mid_2,-0.2094537489999997
SBRG_BHIN_Growth_Stat_1,-2.3416655829999997
SBRG_BHIN_Growth_Stat_2,-2.056640225
SBRG_LBv2_Growth_Late_1,-0.4343498879999998
SBRG_LBv2_Growth_Late_2,-0.1474169710000001
SBRG_LBv2_Growth_Mid_1,0.0889994930000011
SBRG_LBv2_Growth_Mid_2,-0.0889994929999993
SBRG_LBv2_Growth_Stat_1,-3.4027193209999997
SBRG_LBv2_Growth_Stat_2,-4.356290058
SBRG_MHB_Rich_Mid_1,-0.6224214359999998
SBRG_MHB_Rich_Mid_2,-0.6258782529999998
SBRG_NBO_Rich_Mid_1,0.4849100970000002
SBRG_NBO_Rich_Mid_2,-0.1857987259999998
SBRG_M9Na_Arabinose_Mid_1,0.7768725399999994
SBRG_M9Na_Arabinose_Mid_2,0.8743316700000001
SBRG_M9Na_Galactose_Mid_1,-0.8194503090000005
SBRG_M9Na_Galactose_Mid_2,-1.4907040790000003
SBRG_M9Na_GlcNAcGrowth_Late_1,-1.4153573690000003
SBRG_M9Na_GlcNAcGrowth_Late_2,-1.426460017
SBRG_M9Na_GlcNAcGrowth_Mid_1,-1.149995423
SBRG_M9Na_GlcNAcGrowth_Mid_2,-1.4481328290000004
SBRG_M9Na_GlcNAcGrowth_Stat_1,-3.2466623830000003
SBRG_M9Na_GlcNAcGrowth_Stat_2,-3.5765986940000003
SBRG_M9Na_GlcNAc_Mid_1,0.0287583900000001
SBRG_M9Na_GlcNAc_Mid_2,-0.4888043100000008
SBRG_M9Na_Gluconate_Mid_1,-1.621591229
SBRG_M9Na_Gluconate_Mid_2,-1.8354596109999992
SBRG_M9Na_Glucosamine_Mid_1,-1.8874706870000004
SBRG_M9Na_Glucosamine_Mid_2,-2.232205249
SBRG_M9Na_Glycerol_Mid_1,-0.4832756709999994
SBRG_M9Na_Glycerol_Mid_2,-0.8104336980000006
SBRG_M9Na_Maltose_Mid_1,-0.0649528200000002
SBRG_M9Na_Maltose_Mid_2,0.2869126200000007
SBRG_M9Na_Mannitol_Mid_1,0.0233144599999999
SBRG_M9Na_Mannitol_Mid_2,0.092382839999999
SBRG_M9Na_Trehalose_Mid_1,-1.121833081
SBRG_M9Na_Trehalose_Mid_2,-0.2406059200000001
SBRG_M9Na_ethanol_Mid_1,-4.11688018
SBRG_M9Na_ethanol_Mid_2,-3.774851799
SBRG_M9Na_fructose_Mid_1,-1.0568450669999994
SBRG_M9Na_fructose_Mid_2,-1.859582587
SBRG_M9Na_fumarate_Mid_1,-0.5007467729999995
SBRG_M9Na_fumarate_Mid_2,-0.9351233360000002
SBRG_M9Na_glucoseGrowth_Late_1,-0.9231996030000004
SBRG_M9Na_glucoseGrowth_Late_2,0.1810928099999991
SBRG_M9Na_glucoseGrowth_Mid_1,0.3236842800000001
SBRG_M9Na_glucoseGrowth_Mid_2,-0.3236842800000001
SBRG_M9Na_glucoseGrowth_Stat_1,-1.3577092069999992
SBRG_M9Na_glucoseGrowth_Stat_2,-1.9705366239999995
SBRG_M9Na_ribose_Mid_1,-0.6207708309999997
SBRG_M9Na_ribose_Mid_2,-1.0886250759999996
SBRG_M9Na_succinate_Mid_1,-0.4406525670000007
SBRG_M9Na_succinate_Mid_2,-0.5128672269999992
SBRG_M9Na_sucrose_Mid_1,-1.2518230579999994
SBRG_M9Na_sucrose_Mid_2,-1.0901578260000004
SBRG_LBv2_HapROver_Late_1,0.4119806570000008
SBRG_LBv2_HapROver_Late_2,-0.4431085849999991
SBRG_LBv2_HapROver_Mid_1,-0.5729540980000003
SBRG_LBv2_HapROver_Mid_2,-1.3037166389999992
SBRG_LBv2_HapROver_Stat_1,-0.1649644979999998
SBRG_LBv2_HapROver_Stat_2,-0.6152049119999994
SBRG_LBv2_LuxOOver_Late_1,-0.8845138499999994
SBRG_LBv2_LuxOOver_Late_2,-0.7927065500000001
SBRG_LBv2_LuxOOver_Mid_1,-0.6428413849999988
SBRG_LBv2_LuxOOver_Mid_2,-0.050997474999999
SBRG_LBv2_LuxOOver_Stat_1,0.4129125770000001
SBRG_LBv2_LuxOOver_Stat_2,0.3137903170000005
SBRG_LBv2_QstROver_Late_1,-1.256020058999999
SBRG_LBv2_QstROver_Late_2,-1.2807336839999994
SBRG_LBv2_QstROver_Mid_1,-0.9211113099999988
SBRG_LBv2_QstROver_Mid_2,-0.3336223240000002
SBRG_LBv2_QstROver_Stat_1,0.2190380370000006
SBRG_LBv2_QstROver_Stat_2,-0.1770616230000001
SBRG_LBv2_TfoXOver_Late_1,-4.348242120999999
SBRG_LBv2_TfoXOver_Late_2,-3.937986398
SBRG_LBv2_TfoXOver_Mid_1,0.0386687240000007
SBRG_LBv2_TfoXOver_Mid_2,-0.2646848349999988
SBRG_LBv2_TfoXOver_Stat_1,-0.3614280799999996
SBRG_LBv2_TfoXOver_Stat_2,-0.4007623699999989
SRX12193062,-0.0686713650000001
SRX12193071,-0.250338095
SRX12193063,0.0686713650000001
SRX12193072,-0.2726922250000001
SBRG_LBv2_LowpH_Mid_1,-0.1067805069999998
SBRG_LBv2_LowpH_Mid_2,-0.0301846369999996
SBRG_LBv2_highSalt_Mid_1,-2.4658544819999992
SBRG_LBv2_highSalt_Mid_2,-2.244330633
SBRG_M9Na_glucoseKanamycin_Mid_1,-0.31771554
SBRG_M9Na_glucoseKanamycin_Mid_2,-0.967559586
SRX8117098,0.0804267750000011
SRX8117099,-0.0804267749999994
SRX8117100,-0.3246593379999982
SRX8117101,-0.4635003299999987
SBRG_OSS_TfoXOver_Stat_1,-1.9973296919999992
SBRG_OSS_TfoXOver_Stat_2,-2.7682110489999987
SBRG_OSS_VectorOnly_Stat_1,-0.1741112199999985
SBRG_OSS_VectorOnly_Stat_2,0.1741112200000003
SBRG_LBv2_TfoXOver_Recov_1,-0.2236071349999999
SBRG_LBv2_TfoXOver_Recov_2,0.1292784650000005
SBRG_LBv2_VectorOnly_Recov_1,0.2516281649999996
