,-0.07376154120833334,-0.04425692472500001,-0.014752308241666678,0.01475230824166665,0.04425692472499998,0.07376154120833331,0.10326615769166664,0.13277077417499997,0.1622753906583333,0.19178000714166665,0.22128462362499995,0.25078924010833326,0.2802938565916666,0.30979847307499997,0.33930308955833327,0.36880770604166657,0.39831232252499993,0.4278169390083333,0.45732155549166664,0.4868261719749999
thresh,-0.08851384945,0.08851384945,2,,,,,,,,,,,,,,,,,
unreg,0,23,2158,1958,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PhoB,0,1,25,19,3,3,0,2,0,1,1,1,2,0,1,1,0,0,0,0
unreg_genes,[],[],[],[],[],[],['bglG'],[],[],[],[],[],[],[],[],[],[],[],[],[]
PhoB_genes,[],['waaH'],"['yedX' 'gadX' 'yhjC' 'phnN' 'eda' 'psiE' 'cusF' 'phnP' 'sbcD' 'pitB'
 'ydfH' 'phnO' 'phoQ' 'asr' 'prpR' 'cra' 'sbcC' 'cusS' 'adiC' 'phnK'
 'mipA' 'cusB' 'ytfK' 'ugpQ' 'tktB']","['argP' 'amn' 'ugpC' 'phnL' 'phnM' 'yegH' 'cusR' 'feaR' 'gadW' 'ompF'
 'cusA' 'phnE' 'phnG' 'phnJ' 'phnI' 'ugpE' 'phnF' 'phnH' 'cusC']",['phnD' 'psiF' 'ugpA'],['phoH' 'phnC' 'ugpB'],[],['phoA' 'phoE'],[],['phoR'],['phoU'],['pstB'],['pstA' 'pstC'],[],['phoB'],['pstS'],[],[],[],[]
