,-0.07895046729967259,-0.06579205608306049,-0.05263364486644839,-0.039475233649836294,-0.026316822433224196,-0.013158411216612098,0.0,0.013158411216612098,0.026316822433224196,0.039475233649836294,0.05263364486644839,0.06579205608306049,0.07895046729967259,0.09210887851628469,0.10526728973289678,0.11842570094950888,0.13158411216612098,0.14474252338273308,0.15790093459934518,0.17105934581595728
thresh,-0.05921285047475444,0.05921285047475444,1,,,,,,,,,,,,,,,,,
unreg,3,1,5,18,78,929,2551,604,65,14,6,8,6,5,13,13,5,1,0,0
unreg_genes,['yomG' 'bhlB' 'yomH'],['yomJ'],[],[],[],[],[],[],[],[],[],['yozZ' 'nrdFB' 'yotE' 'yopX' 'yoqB' 'yopZ' 'yoqJ' 'yoqG'],['yorB' 'yoqA' 'yoqD' 'yorC' 'yoqK' 'yosT'],['yoqL' 'yoqP' 'yosR' 'yoqX' 'yoqN'],"['yoqU' 'nrdIB' 'yotM' 'yotC' 'yoqC' 'yotI' 'yotG' 'yorH' 'yorN' 'dpoL'
 'nrdEB' 'yotH' 'yorF']","['yosL' 'yotD' 'yorK' 'yorG' 'yosV' 'yorJ' 'yorQ' 'yorI' 'dutB' 'yorS'
 'yorX' 'yorR' 'yorO']",['mtbP' 'yorM' 'yorP' 'yorV' 'yosQ'],['yorW'],[],[]
