,PSPTO_RS29150
SRX1828913,-0.032653175300000004
SRX1828914,0.7067260801
SRX1828915,0.0368807638
SRX1828916,0.9847596246
SRX1828917,-0.0042275885
SRX1828918,0.8200622522000001
SRX3983989,0.5873510303
SRX3983990,0.3696968995
SRX3983993,1.0616897685
SRX3983994,1.0296255727
SRX3983995,0.303070318
SRX3983996,1.135689103
SRX3983997,1.2308336209
SRX3983998,0.5067710173000001
SRX3983999,0.2063625516
SRX3984000,0.8147658874
SRX3984001,1.5156622549
SRX3984002,1.7024139121
SRX3984003,1.1491404893000001
SRX3984004,0.5515351792000001
SRX3984005,1.0972788418
SRX3984006,0.9419700326
SRX3984007,0.742023494
SRX3984008,0.3100971777
SRX3984009,0.39862257910000004
SRX3984010,1.6167386349
SRX3984011,0.4790205509
SRX3984012,0.339698402
SRX3984013,0.6807437475
SRX3984014,0.3754137588
SRX3984015,1.0187918669
SRX3984016,0.5942408458
SRX3984017,1.7556366583
SRX3984019,0.3476516644
SRX3984020,1.3793447777
SRX3984021,1.5721464446
SRX3984022,1.9656575077
SRX3984023,0.2774438126
SRX3984024,0.7690395411000001
SRX3984025,0.2495864768
SRX3984026,0.839445632
SRX3984027,0.6432884778
SRX3984028,0.611106653
SRX3984029,0.6745736615
SRX3984031,1.7191340951
SRX3984032,1.7430436817000001
SRX3984034,-0.1531591556
SRX3984035,-0.3993122772
SRX3984036,2.0664543038
SRX3984037,2.3324330684
SRX3984038,2.2025494653
SRX3984039,1.6957477249
SRX3984040,0.4921244897
SRX3984041,1.6024564027000001
SRX3984042,1.0087769039
SRX3984043,0.497376519
SRX3984045,0.5030536681000001
SRX3984046,0.1160434258
SRX3984047,1.2649794229
SRX3984048,1.0335955361
SRX3984049,1.1806601907
SRX3984050,0.9928613627
SRX3984051,1.6020440452
SRX3984052,0.4494928025
SRX3984056,1.7416541519000002
SRX3984057,1.8700342479
SRX3984058,1.7240400486
SRX3984059,0.2932014277
SRX3984061,0.35582255160000004
SRX3984062,0.1843399259
SRX3984063,0.050352798500000004
SRX3984064,0.2241421955
SRX3984065,0.2632356806
SRX3984066,0.5554203739
SRX3984067,0.3209552572
SRX3984068,0.6653222421
SRX3984069,0.4486867136
SRX3984070,1.2329026248
SRX3984071,1.0735595418
SRX3984073,0.6327501603
SRX3984074,0.42235824190000004
SRX3984077,-0.2513553397
SRX3984078,0.3959553677
SRX3984079,1.3751748462
SRX3984080,-0.2403280827
SRX3984082,0.3906467225
SRX3984084,1.8433734124
SRX6997963,-0.0164814015
SRX6997964,-0.26426575480000003
SRX6997965,-0.1719438251
SRX6997967,0.056916363000000005
SRX6997968,-0.47346108270000004
SRX6997969,-0.29296799960000003
SRX6997971,-0.040434961400000004
SRX6997972,-0.17636599900000002
SRX6997973,-0.8125366788
SRX3159100,-0.1190280281
SRX3159101,-0.0142696034
SRX3159102,0.2269865506
SRX3159103,-0.0936889191
SRX3159000,0.2505346238
SRX3159001,0.6417301783
SRX3159002,0.17732752570000002
SRX3159003,-0.2731127765
SRX3159004,0.18135884870000002
SRX3159005,0.0317667798
SRX3159006,-1.4013087353
SRX3159007,-0.648609053
SRX3159008,-0.4229516383
SRX3159009,-0.8267562326000001
SRX3159010,-0.2126196337
SRX3159012,-0.0298610905
SRX3159013,-0.3121559539
SRX3159014,-1.4060481796
SRX3159015,-0.0189828873
SRX3159016,0.4962578252
SRX3159017,0.4042728299
SRX3159018,-0.21505391100000001
SRX3159019,-0.3405125576
SRX3159020,-0.3995025173
SRX3159021,-0.002684474
SRX3159022,-0.1926743683
SRX3159023,-0.1103888274
SRX3159024,-0.0303254358
SRX3159025,0.3075842241
SRX3159026,-0.041015821300000005
SRX3159027,-1.1102607895
SRX3159028,-0.5451100634
SRX3159029,0.043363031600000004
SRX3159030,0.1941905875
SRX3159034,-0.2466112664
SRX3159036,0.3037033048
SRX3159037,0.4139216408
SRX3159041,0.3088064539
SRX3159042,-0.3361101423
SRX3159043,0.31601539370000004
SRX3159045,0.059468230500000004
SRX3159047,0.2191359082
SRX3159048,-0.12238549030000001
SRX3159049,-0.3071865418
SRX3159050,0.3929505965
SRX3159051,0.1508658057
SRX3159052,-0.2142619153
SRX3159053,-0.6129564964
SRX3159054,-1.0562007088
SRX3159055,-0.1278746666
SRX3159056,-1.0817401661
SRX3159057,0.3300458352
SRX3159058,-0.5304001248
SRX3159060,-0.6700360309000001
SRX3159061,-0.2830027477
SRX3159062,0.13743103140000001
SRX3159063,0.018260587
SRX3159066,1.0362654991
SRX3159069,-0.5883345877
SRX3159070,-1.3393135416
SRX3159071,-0.5443341209
SRX3159073,0.3871498189
SRX3159074,-1.5702318729
SRX3159075,0.9270782102
SRX3159076,0.9142927628
SRX3159080,0.215720501
SRX3159082,0.25298756840000003
SRX3159083,-0.0170237052
SRX3159086,-0.29358841410000003
SRX3159087,0.40577859650000003
SRX3159088,0.2243152522
SRX3159089,0.6667464854
SRX3159090,0.1290313039
SRX3159091,-0.22829401230000002
SRX3159092,-0.5973688127
SRX3159093,0.2343160377
SRX3159094,0.46100500400000005
SRX3159095,-0.3827134358
SRX3159096,0.1570456164
SRX3159097,0.9348441904
SRX3159098,0.33528393900000003
SRX3159099,-0.3733866232
SRX3158988,-0.1581810659
SRX3158989,-0.3690441479
SRX3158990,-0.8606114857
SRX3158991,-0.4226444152
SRX3158992,-0.0101494163
SRX3158996,0.1683304822
SRX3644656,-0.0017169763000000002
SRX3644657,-0.08386125970000001
SRX3644658,0.085578236
SRX3644659,0.0889083227
SRX3644660,0.1260039298
SRX3644661,0.1177448251
SRX3644662,0.040683249500000004
SRX3644663,-0.4449529095
SRX3644664,0.5687035537
SRX3644665,0.081305475
SRX3644666,0.0739458394
SRX3644667,0.5618954076
SRX3644668,0.1400770998
SRX3644669,-0.1553096889
SRX3644670,0.2833355327
SRX3644671,0.3084992207
SRX3644672,0.26099126170000003
SRX3644673,-0.3243803012
