,-0.085208179875,-0.028402726625,0.028402726625,0.085208179875,0.14201363312499998,0.19881908637499995,0.255624539625,0.312429992875,0.369235446125,0.42604089937499995,0.4828463526249999,0.5396518058750001,0.596457259125,0.653262712375,0.7100681656250001,0.766873618875,0.823679072125,0.880484525375,0.937289978625,0.9940954318749999
thresh,-0.05680545325,0.05680545325,1,,,,,,,,,,,,,,,,,
unreg,3,3110,2783,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
unreg_genes,['PSPTO_3416' 'PSPTO_RS08610' 'PSPTO_RS26115'],[],[],"['PSPTO_RS11325' 'PSPTO_RS04610' 'PSPTO_5497' 'PSPTO_3426' 'PSPTO_3384'
 'PSPTO_RS25230' 'PSPTO_RS00250' 'PSPTO_RS21330' 'PSPTO_0526']",[],[],[],[],[],[],['PSPTO_RS26690'],[],[],[],[],[],[],[],[],[]
