,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.1903807174967156,0.1294613359496746,2.0,0.0,-0.2819237060482003,1.0,-0.09883772894523092,,
1,Chrom__sac_sta,-0.9874032795722743,0.22725657177621636,2.0,2.0,-0.8267086166001043,3.0,-1.1480979425444442,,
2,Chrom__sac_MW001,0.0,0.016254724700051973,2.0,4.0,-0.011493826061727221,5.0,0.011493826061727221,,
3,Chrom__sac_fadR,-0.09026166188016661,0.061722512585936536,2.0,6.0,-0.04661725467877886,7.0,-0.13390606908155436,,
4,FadR__wt_p,0.0,0.01186886597151157,2.0,8.0,0.008392555613450092,9.0,-0.008392555613450092,,
5,FadR__ko_p,-0.06865625203914005,0.1391928134296481,2.0,10.0,0.02976793022939805,11.0,-0.16708043430767816,,
6,GDGT__75_2.4_log,4.625929269271485e-18,0.19013484520426363,3.0,12.0,0.10648593651883333,27.0,-0.2195162924988434,50.0,0.1130303559800101
7,GDGT__80_3.5_stat,-0.6949947709533447,0.07069636931416909,3.0,13.0,-0.6133858173979441,20.0,-0.7375199042626424,42.0,-0.7340785911994478
8,GDGT__80_2.4_log,0.07880151533189424,0.13529592253635425,3.0,14.0,-0.019773598941258186,37.0,0.23305190774595985,41.0,0.023126237190981055
9,GDGT__75_3.5_stat,-0.4139758636196674,0.2864058000082438,3.0,15.0,-0.0954062580453865,24.0,-0.6501588918840415,28.0,-0.4963624409295742
10,GDGT__80_1.6_stat,-0.5021069945193167,0.25838922693467486,3.0,16.0,-0.4386910700792761,17.0,-0.2813296938199734,33.0,-0.7863002196587008
11,GDGT__75_2.4_stat,-0.2158256796029887,0.00816195191281872,3.0,18.0,-0.22525007366653416,26.0,-0.2110581975965662,31.0,-0.21116876754586575
12,GDGT__80_2.4_stat,-0.4992944200670329,0.05204145401242019,3.0,19.0,-0.5589258841262668,29.0,-0.4759113629352383,30.0,-0.4630460131395937
13,GDGT__80_1.6_log,0.5578714435311207,0.05118889965369248,2.0,21.0,0.5216754254645171,39.0,0.5940674615977244,,
14,GDGT__65_3.5_stat,-0.13352906454756663,0.19355839053563711,3.0,22.0,0.06414123871166487,23.0,-0.1420332195381615,34.0,-0.3226952128162033
15,GDGT__75_1.6_stat,-0.38233799407564906,0.04549962335883089,3.0,25.0,-0.3746141221914545,32.0,-0.43120517502466615,38.0,-0.3411946850108265
16,GDGT__75_1.6_log,-0.0832331044624417,0.07800166581225765,2.0,35.0,-0.02807759762274742,36.0,-0.13838861130213598,,
17,GDGT__65_2.4_stat,0.49422267344691956,0.1707218157022256,3.0,40.0,0.31869870424729463,46.0,0.6596984955145313,49.0,0.5042708205789328
18,GDGT__65_2.4_log,-0.1032899157216119,0.04526052221974828,3.0,43.0,-0.15542352970446416,44.0,-0.08039794595743732,47.0,-0.07404827150293425
19,GDGT__80_3.5_log,0.003186117363307287,0.12754385023720147,3.0,45.0,0.14773134116798306,51.0,-0.09352913023512156,52.0,-0.044643858842939636
20,GDGT__65_1.6_log,0.07283905597227758,0.07213934325025409,3.0,48.0,0.14711657969562175,53.0,0.003047239939149904,54.0,0.06835334828206108
21,NutLim__t0,0.0,0.27279265809452663,2.0,55.0,-0.1928935383965431,56.0,0.1928935383965431,,
22,NutLim__t05,-0.3340579085541509,0.276049091291196,3.0,57.0,-0.514768250259741,58.0,-0.4711031117185982,59.0,-0.01630236368411353
23,NutLim__t1,-0.348354538695735,0.24776950649084212,3.0,60.0,-0.5655686464176881,61.0,-0.4010027232043454,62.0,-0.07849224646517161
24,NutLim__t15,-0.19616993110033665,0.14239287332412995,3.0,63.0,-0.30720650243095715,64.0,-0.2456701687718965,65.0,-0.03563312209815628
25,NutLim__t2,-0.2612078494776074,0.1723490621438199,3.0,66.0,-0.16261174831921646,67.0,-0.4602166406505477,68.0,-0.1607951594630581
26,NutLim__t4,0.30146686028899516,0.08325740918481926,2.0,69.0,0.360338738907604,70.0,0.2425949816703863,,
27,UV_irr__wt0,5.921189464667501e-16,0.03547194545250141,3.0,71.0,0.005497269627190882,72.0,-0.03789965093218939,73.0,0.03240238130500028
28,UV_irr__wt1,-0.09508979914898881,0.13256906680933597,3.0,74.0,-0.12924037187360415,75.0,-0.20724245582391188,76.0,0.05121343025054959
29,UV_irr__wt2,-0.28203816364549006,0.04116660156243451,3.0,77.0,-0.3079382526658909,78.0,-0.23456887630246204,79.0,-0.3036073619681172
30,UV_irr__mut0,-0.012303204310622816,0.11408679762044956,3.0,80.0,-0.14390670191937716,81.0,0.0586158635327001,82.0,0.048381225454808614
31,UV_irr__mut1,0.023477270119023782,0.10273777629396187,3.0,83.0,-0.07558968710075488,84.0,0.016492130838530628,85.0,0.1295293666192956
32,UV_irr__mut2,-0.01192898696360257,0.15707228252671382,3.0,86.0,0.06226892617867375,87.0,0.0942993190573782,88.0,-0.19235520612685966
33,YtrA__overexpr,-0.12552162705170597,0.027525733983127333,3.0,89.0,-0.09618358156991123,90.0,-0.1507795754600636,91.0,-0.12960172412514304
34,YtrA__wt,2.983724378680108e-16,0.028804676588536377,3.0,92.0,0.025122799296694254,93.0,0.0063156528226748785,94.0,-0.031438452119368236
