,b0732
control__wt_glc__1,3.9406597771
control__wt_glc__2,3.8892537822
fur__wt_dpd__1,4.3711936005
fur__wt_dpd__2,4.4681141976
fur__wt_fe__1,3.5825800313
fur__wt_fe__2,3.5976091329
fur__delfur_dpd__1,4.21498069
fur__delfur_dpd__2,4.0122044622
fur__delfur_fe2__1,3.9505688234000003
fur__delfur_fe2__2,3.8019074944
acid__wt_ph5__1,3.9223540428
acid__wt_ph5__2,3.9894010853
acid__delgadx_ph5__1,3.7399614316000003
acid__delgadx_ph5__2,3.8331666627
acid__delgadw_ph5__1,3.9392182737
acid__delgadw_ph5__2,3.8394495745
acid__delgade_ph5__1,4.0569298599
acid__delgade_ph5__2,4.0840850835
oxidative__wt_pq__1,3.9800391107
oxidative__wt_pq__2,3.9785559597
oxidative__deloxyr_pq__1,4.3786842707
oxidative__deloxyr_pq__2,4.1460249014
oxidative__delsoxr_pq__1,4.3195820377
oxidative__delsoxr_pq__2,4.0663286558
oxidative__delsoxs_pq__1,4.371214737
oxidative__delsoxs_pq__2,4.4789069951
nac_ntrc__wt_csn__1,4.527656949
nac_ntrc__wt_csn__2,4.5110506417
nac_ntrc__wt_cytd__1,3.9092387949000003
nac_ntrc__wt_cytd__2,3.8916335635
nac_ntrc__wt_gln__1,4.2997187493
nac_ntrc__wt_gln__2,4.2029998893
nac_ntrc__bw_delnac_csn__1,5.013428551
nac_ntrc__bw_delnac_csn__2,4.8363354604
nac_ntrc__bw_delnac_cytd__1,4.2328413012
nac_ntrc__bw_delnac_cytd__2,4.1220451959
nac_ntrc__bw_delnac_gln__1,3.8161395065
nac_ntrc__bw_delnac_gln__2,4.2036793622
nac_ntrc__bw_delnac_nh4__1,3.9203405688
nac_ntrc__bw_delnac_nh4__2,3.7413594822
misc__wt_no_te__1,4.034314674
misc__wt_no_te__2,4.0701139837
misc__bw_delcbl__1,3.7674433395999998
misc__bw_delcbl__2,3.7593666003
misc__bw_delfabr__1,3.4897780055
misc__bw_delfabr__2,3.5882419404
misc__bw_delfadr__1,4.0346609252
misc__bw_delfadr__2,3.8145089657
misc__nitr_031__1,4.3956543368
omics__wt_glu__1,3.6597185274
omics__wt_glu__2,3.9549396205000003
omics__wt_gly__1,3.0693361921
omics__wt_gly__2,3.4756226795
omics__wt_thr__1,4.552713869
omics__wt_thr__2,4.4212939076
omics__bw_ac__1,4.3665391415
omics__bw_ac__2,4.2387993839
omics__bw_fum__1,4.3029049112
omics__bw_fum__2,4.3052620323
omics__bw_glc__1,4.1835183376
omics__bw_glc__2,4.1945105954
omics__bw_pyr__1,4.3192514756
omics__bw_pyr__2,4.6102338955
ompr__wt_nacl__1,3.3467017007
ompr__wt_nacl__2,3.538539814
ompr__bw_delompr_nacl__1,3.3374876957
ompr__bw_delompr_nacl__2,3.043222534
minspan__wt_ade__1,3.7575521407
minspan__wt_glc__1,4.1432741175
minspan__wt_glc__2,3.3833489053
minspan__wt_glc__3,3.8541206063
minspan__wt_glc__4,3.6063714454999998
minspan__wt_glc_anaero__1,4.5087254566
minspan__wt_glc_anaero__2,5.0678363239
minspan__wt_trp__1,4.4003659633
minspan__bw_delcra_glc__1,3.9769613349
minspan__bw_delcra_glc__2,4.0359375582
minspan__bw_delcra_trp__1,4.1582012365
minspan__bw_delmntr__1,3.9245043022
minspan__bw_delnac_ade__1,4.1142650623
minspan__bw_delnac_glc__1,3.8610701930999998
cra_crp__wt_ac__1,3.8250634423000003
cra_crp__wt_ac__2,3.7080783651
cra_crp__wt_fru__1,3.4520531453
cra_crp__wt_fru__2,3.6755835646
cra_crp__delcra_ac__1,4.5359575756
cra_crp__delcra_ac__2,4.4358132258000005
cra_crp__delcra_fru__1,4.0992272714
cra_crp__delcra_fru__2,4.0844145878
cra_crp__delcra_glc__1,3.9657751959
cra_crp__delcra_glc__2,3.777021211
rpoB__wt_031__1,3.9850539909
rpoB__wt_044__1,3.8766434558
rpoB__wt_lb__1,3.4473864068
rpoB__wt_lb__2,3.4451161432
rpoB__rpoBE546V_031__1,4.0933003833
rpoB__rpoBE546V_044__1,4.0459727635
rpoB__rpoBE546V_lb__1,3.8000104307
rpoB__rpoBE546V_lb__2,3.6143372613
rpoB__rpoBE546V_glc__1,3.5457785802
rpoB__rpoBE672K_glc__1,3.1794836549
rpoB__rpoBE672K_glc__2,3.1391168853
rpoB__rpoBE672K_lb__1,3.3155109062
rpoB__rpoBE672K_lb__2,3.1151882519
crp__wt_fru__1,3.4989456805
crp__wt_glyc__1,3.6959384241
crp__wt_glyc__2,3.5249833451
crp__delar1_glyc__1,4.499568231
crp__delar1_glyc__2,4.7364077251
crp__delar1ar2_glyc__1,4.2960252288
crp__delar1ar2_glyc__2,3.9157298364
crp__delar1ar2_glyc__3,4.2876260285
crp__delar2_glyc__1,4.705342455
crp__delar2_glyc__2,4.6455316531
crp__delar2_glyc__3,4.7541213819
crp__delcrp_fru__1,4.3559994542
crp__delcrp_fru__2,4.3826746611
crp__delcrp_fru__3,4.5706988897
crp__delcrp_glc__1,4.2112660373
crp__delcrp_glc__2,4.2712369626
crp__delcrp_glc__3,4.4756524913
crp__delcrp_glyc__1,4.3773629412
crp__delcrp_glyc__2,4.3095891615
crp__delcrp_glyc__3,4.1282306119
glu__glu_ale3__1,4.0006084176
