,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.12662162124798032,3.0,0.0,-0.0465744939,2.0,0.1433128582,4.0,-0.0967383643,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.3274738164,0.22868255351244784,3.0,1.0,0.5827762739,3.0,0.1414170941,5.0,0.2582280812,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.0389291977250001,0.08442322050383355,4.0,6.0,1.0021144608,20.0,1.1592696929,40.0,0.9651007241,63.0,1.0292319131,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.7084106978500001,0.07190418979128377,4.0,7.0,0.77200318,33.0,0.6064241398,81.0,0.7147951797000001,82.0,0.7404202919,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,1.58141287655,0.3191336965322361,4.0,8.0,1.4967312727,51.0,1.9966259353,65.0,1.6050129337999999,76.0,1.2272813644,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,1.7345466525333333,0.5283401576477779,3.0,9.0,1.5668118648,22.0,1.3104355991,49.0,2.3263924937000002,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.587254257,0.0523674437655138,2.0,10.0,0.6242836316,26.0,0.5502248824,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,2.1793289202333335,0.2556051438250053,3.0,11.0,2.1931816242,54.0,1.9170791136,83.0,2.4277260229,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,1.6237541426749997,0.1619912746678082,4.0,12.0,1.6663489956,48.0,1.8319594781,64.0,1.5308299532,78.0,1.4658781438,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.47247112162500005,0.17182671631186508,4.0,13.0,0.3948037515,38.0,0.6795969567,67.0,0.2827215262,72.0,0.5327622521,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.7234747457333334,0.12691608238404106,3.0,14.0,0.6809746995,41.0,0.8661867033,85.0,0.6232628344000001,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.818473290875,0.11986400221509055,4.0,15.0,0.9712646657,52.0,0.7042126163,71.0,0.8537933036,80.0,0.7446225779000001,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,1.5294462321666666,0.027698955502303578,3.0,16.0,1.5056958797000002,53.0,1.5598733006,77.0,1.5227695162,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,1.4760434188,0.06995228934247665,3.0,17.0,1.4646775122,50.0,1.5509826708,66.0,1.4124700734,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,1.6382680267333332,0.05388764618856132,3.0,18.0,1.5956717243,25.0,1.6202845706,62.0,1.6988477853,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.4799371667500001,0.2022363136040912,4.0,19.0,0.5586411275000001,28.0,0.2637694397,56.0,0.3749917105,73.0,0.7223463893000001,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,1.47379141065,0.09393227194304361,4.0,21.0,1.4340631415,34.0,1.3598049199,45.0,1.5441508683,58.0,1.5571467129,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.677944612825,0.07853578370821178,4.0,23.0,0.7606180714,42.0,0.7224563037,70.0,0.5860731991,79.0,0.6426308771,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.46529931535,0.20890011805570236,4.0,24.0,0.38066582260000004,29.0,0.5797188584,68.0,0.2156516165,74.0,0.6851609639,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.556161768725,0.11285560881762324,4.0,27.0,0.5215868282,31.0,0.6731093946000001,69.0,0.41511461800000005,75.0,0.6148362341,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,1.5758300830499998,0.09734976686454969,4.0,30.0,1.4701481838000001,32.0,1.7007687125,59.0,1.5391167078999999,86.0,1.593286728,,,,,,,,,,,,,,,,,,,,
