,PSPTOB0040
SRX3984073,0.6426308771
SRX3984074,0.7446225779000001
SRX3984077,0.7147951797000001
SRX3984078,0.7404202919
SRX3984079,2.4277260229
SRX3984080,-0.1315781281
SRX3984082,0.6232628344000001
SRX3984084,1.593286728
SRX6997963,0.6654900786
SRX6997964,0.15294423570000001
SRX6997965,-0.0779862004
SRX6997967,0.2561939048
SRX6997968,0.0160786077
SRX6997969,0.1240906995
SRX6997971,-0.9216839834
SRX6997972,0.0083199316
SRX6997973,0.0879817495
SRX3159100,-0.3700277838
SRX3159101,-0.2269667256
SRX3159102,0.2872799408
SRX3159103,0.3097145686
SRX3159000,0.9225308657
SRX3159001,0.0182873575
SRX3159002,-0.1273014398
SRX3159003,0.1905741189
SRX3159004,-0.0442213938
SRX3159005,0.0519134385
SRX3159006,-0.8044334421
SRX3159007,-0.3124000169
SRX3159008,-0.10264209170000001
SRX3159009,-0.1988624631
SRX3159010,0.5688053482000001
SRX3159012,0.30677760060000003
SRX3159013,0.44587672240000004
SRX3159014,0.8306876866
SRX3159015,0.22247290150000001
SRX3159016,0.2045118703
SRX3159017,0.5102411846
SRX3159018,0.2162022171
SRX3159019,0.3996080718
SRX3159020,0.1917277672
SRX3159021,-0.08806622880000001
SRX3159022,0.42119645600000005
SRX3159023,0.015619206200000001
SRX3159024,-0.0523383651
SRX3159025,0.4973169834
SRX3159026,0.1718610304
SRX3159027,-0.3435548214
SRX3159028,-0.2991559368
SRX3159029,0.14642505150000001
SRX3159030,0.7200667373
SRX3159034,0.4700842767
SRX3159036,0.4656479676
SRX3159037,0.8428439252000001
SRX3159041,-0.30227278900000004
SRX3159042,-0.0220726034
SRX3159043,0.0198611275
SRX3159045,-0.4047710252
SRX3159047,-0.0085574728
SRX3159048,-0.43914416500000003
SRX3159049,0.0811891534
SRX3159050,0.0076896977
SRX3159051,0.351256599
SRX3159052,-0.12915511870000002
SRX3159053,0.27594754250000003
SRX3159054,0.2131048253
SRX3159055,0.0803397565
SRX3159056,-0.2550752754
SRX3159057,0.6068176727
SRX3159058,-0.058652319800000005
SRX3159060,-0.12906692150000001
SRX3159061,-0.31928295770000004
SRX3159062,1.2024969879
SRX3159063,0.7423224532
SRX3159066,0.13026651890000002
SRX3159069,-0.2303560039
SRX3159070,0.5711127088
SRX3159071,-0.0657640416
SRX3159073,-0.4815467197
SRX3159074,-0.3997904682
SRX3159075,0.2231718768
SRX3159076,0.0812660909
SRX3159080,0.0071059147
SRX3159082,0.1474580798
SRX3159083,-0.1539073833
SRX3159086,-0.6338060497
SRX3159087,0.3787050688
SRX3159088,-0.4153926325
SRX3159089,0.3356245801
SRX3159090,0.0560108105
SRX3159091,-0.879084661
SRX3159092,0.4690706852
SRX3159093,0.3370607152
SRX3159094,0.2042324526
SRX3159095,0.7849175137000001
SRX3159096,-1.0398929472
SRX3159097,0.0496382338
SRX3159098,0.2799031947
SRX3159099,0.5867095791
SRX3158988,0.6219145761
SRX3158989,-0.1722355794
SRX3158990,0.8886316066000001
SRX3158991,0.2102597461
SRX3158992,0.07910341600000001
SRX3158996,-0.7010179921
SRX3644656,-0.0996874392
SRX3644657,0.0526608266
SRX3644658,0.0470266126
SRX3644659,0.008068718800000001
SRX3644660,-0.11577191240000001
SRX3644661,-0.09645932160000001
SRX3644662,-0.3493089057
SRX3644663,-0.2965297283
SRX3644664,0.1163876603
SRX3644665,-0.08700256960000001
SRX3644666,-0.08742112140000001
SRX3644667,0.18629986010000002
SRX3644668,-0.3379267018
SRX3644669,0.0034034517000000003
SRX3644670,-0.0201238996
SRX3644671,-0.0315080019
SRX3644672,0.1824052495
SRX3644673,0.3447475291
