,new_1072963_1073105_c
M9exp_1,12.125
M9exp_2,11.7157
M9exp_3,11.7616
M9tran_1,12.0755
M9tran_2,11.8414
M9tran_3,12.2442
M9stat_1,11.1872
M9stat_2,11.3558
M9stat_3,11.2684
MG-0.1_1,11.2876
MG-0.1_2,10.2472
MG-0.1_3,11.9593
MG-0.2_2,11.0846
MG-0.2_3,11.8506
MG+5_1,11.3855
MG+5_2,10.9364
MG+5_3,12.1696
MG+10_1,12.0962
MG+10_2,11.029000000000002
MG+10_3,10.2274
MG+15_1,11.0539
MG+15_2,12.0328
MG+15_3,11.9427
MG+25_1,11.9502
MG+25_2,10.7026
MG+25_3,11.7595
MG+45_1,11.3942
MG+45_2,10.6098
MG+45_3,11.9295
MG+60_2,11.2714
MG+60_3,11.9632
MG+90_2,11.0557
MG+90_3,11.8309
MG+120_1,11.8284
MG+120_2,12.7792
MG+120_3,12.0393
MG+150_1,11.611
MG+150_3,11.9118
GM-0.1_1,11.5621
GM-0.1_2,12.4228
GM-0.1_3,12.6002
GM-0.2_1,11.0865
GM-0.2_2,12.3629
GM-0.2_3,12.3805
GM+5_1,11.0356
GM+5_2,11.3244
GM+5_3,11.9707
GM+10_2,11.0597
GM+10_3,10.62
GM+15_1,11.3043
GM+15_2,11.0473
GM+15_3,11.8404
GM+25_1,12.3462
GM+25_2,11.66
GM+25_3,11.3556
GM+45_1,11.6682
GM+45_2,10.231
GM+45_3,11.9249
GM+60_1,11.4756
GM+60_2,10.4523
GM+60_3,11.5011
GM+90_1,11.2149
GM+90_2,12.5577
GM+90_3,11.5148
GM+120_1,10.0594
GM+120_3,12.1957
GM+150_1,12.103
GM+150_2,9.9613
GM+150_3,11.7564
BT_1,11.3149
BT_2,10.6125
B36_1,12.3546
B36_2,12.3534
B60_1,12.2857
B60_2,12.0547
S0_1,11.6432
S0_2,11.2256
S0_3,11.3343
S1_1,13.8852
S1_2,13.6243
S1_3,13.8355
S2_1,12.9336
S2_2,13.1832
S2_3,13.1653
S3_1,13.3456
S3_2,13.2545
S4_1,13.8018
S4_2,13.0118
S4_3,13.181
S5_1,13.5213
S5_2,13.5394
S5_3,13.7809
S6_1,13.065
S6_2,12.1456
S6_3,13.4684
S6/t_1,12.5175
S6/t_2,10.946
S6_4,12.7057
S6_5,13.2924
S6_6,13.6496
S7_4,13.0935
S7_5,12.8391
S7_6,12.5085
S8_4,12.2411
S8_5,12.1198
G135_1,8.949
G135_3,8.2959
G150_1,9.0634
G150_2,9.0498
G150_3,9.2763
G180_1,8.8548
G180_2,8.9656
G180_3,8.4648
T-5.40H_1,12.1775
T-4.40H_1,12.1848
T-3.40H_1,12.4238
T-2.40H_1,11.6592
T-1.40H_1,11.6686
T-1.10H_1,12.1389
T-0.40H_1,12.2378
T0.0H_1,11.7261
T0.30H_1,11.3143
T1.0H_1,11.0544
T1.30H_1,11.4189
T2.0H_1,11.6308
T2.30H_1,12.0534
T3.0H_1,11.6139
T3.30H_1,12.2669
T4.0H_1,12.2142
T5.0H_1,11.4625
LBexp_1,10.0082
LBexp_2,11.1717
LBexp_3,11.0396
LBtran_1,12.2828
LBtran_2,11.6367
LBtran_3,11.9337
LBstat_1,11.1953
LBstat_2,11.0936
LBstat_3,10.6221
LBGexp_1,9.5081
LBGexp_2,10.5884
LBGexp_3,9.9436
LBGtran_2,10.67
LBGtran_3,11.0741
LBGstat_1,8.1049
LBGstat_2,7.7506
LBGstat_3,9.6128
Mt0_1,10.7829
Mt0_3,10.0813
M0t45_1,11.3253
M0t45_2,10.7042
M0t45_3,10.8704
M0t90_1,11.6579
M0t90_2,11.6703
M0t90_3,12.2691
M40t45_1,10.7439
M40t45_2,12.3275
M40t45_3,10.7724
M40t90_1,11.745
M40t90_2,11.8782
M40t90_3,12.3271
dia0_1,10.1802
dia0_2,11.0314
dia0_3,10.9574
dia5_1,11.4789
dia5_2,10.8171
dia5_3,10.4026
dia15_1,8.9566
dia15_2,9.5146
dia15_3,10.636
C30_1,10.4908
C30_2,10.5477
C90_1,12.1166
C90_2,11.6997
SMM_1,12.1576
SMM_2,12.5479
SMM_3,12.4613
Salt_1,11.2585
Salt_2,11.492
Salt_3,11.2972
M+G_1,11.4956
M+G_2,11.1442
M+G_3,11.2433
Glu_1,11.9603
Glu_2,11.828
Glu_3,11.847
Fru_1,12.206
Fru_2,12.2104
Fru_3,11.3011
Mal_1,11.5154
Mal_2,11.7937
Mal_3,11.4556
G+S_2,12.4461
G+S_3,12.6176
Pyr_1,11.496
Pyr_2,12.1364
Pyr_3,11.9838
Gly_1,10.7868
Gly_2,12.1141
Gly_3,10.8754
Glucon_1,11.5089
Glucon_2,12.0629
Glucon_3,11.6087
BI_1,11.2221
BI_2,11.4476
BC_2,13.6765
BC/t_1,13.392
BC/t_2,13.4202
BC_1,13.3656
Sw_1,13.1994
