,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-1.1564823173178713e-18,0.09874496222232124,3.0,0.0,-0.0828346994,1.0,0.1092729095,2.0,-0.0264382101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.8263059725666666,0.7363410130952004,3.0,3.0,-2.290620261,4.0,-2.2110015407,5.0,-0.9772961160000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.6137504025666667,0.028274691536813026,3.0,6.0,-2.6458108298000003,7.0,-2.6030638708,8.0,-2.5923765071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-1.4285719432801817e-11,0.22193899603592002,21.0,9.0,-0.1391180727,10.0,-0.010887346400000001,11.0,0.0524245734,12.0,0.19239418100000003,13.0,0.0718165647,14.0,0.1117396811,15.0,-0.2195646458,16.0,0.0674242579,17.0,0.129473269,18.0,-0.4737371158,19.0,-0.6712480055000001,20.0,0.2718250217,21.0,0.1894122484,22.0,0.146700243,23.0,0.0468569104,24.0,0.0723375031,25.0,0.0693494499,26.0,-0.0342829356,27.0,-0.035777057,28.0,0.034005042,29.0,0.1288562329
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-2.5593595026047624,0.45500224456783633,21.0,30.0,-2.0645058291,31.0,-2.7123373616,32.0,-2.5113262118,33.0,-2.4933799428,34.0,-1.8362610931,35.0,-2.5937340813,36.0,-2.0370739912,37.0,-2.3614637384,38.0,-2.1963816148,39.0,-2.347158608,40.0,-1.9369707034,41.0,-2.6682520702,42.0,-2.509621302,43.0,-2.6503971412,44.0,-3.2691092851,45.0,-2.6585386532,46.0,-3.7653777399,47.0,-2.4570398817,48.0,-2.8376965117,49.0,-2.6682074267,50.0,-3.1717163675
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-2.3129646346357427e-18,0.15801481469322248,3.0,51.0,0.1425395143,52.0,-0.1699132912,53.0,0.0273737769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.623646171725,0.25861931142346334,4.0,54.0,-0.2713677269,55.0,-0.8853067771,56.0,-0.7135626761,57.0,-0.6243475068000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,1.2468324983583301e-18,0.05715489819199372,4.0,58.0,0.0057323922,59.0,0.0662511535,60.0,-0.07332243100000001,61.0,0.0013388853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.013442079275000003,0.061461339098712084,4.0,62.0,-0.0745362135,63.0,0.0194842272,64.0,-0.0546715474,65.0,0.0559552166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.0722640617,0.02022492690227541,4.0,66.0,-0.1024495706,67.0,-0.0650320341,68.0,-0.060437548300000005,69.0,-0.0611370938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
