,SP5448_02095
SRX1726505,-0.063805177
SRX1726506,0.331839072
SRX1726507,-0.268033895
SRX1726508,-2.0905235161
SRX1726509,-1.9010009511
SRX1726510,-1.4568400286
SRX1726511,-1.9756592327
SRX1726512,-1.8550418364999999
SRX1726513,-1.7595328295
SRX1081650,0.2469084085
SRX1081651,0.0362996811
SRX1081652,-0.12236023850000001
SRX1081653,-0.0723896801
SRX1081654,0.039666672300000004
SRX1081655,0.5290897587
SRX1081656,0.18014856340000002
SRX1081657,-0.1432349265
SRX1081658,0.0003900829
SRX1081659,-1.2738368499
SRX1081660,0.4899022712
SRX1081661,-0.5564399138
SRX1081662,-0.0328415693
SRX1081663,0.35826893590000003
SRX1081664,0.3385925346
SRX1081665,-0.39665599570000004
SRX1081666,0.1228691507
SRX1081668,-0.0440162476
SRX1081669,-0.12417742890000001
SRX1081670,0.048545609100000005
SRX1081671,0.37527118200000004
SRX1081672,-3.4207085493
SRX1081673,-2.9194662046
SRX1081674,-2.7365002721
SRX1081675,-3.1845379919
SRX1081676,-1.2504386859
SRX1081677,-3.1942398632
SRX1081678,-2.4404648087
SRX1081679,-3.1417807459000002
SRX1081680,-3.395995602
SRX1081681,-3.3888558136
SRX1081682,-3.5793215431
SRX1081683,-2.9836181141
SRX1081684,-2.4754651407
SRX1081685,-3.3800399808
SRX1081686,-3.2837123457
SRX1081687,-3.0246641327
SRX1081688,-3.751735526
SRX1081689,-3.0571221698
SRX1081690,-2.3704159006
SRX1081691,-3.2711930956
SRX1081692,-2.094232251
SRX1962715,-0.3151283627
SRX1962716,0.2654126844
SRX1962717,0.0497156783
SRX1962718,-0.7643115789
SRX1962719,-1.141845513
SRX1962720,-1.0397679005
SRX1962721,-0.6720008905
SRX4892146,0.2175064428
SRX4892147,-0.0870145219
SRX4892148,-0.19334948270000002
SRX4892149,0.0628575618
SRX4892150,0.1936541914
SRX4892151,-0.1566091748
SRX4892152,0.1106907204
SRX4892153,0.0453167058
SRX4892154,0.0591722464
SRX4892155,0.07850653
SRX4892156,0.1178318785
SRX4892157,0.1663146583
SRX4892158,-0.3802523662
SRX4892159,-0.3563849026
SRX4892160,-0.3627921564
SRX4892161,-0.3077932657
SRX7620814,-0.0952784879
SRX7620815,0.1720972
SRX7620816,0.2094507816
SRX7620817,-0.9056522607
SRX7620818,-0.9064709106000001
SRX7620819,-0.9859055288
SRX7620856,-0.382840212
SRX7620857,-4.2622277547
SRX7620858,0.3059380914
SRX7620859,-4.2091760582
SRX7620860,-0.3928482674
SRX7620861,-4.3203786642
SRX7620862,-0.6304892256
SRX7620863,-2.5498299802
SRX7620864,0.1112287019
SRX7620865,-2.8599463604
SRX7620866,0.2329910301
SRX7620867,-3.4798828185
SRX2161502,-0.2470779098
SRX2161503,0.2701363891
SRX2161504,-0.0230584793
SRX2161505,2.7502801522
SRX2161506,2.7900677133
SRX2161507,2.6046304521
SRX2161508,-0.0813370977
SRX2161509,-0.0027564561
SRX2161510,-0.2867229662
SRX2161511,2.1321376001
SRX2161512,2.6652908099
SRX2161513,2.6018814038
SRX2161514,-1.5811838170999999
SRX2161515,-1.5127046155000001
SRX2161516,-0.8120548023
SRX2161517,3.049848517
SRX2161518,3.2087103603
SRX2161519,3.0798556807
SRX2161520,-1.271800412
SRX2161521,-1.3144872219
SRX2161522,-1.0738360035
SRX2161523,3.068966111
SRX2161524,3.3701076225
SRX2161525,3.3457529547
