,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.1377307693753829,3.0,0.0,0.0479357708,1.0,-0.1552933827,2.0,0.10735761190000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.6908687371666667,0.1620451748365405,3.0,3.0,-0.5515397671,4.0,-0.6523703022,5.0,-0.8686961422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.4221262403333335,0.12464846066401745,3.0,6.0,-1.5322867851000002,7.0,-1.4472689667,8.0,-1.2868229692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,7.93016446160826e-18,0.38461823250683547,21.0,9.0,-0.3857190521,10.0,-0.1914690181,11.0,0.351241788,12.0,-0.049988415,13.0,-0.3617585239,14.0,-0.1608025026,15.0,0.1483040403,16.0,0.725764052,17.0,0.6881828051000001,18.0,-0.0420256722,19.0,0.1218950371,20.0,0.42927433660000003,21.0,-0.1557044925,22.0,-0.0521771807,23.0,-0.4874817132,24.0,-0.7211131882,25.0,-0.13109373230000002,26.0,-0.488345998,27.0,0.3235289273,28.0,0.1060752964,29.0,0.333413206
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.9977608561619049,0.4797097948941552,21.0,30.0,-0.2761265663,31.0,-1.3617329674,32.0,-0.7769330001,33.0,-0.5516119417,34.0,-1.2326156832,35.0,-1.2238240098,36.0,-0.9202022423,37.0,-0.9081851505,38.0,-0.5190800234,39.0,-0.4628592983,40.0,0.19026460950000001,41.0,-0.9654726593,42.0,-1.4135050547,43.0,-1.1709585445,44.0,-1.615318438,45.0,-1.3615799361,46.0,-1.8998617817,47.0,-0.9411174216,48.0,-1.1912439062,49.0,-1.0775741445,50.0,-1.2734398193
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-3.333333377838107e-11,0.025098359111192996,3.0,51.0,-0.009224324400000001,52.0,-0.0191809358,53.0,0.0284052601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.727064891225,0.2607887381853433,4.0,54.0,-0.9616663809,55.0,-0.3813487158,56.0,-0.6746835286,57.0,-0.8905609396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,3.469446951953614e-18,0.09205977098641319,4.0,58.0,0.12986494140000002,59.0,-0.0023670391,60.0,-0.049143457700000004,61.0,-0.0783544446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.08809607922500001,0.040637539484075,4.0,62.0,-0.1356813843,63.0,-0.0649611222,64.0,-0.1063317948,65.0,-0.0454100156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.038020985050000004,0.0511663487781582,4.0,66.0,-0.0053925834,67.0,-0.0088040005,68.0,-0.024092172800000002,69.0,-0.11379518350000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.08933605650000001,0.048033062116604845,4.0,70.0,-0.1322587601,71.0,-0.09308484560000001,72.0,-0.0214133213,73.0,-0.110587299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.6666672671602118e-11,0.2579100847343898,6.0,74.0,0.2602506701,75.0,-0.047096091400000005,76.0,-0.048434208900000005,86.0,0.35094910490000003,88.0,-0.3035017691,90.0,-0.2121677055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.005182293233333264,0.8765299104821541,6.0,77.0,-0.6365776174000001,78.0,-0.6543120299,79.0,-0.9150722556,87.0,0.35206444880000004,89.0,0.5747819173000001,91.0,1.3102092962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.13233649236666667,0.4219635964136537,3.0,80.0,0.2984790547,82.0,-0.3474094205,84.0,0.4459398429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-0.2784022541666667,0.45193064551943574,3.0,81.0,-0.7832484565000001,83.0,-0.1403865057,85.0,0.0884281997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-3.469446951953614e-18,0.06963526418720917,3.0,92.0,0.0587914021,93.0,-0.07690094600000001,94.0,0.0181095439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,0.024832505066666666,0.1141089108968007,3.0,95.0,0.1158118637,96.0,-0.1031975327,97.0,0.061883184200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,0.31770684863333337,0.18862679661259008,3.0,98.0,0.1135340237,99.0,0.4854831505,100.0,0.3541033717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,0.37442752220000003,0.039094821848629044,3.0,101.0,0.34774611710000003,102.0,0.3562328151,103.0,0.4193036344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-0.12094323443333334,0.13900272882361656,3.0,104.0,-0.2768266344,105.0,-0.0761230204,106.0,-0.0098800485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-0.6717096308333333,0.25864114162763463,3.0,107.0,-0.5674492961000001,108.0,-0.48147111810000004,109.0,-0.9662084783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,0.39396643453333335,0.12898698338017522,3.0,110.0,0.3039717205,111.0,0.3361856058,112.0,0.5417419773000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,-0.5256231580333334,0.09528886306642075,3.0,113.0,-0.6351371859,114.0,-0.4616479176,115.0,-0.48008437060000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
