,-0.040244392825981815,-0.013414797608660607,0.0134147976086606,0.040244392825981815,0.06707398804330302,0.09390358326062422,0.12073317847794544,0.14756277369526666,0.17439236891258786,0.20122196412990906,0.22805155934723026,0.25488115456455146,0.2817107497818727,0.3085403449991939,0.3353699402165151,0.3621995354338363,0.3890291306511575,0.4158587258684787,0.4426883210857999,0.4695179163031211
thresh,-0.053659190434642415,0.053659190434642415,2,,,,,,,,,,,,,,,,,
unreg,11,2160,1580,14,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
rpoH,0,30,41,18,6,8,1,5,1,1,1,1,1,1,0,0,0,0,0,0
unreg_genes,[],[],[],[],['sprB' 'STM0014' 'msrA'],[],['yheL' 'yhgH'],[],['STM1251'],[],[],[],[],[],[],[],[],[],[],[]
rpoH_genes,[],"['ygbF' 'yehR' 'mutL' 'yfhC' 'ycjI' 'yceI' 'STM2332' 'yfhB' 'yadF' 'yehY'
 'hepA' 'yfbQ' 'STM1158' 'STM2938' 'pyrF' 'yciH' 'cypD' 'fruR' 'xerD'
 'yggV' 'recJ' 'slt' 'ygcH' 'narP' 'yjdE' 'yehX' 'pgpA' 'ackA' 'yehZ'
 'rfaF']","['thiL' 'sdaA' 'phoQ' 'dsbC' 'crr' 'lspA' 'yfiA' 'rfaD' 'slpA' 'lytB'
 'prpA' 'trmA' 'yehW' 'ptsI' 'nusB' 'ptsH' 'metA' 'yggW' 'tyrR' 'phoP'
 'rfaC' 'STM1132' 'hfq' 'ribH' 'STM2179' 'lipB' 'glnS' 'valS' 'ileS'
 'hflC' 'STM1133' 'yafD' 'hflK' 'ynfK' 'yciS' 'topA' 'hflX' 'yrdA' 'clpX'
 'yciM' 'yceP']","['rpmE' 'holC' 'creC' 'yeaD' 'mlc' 'miaA' 'creB' 'zntR' 'hflB' 'creA'
 'htpX' 'rpoD' 'ygaD' 'clpP' 'yhdN' 'gapA' 'yrfG' 'ybeX']",['lnt' 'ftsJ' 'ldhA' 'yhiQ' 'ycjX' 'ycjF'],['yhgI' 'ybeY' 'phoL' 'yccV' 'prlC' 'yrfI' 'yrfH' 'lon'],['grpE'],['fxsA' 'mutM' 'hslU' 'clpB' 'ybbN'],['mopA'],['dnaJ'],['htpG'],['dnaK'],['ibpA'],['ibpB'],[],[],[],[],[],[]
