sample,new_1229850_1229914
LBexp_1,7.8757
LBexp_2,7.6693
LBexp_3,7.6902
LBtran_1,8.3521
LBtran_2,7.5795
LBtran_3,7.6599
LBstat_1,8.5145
LBstat_2,8.7215
LBstat_3,8.4353
LBGexp_1,7.5507
LBGexp_2,9.957
LBGexp_3,7.6703
LBGtran_2,9.0028
LBGtran_3,8.9481
LBGstat_1,8.0765
LBGstat_2,7.6261
LBGstat_3,8.3048
S0_1,10.7514
S0_2,11.4538
S0_3,11.794
S1_1,11.065
S1_2,10.7708
S1_3,11.7379
S2_1,12.5846
S2_2,12.3005
S2_3,12.1967
S3_1,11.7531
S3_2,12.2813
S4_1,12.4002
S4_2,11.8391
S4_3,12.3713
S5_1,11.1604
S5_2,11.1672
S5_3,12.4321
S6_1,9.9258
S6_2,8.0782
S6_3,11.1963
S6/t_1,10.1672
S6/t_2,7.7574
S6_4,9.8092
S6_5,11.019
S6_6,10.8495
S7_4,10.2615
S7_5,10.4899
S7_6,10.4478
S8_4,9.6865
S8_5,9.8083
G135_1,8.4563
G135_3,7.6814
G150_1,7.902
G150_2,8.3536
G150_3,8.1119
G180_1,7.8927
G180_2,7.6894
G180_3,7.5957
C30_1,10.098
C30_2,10.3155
C90_1,11.8447
C90_2,12.2243
BI_1,9.3004
BI_2,10.2501
BC_2,9.3563
BC/t_1,9.0224
BC/t_2,10.0308
BC_1,9.0491
Sw_1,8.1829
Sw_2,9.001
BT_1,8.949
BT_2,8.2824
B36_1,9.7331
B36_2,9.5478
B60_1,11.136
B60_2,12.1753
M9exp_1,9.1146
M9exp_2,8.8872
M9exp_3,9.3308
M9tran_1,12.456
M9tran_2,12.0689
M9tran_3,12.1184
M9stat_1,9.9505
M9stat_2,10.6748
M9stat_3,10.7212
M+G_1,11.5106
M+G_2,10.0437
M+G_3,9.8365
Glu_1,10.9819
Glu_2,10.1024
Glu_3,9.328
Fru_1,7.9584
Fru_2,9.8302
Fru_3,8.6598
Mal_1,10.7475
Mal_2,8.4263
Mal_3,8.648
G+S_2,13.8593
G+S_3,13.0427
Pyr_1,11.6169
Pyr_2,12.2058
Pyr_3,12.6488
Gly_1,8.6898
Gly_2,8.9859
Gly_3,8.4904
Glucon_1,9.4877
Glucon_2,8.2893
Glucon_3,8.5507
aero_1,8.6518
aero_2,7.9605
aero_3,8.6314
nit_1,11.7938
nit_2,12.1425
nit_3,12.1348
ferm_1,11.8808
ferm_2,11.6749
ferm_3,11.6055
T-5.40H_1,12.8786
T-4.40H_1,13.2053
T-3.40H_1,12.6951
T-2.40H_1,12.5564
T-1.40H_1,11.7843
T-1.10H_1,11.6479
T-0.40H_1,11.1616
T0.0H_1,11.5883
T0.30H_1,10.0823
T1.0H_1,8.9567
T1.30H_1,9.2616
T2.0H_1,8.9529
T2.30H_1,10.2797
T3.0H_1,10.1278
T3.30H_1,10.5644
T4.0H_1,10.9117
T5.0H_1,10.7402
HPh_1,8.7803
HPh_2,8.325
HPh_3,8.9957
LPh_1,8.6613
LPh_2,8.9238
LPh_3,9.1683
LPhT_1,9.7248
LPhT_2,9.0443
LPhT_3,9.1867
SMMPr_1,11.602
SMMPr_2,11.6691
SMMPr_3,12.1744
HiTm_1,8.2926
HiTm_2,7.9355
HiTm_3,8.4774
LoTm_1,9.5851
LoTm_2,9.9605
LoTm_3,9.4476
HiOs_1,12.0386
HiOs_2,11.5082
HiOs_3,12.1654
BMM_1,8.4029
BMM_2,8.2676
BMM_3,8.6316
Heat_1,9.0508
Heat_2,8.7599
Heat_3,9.0381
Cold_1,9.0027
Cold_2,8.4848
Cold_3,8.3375
Etha_1,12.9798
Etha_2,13.3888
Etha_3,13.195
SMM_1,9.9372
SMM_2,10.5883
SMM_3,9.4352
Salt_1,9.3857
Salt_2,8.467
Salt_3,8.5862
Mt0_1,7.766
Mt0_3,7.5072
M0t45_1,7.8284
M0t45_2,7.6503
M0t45_3,7.723
M0t90_1,8.5165
M0t90_2,9.714
M0t90_3,8.6316
M40t45_1,7.737
M40t45_2,8.5672
M40t45_3,7.7392
M40t90_1,8.4149
M40t90_2,9.2175
M40t90_3,8.7371
dia0_1,7.4741
dia0_2,7.8842
dia0_3,7.7565
dia5_1,10.562
dia5_2,9.4055
dia5_3,8.9471
dia15_1,11.0274
dia15_2,10.5599
dia15_3,12.1337
Diami_1,9.3882
Diami_2,9.9375
Diami_3,10.2006
Paraq_1,8.7591
Paraq_2,8.7967
Paraq_3,7.9304
H2O2_1,9.4155
H2O2_2,9.5759
H2O2_3,9.9742
Oxctl_1,8.2917
Oxctl_2,8.2747
Oxctl_3,8.195
GM-0.1_1,8.3878
GM-0.2_1,8.6613
GM+5_1,8.2301
GM+15_1,9.0137
GM+25_1,9.0244
GM+45_1,10.4985
GM+60_1,10.6345
GM+90_1,11.1521
GM+120_1,10.2814
GM+150_1,12.2875
GM-0.1_2,7.8894
GM-0.2_2,8.7419
GM+5_2,8.183
GM+10_2,8.2195
GM+15_2,8.0861
GM+25_2,8.624
GM+45_2,7.5136
GM+60_2,8.9985
GM+90_2,9.1171
GM+150_2,13.3862
GM-0.1_3,9.1023
GM-0.2_3,8.8642
GM+5_3,9.7016
GM+10_3,8.3374
GM+15_3,10.0604
GM+25_3,10.2501
GM+45_3,9.1884
GM+60_3,10.3339
GM+90_3,11.6975
GM+120_3,10.8851
GM+150_3,12.3827
MG-0.1_1,8.089
MG+5_1,8.1963
MG+10_1,7.8946
MG+15_1,7.6261
MG+25_1,8.0419
MG+45_1,8.0652
MG+120_1,8.0916
MG+150_1,11.4212
MG-0.1_2,7.4163
MG-0.2_2,7.615
MG+5_2,7.4662
MG+10_2,7.9638
MG+15_2,8.4891
MG+25_2,7.7842
MG+45_2,7.4419
MG+60_2,7.681
MG+90_2,7.3699
MG+120_2,8.8494
MG-0.1_3,8.1494
MG-0.2_3,8.0011
MG+5_3,8.0371
MG+10_3,8.3483
MG+15_3,7.9373
MG+25_3,7.8073
MG+45_3,7.9152
MG+60_3,7.9457
MG+90_3,7.6547
MG+120_3,8.0752
MG+150_3,8.7872
