sample,new_2840432_2840765_c
LBexp_1,6.919
LBexp_2,6.7184
LBexp_3,7.0286
LBtran_1,7.0634
LBtran_2,6.957000000000002
LBtran_3,7.0566
LBstat_1,7.1793
LBstat_2,7.5335
LBstat_3,7.4384
LBGexp_1,6.7622
LBGexp_2,6.8414
LBGexp_3,6.9316
LBGtran_2,7.4574
LBGtran_3,7.3506
LBGstat_1,7.1729
LBGstat_2,7.0726
LBGstat_3,7.5674
S0_1,6.5521
S0_2,6.7761
S0_3,7.0085
S1_1,6.7652
S1_2,6.9022
S1_3,6.4298
S2_1,7.62
S2_2,7.1332
S2_3,6.9043
S3_1,7.1202
S3_2,6.5563
S4_1,7.3768
S4_2,6.8219
S4_3,6.8382
S5_1,7.2732
S5_2,7.3331
S5_3,7.1893
S6_1,7.5572
S6_2,7.8738
S6_3,7.3536
S6/t_1,8.9976
S6/t_2,8.6774
S6_4,8.668
S6_5,8.5249
S6_6,8.3254
S7_4,9.5203
S7_5,9.5069
S7_6,9.8408
S8_4,9.419
S8_5,9.8204
G135_1,7.562
G135_3,7.4632
G150_1,7.242000000000001
G150_2,7.0363
G150_3,7.2648
G180_1,7.1351
G180_2,6.9634
G180_3,7.0128
C30_1,8.8529
C30_2,8.7547
C90_1,8.3522
C90_2,6.7226
BI_1,9.0324
BI_2,8.9342
BC_2,6.6018
BC/t_1,8.2297
BC/t_2,9.3976
BC_1,6.8752
Sw_1,7.7039
Sw_2,6.7063
BT_1,7.391
BT_2,7.3207
B36_1,7.0498
B36_2,7.2358
B60_1,7.6777
B60_2,8.4354
M9exp_1,6.8382
M9exp_2,6.9599
M9exp_3,6.8241
M9tran_1,7.1612
M9tran_2,7.2571
M9tran_3,6.8945
M9stat_1,7.6283
M9stat_2,7.733
M9stat_3,7.5181
M+G_1,8.8761
M+G_2,7.0943
M+G_3,7.0755
Glu_1,7.5907
Glu_2,7.0382
Glu_3,7.1284
Fru_1,7.3303
Fru_2,7.4841
Fru_3,7.2086
Mal_1,7.041
Mal_2,7.4186
Mal_3,7.2083
G+S_2,7.258999999999999
G+S_3,7.4089
Pyr_1,8.1406
Pyr_2,7.5005
Pyr_3,8.254
Gly_1,7.6885
Gly_2,7.849
Gly_3,8.1746
Glucon_1,8.1926
Glucon_2,7.6844
Glucon_3,8.042
aero_1,6.9577
aero_2,7.0755
aero_3,6.6914
nit_1,6.9993
nit_2,7.1928
nit_3,7.1028
ferm_1,7.0331
ferm_2,6.9999
ferm_3,7.3708
T-5.40H_1,6.6772
T-4.40H_1,6.9047
T-3.40H_1,6.7564
T-2.40H_1,6.7978
T-1.40H_1,6.7791
T-1.10H_1,6.6425
T-0.40H_1,6.3708
T0.0H_1,6.3632
T0.30H_1,7.4248
T1.0H_1,7.0699
T1.30H_1,7.5688
T2.0H_1,7.8505
T2.30H_1,7.2991
T3.0H_1,7.1484
T3.30H_1,7.5836
T4.0H_1,7.1013
T5.0H_1,7.3097
HPh_1,7.4855
HPh_2,7.0503
HPh_3,7.4691
LPh_1,7.3085
LPh_2,7.0659
LPh_3,7.3946
LPhT_1,11.081
LPhT_2,11.3375
LPhT_3,11.4837
SMMPr_1,6.3723
SMMPr_2,6.8654
SMMPr_3,6.9354
HiTm_1,7.1953
HiTm_2,6.8773
HiTm_3,7.0222
LoTm_1,6.7747
LoTm_2,6.9283
LoTm_3,6.6517
HiOs_1,6.8291
HiOs_2,7.2856
HiOs_3,7.0018
BMM_1,6.5955
BMM_2,6.685
BMM_3,6.9676
Heat_1,7.188
Heat_2,6.6599
Heat_3,7.2818
Cold_1,6.9544
Cold_2,7.1138
Cold_3,7.2215
Etha_1,7.4755
Etha_2,7.6933
Etha_3,7.3053
SMM_1,6.9085
SMM_2,6.8394
SMM_3,6.6459
Salt_1,7.0343
Salt_2,6.8726
Salt_3,6.9858
Mt0_1,6.9653
Mt0_3,6.4261
M0t45_1,6.9282
M0t45_2,7.0966
M0t45_3,6.9935
M0t90_1,7.2927
M0t90_2,7.2348
M0t90_3,6.9655
M40t45_1,7.0438
M40t45_2,7.3702
M40t45_3,6.4946
M40t90_1,6.9545
M40t90_2,6.9381
M40t90_3,6.7302
dia0_1,6.8168
dia0_2,6.8661
dia0_3,6.3928
dia5_1,7.0418
dia5_2,7.2646
dia5_3,7.0227
dia15_1,6.7766
dia15_2,6.8915
dia15_3,7.0664
Diami_1,7.4515
Diami_2,7.0009
Diami_3,7.7161
Paraq_1,7.5037
Paraq_2,7.091
Paraq_3,7.1382
H2O2_1,7.1247
H2O2_2,7.1675
H2O2_3,7.4653
Oxctl_1,7.7109
