,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,-0.07879999996666666,0.42526398076175387,3.0,0.0,0.3924666667,1.0,-0.1949333333,2.0,-0.4339333333,,,,,,,,,,
1,LB__LBtran,-2.4343333333,0.33272949974416144,3.0,3.0,-2.0875333333,4.0,-2.4645333333,5.0,-2.7509333333,,,,,,,,,,
2,LB__LBstat,-2.545799999966667,0.6533078166785802,3.0,6.0,-1.8628333333,7.0,-2.6098333333,8.0,-3.1647333333,,,,,,,,,,
3,LB__LBGexp,0.38750000003333335,0.1528899059236199,3.0,9.0,0.5346666667000001,10.0,0.22946666670000002,11.0,0.39836666670000004,,,,,,,,,,
4,LB__LBGtran,-1.3778833333,0.9029046488971025,2.0,12.0,-2.0163333333,13.0,-0.7394333333,,,,,,,,,,,,
5,LB__LBGstat,-1.0397999999666667,1.0337381551115028,3.0,14.0,0.1330666667,15.0,-1.4341333333000001,16.0,-1.8183333333,,,,,,,,,,
6,Life Cycle__S0,-1.4341333333000001,0.11066494476572067,3.0,17.0,-1.5437333333,18.0,-1.4362333333000001,19.0,-1.3224333333,,,,,,,,,,
7,Life Cycle__S1,-1.0427999999666666,0.05833698083834423,3.0,20.0,-1.0044333333,21.0,-1.1099333333,22.0,-1.0140333333,,,,,,,,,,
8,Life Cycle__S2,-2.1205666666333336,0.3941293865386509,3.0,23.0,-1.7024333333000001,24.0,-2.1740333333,25.0,-2.4852333333,,,,,,,,,,
9,Life Cycle__S3,-1.3296833333,0.2713168719412784,2.0,26.0,-1.5215333333,27.0,-1.1378333333,,,,,,,,,,,,
10,Life Cycle__S4,-1.5902666666333334,0.4286964699333707,3.0,28.0,-1.1156333333,29.0,-1.7058333333,30.0,-1.9493333333,,,,,,,,,,
11,Life Cycle__S5,-1.8624999999666667,0.23792755900343557,3.0,31.0,-2.0733333333,32.0,-1.9096333333,33.0,-1.6045333333,,,,,,,,,,
12,Life Cycle__S6,-3.1798958333,1.778248538741341,8.0,34.0,-2.3952333333,35.0,-5.8391333333,36.0,-2.1233333333,37.0,-2.4444333333,38.0,-6.2417333333,39.0,-2.4041333333,40.0,-2.0621333333,41.0,-1.9290333333
13,Life Cycle__S7,-1.8972999999666669,0.17485400576862217,3.0,42.0,-1.7231333333,43.0,-2.0728333333,44.0,-1.8959333333,,,,,,,,,,
14,Life Cycle__S8,-3.2472833333,1.1201278520776101,2.0,45.0,-2.4552333333,46.0,-4.0393333333,,,,,,,,,,,,
15,Life Cycle__G135,-0.40213333329999995,1.4217088942536726,2.0,47.0,0.6031666667000001,48.0,-1.4074333333,,,,,,,,,,,,
16,Life Cycle__G150,0.6157666667,0.11981665159734683,3.0,49.0,0.5323666667,50.0,0.7530666667,51.0,0.5618666667000001,,,,,,,,,,
17,Life Cycle__G180,0.5782000000333333,0.44390985946848865,3.0,52.0,0.6877666667,53.0,0.9570666667000001,54.0,0.0897666667,,,,,,,,,,
18,Stress Time Course__C30,-0.4153333333,0.15810907627331203,2.0,55.0,-0.5271333333,56.0,-0.3035333333,,,,,,,,,,,,
19,Stress Time Course__C90,-2.3216833333,0.010394469683442204,2.0,57.0,-2.3290333333,58.0,-2.3143333333,,,,,,,,,,,,
20,Biofilm__BI,-1.4206833333,0.03415325753131025,2.0,59.0,-1.4448333333,60.0,-1.3965333333,,,,,,,,,,,,
21,Biofilm__BC,-1.7155083332999999,0.2452505164792387,4.0,61.0,-1.5599333333,62.0,-1.9693333333,63.0,-1.4578333333,64.0,-1.8749333333,,,,,,,,
22,Biofilm__Sw,-2.1277333333,0.2981162189482484,2.0,65.0,-2.3385333333,66.0,-1.9169333333,,,,,,,,,,,,
23,Life Cycle__BT,-2.6379333333,0.493984797336922,2.0,67.0,-2.2886333333,68.0,-2.9872333333,,,,,,,,,,,,
24,Life Cycle__B36,-1.5069333333000001,0.2718118466881089,2.0,69.0,-1.3147333333,70.0,-1.6991333333,,,,,,,,,,,,
25,Life Cycle__B60,-0.7661333333,0.08796408357960647,2.0,71.0,-0.8283333333,72.0,-0.7039333333000001,,,,,,,,,,,,
26,M9__M9exp,3.33333360913457e-11,0.2932602655208055,3.0,73.0,0.2946666667,74.0,-0.0028333333,75.0,-0.2918333333,,,,,,,,,,
27,M9__M9tran,-0.7045999999666668,0.18831307265650293,3.0,76.0,-0.7171333333000001,77.0,-0.8863333333000001,78.0,-0.5103333333,,,,,,,,,,
28,M9__M9stat,-2.396799999966667,0.2672986781361504,3.0,79.0,-2.0976333333,80.0,-2.4806333333,81.0,-2.6121333333,,,,,,,,,,
29,Supplement__M+G,-0.5609333333000001,0.1438216951645335,3.0,82.0,-0.7255333333,83.0,-0.4595333333,84.0,-0.4977333333,,,,,,,,,,
30,Supplement__Glu,-0.04446666663333334,0.13958471740607326,3.0,85.0,0.0412666667,86.0,-0.2055333333,87.0,0.0308666667,,,,,,,,,,
31,Supplement__Fru,-0.30056666663333337,0.1959806453028802,3.0,88.0,-0.1488333333,89.0,-0.2310333333,90.0,-0.5218333333,,,,,,,,,,
32,Supplement__Mal,-1.0832333333,0.5439319166954629,3.0,91.0,-1.6875333333,92.0,-0.9293333333,93.0,-0.6328333333,,,,,,,,,,
33,Supplement__G+S,-0.6755333333,0.2575282897081406,2.0,94.0,-0.8576333333,95.0,-0.4934333333,,,,,,,,,,,,
34,Supplement__Pyr,-1.1835666666333333,0.2262608524100741,3.0,96.0,-1.4010333333,97.0,-0.9494333333,98.0,-1.2002333333,,,,,,,,,,
35,Supplement__Gly,-2.3271333333,0.859873391843241,3.0,99.0,-2.2496333333,100.0,-1.5086333333000002,101.0,-3.2231333333,,,,,,,,,,
36,Supplement__Glucon,-1.5454999999666665,0.8571752990685938,3.0,102.0,-1.2504333333,103.0,-0.8748333333,104.0,-2.5112333333,,,,,,,,,,
