,PSPTO_RS21510
SRX1828913,0.0668179814
SRX1828914,0.4492344909
SRX1828915,0.0738570415
SRX1828916,0.4739119744
SRX1828917,-0.1406750229
SRX1828918,-0.41277335130000004
SRX3983989,-0.8683272335000001
SRX3983990,-0.5355189328000001
SRX3983993,-1.8763130188
SRX3983994,-1.8207242952
SRX3983995,-0.4440578403
SRX3983996,-1.7813378443
SRX3983997,-2.019184491
SRX3983998,-0.46667792210000003
SRX3983999,-0.7691453964
SRX3984000,-0.7051921583
SRX3984001,-1.9035296565
SRX3984002,-1.6162553594
SRX3984003,-2.4996042534000003
SRX3984004,-0.4966853846
SRX3984005,-0.6367688025
SRX3984006,-2.2902309414
SRX3984007,-2.2697478359
SRX3984008,-0.6098902685
SRX3984009,-0.5921198231
SRX3984010,-1.9424237462
SRX3984011,-0.6069423505
SRX3984012,-0.7403084222
SRX3984013,-0.5854959698000001
SRX3984014,-0.4457103231
SRX3984015,-2.5323443133
SRX3984016,-0.3529351499
SRX3984017,-2.1061734475
SRX3984019,-0.45806668580000004
SRX3984020,-1.6733339999
SRX3984021,-2.1277645997
SRX3984022,-1.9849863499
SRX3984023,-0.0055714106
SRX3984024,-0.27929706190000003
SRX3984025,-0.8892556468
SRX3984026,-0.6159308717
SRX3984027,-0.6348242253
SRX3984028,-0.33323029
SRX3984029,-0.8271221006
SRX3984031,-2.1392465934000002
SRX3984032,-1.8820452474
SRX3984034,-0.048299887
SRX3984035,-2.0946177668
SRX3984036,-2.3487677217
SRX3984037,-2.0303980418
SRX3984038,-1.7319148632
SRX3984039,-2.5678841521
SRX3984040,-0.8296742575
SRX3984041,-2.1180707081
SRX3984042,-1.6669655321999999
SRX3984043,-1.6666481478000001
SRX3984045,-0.2038800034
SRX3984046,0.0820932488
SRX3984047,-2.1444398585
SRX3984048,-2.0943122467
SRX3984049,-1.9011499003
SRX3984050,-2.1313943617
SRX3984051,-2.7469262467
SRX3984052,-0.7141393220000001
SRX3984056,-2.0422013916
SRX3984057,-2.0037744428
SRX3984058,-1.9819806526
SRX3984059,-0.44016800640000003
SRX3984061,-0.2934610709
SRX3984062,-0.1360264432
SRX3984063,-0.6743139692
SRX3984064,-0.7650711593
SRX3984065,-0.3790050197
SRX3984066,-0.6134095334
SRX3984067,-0.7764917302000001
SRX3984068,-0.466098875
SRX3984069,-2.4512925293
SRX3984070,-2.395698137
SRX3984071,-2.6283380139
SRX3984073,-0.23039165790000002
SRX3984074,-0.5334378582
SRX3984077,-0.6570756295
SRX3984078,-0.4910130267
SRX3984079,-1.7665525548
SRX3984080,-0.0282219512
SRX3984082,-0.6081421778
SRX3984084,-1.7610198044
SRX6997963,-0.1879010639
SRX6997964,-0.025533109300000002
SRX6997965,0.09571133550000001
SRX6997967,0.0376890225
SRX6997968,-0.1961742988
SRX6997969,-0.2527394452
SRX6997971,0.1502120414
SRX6997972,-0.1099787282
SRX6997973,-0.2029940723
SRX3159100,0.0286422437
SRX3159101,-0.2240593328
SRX3159102,0.1540029225
SRX3159103,0.041414166700000005
SRX3159000,0.3065677489
SRX3159001,0.3590517354
SRX3159002,-0.7622172404
SRX3159003,-0.5616846854
SRX3159004,-0.0561988334
SRX3159005,-0.1239304606
SRX3159006,-0.7438624275
SRX3159007,-0.2717856238
SRX3159008,-0.28194143450000003
SRX3159009,0.21502967790000002
SRX3159010,-1.4866908055999999
SRX3159012,-0.7863958384
SRX3159013,-1.0156397403
SRX3159014,-0.5166135107000001
SRX3159015,-0.8285222745
SRX3159016,-1.011376524
SRX3159017,-0.8666303257
SRX3159018,-0.6002005829
