,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,-1.949829186997931e-15,0.10422735194645656,2.0,0.0,0.0736998673464544,1.0,-0.0736998673464583,,,,,,,,
1,fur__wt_dpd,0.4538753747654968,0.16133239084617507,2.0,2.0,0.5679546023578657,3.0,0.3397961471731279,,,,,,,,
2,fur__wt_fe,0.12950451529092227,0.3639273850268183,2.0,4.0,-0.1278310065210286,5.0,0.3868400371028731,,,,,,,,
3,fur__delfur_dpd,-0.28041837272365394,0.5188689331601165,2.0,6.0,0.0864773684608939,7.0,-0.6473141139082018,,,,,,,,
4,fur__delfur_fe2,-0.2847745128521122,0.07700690905727288,2.0,8.0,-0.3392266204447256,9.0,-0.2303224052594988,,,,,,,,
5,acid__wt_ph5,-0.48633436812396535,0.03649854959157188,2.0,10.0,-0.5121427400436394,11.0,-0.4605259962042914,,,,,,,,
6,acid__delgadx_ph5,-1.4672072246618284,,1.0,12.0,-1.4672072246618284,,,,,,,,,,
7,acid__delgadw_ph5,-0.3211755661410847,0.15476679567222695,2.0,13.0,-0.4306122168634292,14.0,-0.2117389154187402,,,,,,,,
8,acid__delgade_ph5,-0.6480791857116206,0.002204035528822709,2.0,15.0,-0.646520697243214,16.0,-0.6496376741800273,,,,,,,,
9,oxidative__wt_pq,2.9342542636877242,0.07351636649336468,2.0,17.0,2.882270342412071,18.0,2.986238184963378,,,,,,,,
10,oxidative__deloxyr_pq,1.9300344912830651,0.2752010107772875,2.0,19.0,2.1246309921930773,20.0,1.735437990373053,,,,,,,,
11,oxidative__delsoxr_pq,1.816485946355334,0.14475897541195418,2.0,21.0,1.9188459995067435,22.0,1.7141258932039245,,,,,,,,
12,oxidative__delsoxs_pq,1.8879771803556413,0.11023816344645802,2.0,23.0,1.8100270274371,24.0,1.965927333274183,,,,,,,,
13,nac_ntrc__wt_csn,0.2155104419623429,0.09404331331488668,2.0,25.0,0.2820091065325504,26.0,0.1490117773921354,,,,,,,,
14,nac_ntrc__wt_cytd,0.22175341602637333,0.30220021861516305,2.0,27.0,0.4354412398852123,28.0,0.0080655921675344,,,,,,,,
15,nac_ntrc__wt_gln,0.4838740561969411,0.19123061419739762,2.0,29.0,0.6190945202663894,30.0,0.3486535921274928,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-0.17591983504624809,1.2198836153718717,2.0,31.0,0.6866681416415645,32.0,-1.0385078117340607,,,,,,,,
