sample,new_3049503_3049699_c
LBexp_1,14.6424
LBexp_2,14.3849
LBexp_3,14.2442
LBtran_1,12.3721
LBtran_2,12.4601
LBtran_3,12.6397
LBstat_1,12.3797
LBstat_2,12.1552
LBstat_3,11.7347
LBGexp_1,14.3508
LBGexp_2,14.4052
LBGexp_3,14.4299
LBGtran_2,13.5517
LBGtran_3,14.3067
LBGstat_1,13.2051
LBGstat_2,12.5987
LBGstat_3,12.9426
S0_1,12.9662
S0_2,13.2754
S0_3,13.5445
S1_1,13.7062
S1_2,13.5124
S1_3,13.9024
S2_1,13.3885
S2_2,12.6706
S2_3,12.0719
S3_1,13.2184
S3_2,13.3678
S4_1,14.0425
S4_2,13.3788
S4_3,12.8573
S5_1,13.1196
S5_2,13.6382
S5_3,13.7164
S6_1,12.2366
S6_2,8.906
S6_3,12.8432
S6/t_1,12.1253
S6/t_2,8.3291
S6_4,11.1455
S6_5,11.845999999999998
S6_6,11.8986
S7_4,11.7877
S7_5,11.4568
S7_6,11.5271
S8_4,10.9724
S8_5,10.3977
G135_1,14.6937
G135_3,12.6835
G150_1,14.2822
G150_2,14.7026
G150_3,14.9788
G180_1,14.6227
G180_2,14.6393
G180_3,13.6841
C30_1,13.8619
C30_2,14.0434
C90_1,13.5134
C90_2,13.7353
BI_1,13.389
BI_2,13.2814
BC_2,13.2605
BC/t_1,12.1301
BC/t_2,13.0599
BC_1,12.2438
Sw_1,11.879
Sw_2,12.2838
BT_1,11.7856
BT_2,10.9339
B36_1,12.1807
B36_2,11.8318
B60_1,12.6828
B60_2,13.0903
M9exp_1,14.3767
M9exp_2,13.9673
M9exp_3,13.8966
M9tran_1,13.5528
M9tran_2,13.4651
M9tran_3,13.7748
M9stat_1,11.1096
M9stat_2,10.4188
M9stat_3,10.1401
M+G_1,13.4791
M+G_2,13.9084
M+G_3,13.6188
Glu_1,14.1883
Glu_2,14.0881
Glu_3,14.2585
Fru_1,14.3391
Fru_2,14.1289
Fru_3,13.634
Mal_1,12.7963
Mal_2,13.4679
Mal_3,13.4309
G+S_2,13.3252
G+S_3,13.6556
Pyr_1,13.2285
Pyr_2,13.8086
Pyr_3,13.4416
Gly_1,12.3468
Gly_2,12.8511
Gly_3,11.3497
Glucon_1,13.1612
Glucon_2,13.5339
Glucon_3,12.2043
aero_1,14.5053
aero_2,12.9785
aero_3,13.9871
nit_1,13.9571
nit_2,13.9248
nit_3,13.6107
ferm_1,13.7182
ferm_2,13.4964
ferm_3,14.1731
T-5.40H_1,14.4387
T-4.40H_1,14.4955
T-3.40H_1,14.2518
T-2.40H_1,13.9475
T-1.40H_1,13.8847
T-1.10H_1,13.8123
T-0.40H_1,13.9454
T0.0H_1,13.4971
T0.30H_1,11.8599
T1.0H_1,12.1407
T1.30H_1,11.6072
T2.0H_1,11.7465
T2.30H_1,12.5598
T3.0H_1,12.3948
T3.30H_1,12.857
T4.0H_1,12.8648
T5.0H_1,12.5802
HPh_1,14.1652
HPh_2,14.0079
HPh_3,14.3498
LPh_1,14.2151
LPh_2,14.3728
LPh_3,14.0717
LPhT_1,12.8798
LPhT_2,12.5543
LPhT_3,12.8079
SMMPr_1,13.5831
SMMPr_2,13.4628
SMMPr_3,13.4592
HiTm_1,13.7467
HiTm_2,14.1059
HiTm_3,14.2117
LoTm_1,14.154000000000002
LoTm_2,13.6614
LoTm_3,13.7404
HiOs_1,13.9144
HiOs_2,13.6378
HiOs_3,13.8507
BMM_1,14.2305
BMM_2,14.0747
BMM_3,14.2068
Heat_1,14.5604
Heat_2,14.3065
Heat_3,14.2967
Cold_1,15.2849
Cold_2,14.816
Cold_3,14.4483
Etha_1,11.9547
Etha_2,11.673
Etha_3,12.1317
SMM_1,13.9495
SMM_2,13.9274
SMM_3,13.9741
Salt_1,13.6978
Salt_2,13.6264
Salt_3,13.7896
Mt0_1,14.3635
Mt0_3,14.4606
M0t45_1,13.5096
M0t45_2,14.1218
M0t45_3,13.73
M0t90_1,11.4909
M0t90_2,12.7849
M0t90_3,12.3198
M40t45_1,13.2557
M40t45_2,12.2881
M40t45_3,13.8797
M40t90_1,11.6777
M40t90_2,12.4894
M40t90_3,12.6679
dia0_1,14.1673
dia0_2,14.3288
dia0_3,14.6114
dia5_1,13.3766
dia5_2,13.9009
dia5_3,14.0574
dia15_1,15.0648
dia15_2,15.2615
dia15_3,14.15
Diami_1,13.7766
Diami_2,14.3789
Diami_3,14.1924
Paraq_1,14.1601
Paraq_2,14.7357
