,PA0951a
SRX7442752,0.10983473
SRX7442753,-0.109834731
SRX7442754,-3.018375084
SRX7442755,-2.525527715
SRX7442756,0.244138704
SRX7442757,0.057014214
SRX7442758,0.249664238
SRX7442759,-1.93691823
SRX7442761,-2.197508465
SRX7874204,-0.06272712800000001
SRX7874205,0.06272712800000001
SRX7874206,-0.8986478440000001
SRX7874207,-0.648766708
SRX8639787,0.036051192
SRX8639788,-0.036051192
SRX8639789,0.083302233
SRX8639790,0.49686776600000004
SRX8639791,-0.425187248
SRX8639792,-0.292174994
SRX8639793,-0.774811168
SRX8639794,-0.8696281210000001
SRX8639795,-0.6876905050000001
SRX8639796,-1.062858453
SRX8639797,-0.520133788
SRX8639798,-0.059636140000000004
SRX8639800,0.071108528
SRX1156127,-0.1755031
SRX1156135,0.17550310100000002
SRX1156136,-0.21768351700000002
SRX1156137,-0.268571185
SRX1156138,-0.7287446310000001
SRX1156140,-0.837001493
ERX2195929,-0.08036280500000001
ERX2195930,0.08036280500000001
ERX2195931,-0.8162965320000001
ERX2195932,-0.5204458550000001
ERX2195933,-1.099378057
ERX2195934,-0.9668685450000001
SRX4579961,0.126116057
SRX4579962,0.09277750700000001
SRX4579963,-0.218893565
SRX4579964,-0.821693035
SRX4579965,-0.6545595390000001
SRX4579966,-0.534743319
SRX5630349,-0.108515178
SRX5630350,0.108515177
SRX5630351,0.051886443000000004
SRX5630352,-0.41066436
SRX1411278,0.160265599
SRX1411287,-0.069275451
SRX1411289,-0.16910681
SRX1411279,-0.28492215800000004
SRX1411280,0.12465656
SRX1411281,0.705020222
SRX1411282,0.46615716900000004
SRX1411283,0.37133144700000004
SRX1411284,0.9736959850000001
SRX1411285,1.067852737
SRX1411286,0.9229439370000001
SRX1411288,-0.2911006
SRX2711962,-0.050861215
SRX2711963,0.050861215
SRX2711964,-0.175286447
SRX2711965,-0.26054837200000003
SRX2711966,-0.981607992
SRX2711967,-0.520730181
ERX3558798,-0.904084235
ERX3558799,-0.35806776900000004
ERX3558800,-0.034168689
ERX3558801,-0.252740232
ERX3558802,0.33715380300000003
ERX3558803,-0.231381937
ERX3558804,-0.33941028
ERX3558805,0.23363841300000002
ERX3593017,-0.412916457
ERX3593018,-0.528213221
ERX3593020,0.415032791
ERX3593021,-0.153497254
ERX3593022,-0.26153553700000004
SRX7058492,-0.079069922
SRX7058494,-0.34169631100000003
SRX7058495,-0.35621025100000003
SRX7058509,0.079069922
SRX2662717,-0.36914151300000003
SRX2662718,-0.262417259
SRX2662721,-0.095645036
SRX2662722,0.095645036
SRX8143226,-0.059221421
SRX8143227,0.059221421
SRX8143228,0.220926314
SRX8143229,-0.436072689
ERX2456848,0.751534553
ERX2456849,1.331860302
ERX2456850,0.6551477680000001
ERX2456851,-0.8517564120000001
ERX2456852,-0.591238504
ERX2456853,-0.6446027510000001
ERX2456854,0.513874869
ERX2456855,1.039912051
ERX2456856,1.027371651
ERX2456857,-0.6876408030000001
ERX2456858,-1.06841168
ERX2456859,-0.82510609
SRX540108,-0.031871817000000004
SRX540109,0.031871817000000004
SRX540110,1.6482000330000002
SRX540111,1.555072831
SRX540112,2.877188898
SRX540113,2.509032275
SRX540114,-0.672079993
SRX540115,-0.458992579
SRX1737662,0.7962975090000001
SRX1737664,0.440940264
SRX1737665,0.48351201600000004
SRX1737667,0.133497308
SRX1737668,-0.061415777000000005
SRX1737670,-0.072081531
SRX1516139,0.141392498
SRX1516140,-0.141392498
SRX1516141,0.09534407
SRX1516142,-0.139573643
SRX591667,-0.20011251900000002
SRX591668,-0.11889437100000001
SRX591669,0.086183194
SRX591670,-0.9514435520000001
SRX591671,0.12982928200000002
SRX591675,0.20011251900000002
SRX591676,2.133944457
SRX591677,0.986815474
SRX591678,-0.7963256620000001
SRX591679,0.30375619
SRX2520351,1.707840642
SRX2520352,1.856497642
SRX2520353,-0.408822695
SRX2520354,-0.086217466
SRX2520355,-1.23599597
SRX2520356,-1.145151937
SRX2520357,-1.183190379
SRX2520358,-2.8441056170000003
SRX2520359,-2.391431104
SRX2520360,-2.557120842
SRX2652927,-1.413944295
SRX2652931,-0.353946354
SRX2652933,-0.19880106800000003
SRX2652935,0.025862656
SRX2652937,0.17293841100000001
SRX2940624,-1.381333105
SRX2940626,-1.049457647
SRX2940627,-0.012357547
SRX2940628,0.007296653
SRX2940629,0.005060893
SRX3763712,-0.023851509
SRX3763714,0.023851509
SRX3763715,1.31583117
SRX3763716,1.198536912
SRX3763717,1.5490157180000002
ERX2259197,-0.169683723
ERX2259198,0.185359662
ERX2259199,0.5001919260000001
ERX2259200,-0.5001919260000001
SRX6976948,0.15781440800000002
SRX6976949,0.038472248
SRX6976950,-0.196286656
SRX6976951,-0.273182393
SRX6976952,-0.728266171
SRX6976953,-0.9118042460000001
SRX4342817,0.30601369700000003
SRX4342818,-0.302234169
SRX4342819,0.7268929820000001
SRX4342820,-0.050469415000000004
SRX4342821,0.046689886
SRX4342822,0.733344988
ERX2300159,-0.231387533
ERX2300160,0.231387532
ERX2300161,-0.775540419
ERX2300162,-1.099340089
ERX2300163,-0.470130154
ERX2300164,-0.385143135
ERX2300165,0.075097287
ERX2300166,0.51016726
ERX2300167,-3.594494783
ERX2300168,-3.649823875
ERX2300169,0.516978874
ERX2300170,0.322503959
ERX2068556,-0.651068187
ERX2068557,-0.389213167
ERX2068558,0.17785526000000002
ERX2068559,-0.31300494500000003
ERX2068560,-0.220286423
ERX2068561,0.533291368
SRX6747256,0.203648657
SRX6747257,-0.009872657
SRX6747258,-0.188372692
SRX6747259,-0.027471583
SRX6747260,0.022068273000000003
SRX6747265,-0.21888459300000002
SRX6747266,0.064263296
SRX6747268,0.07599330600000001
SRX6747269,-0.252328076
SRX6747953,-0.11191592600000001
SRX6747954,0.05616732
SRX6747955,0.055748606000000006
SRX6747957,-1.964692657
SRX6747958,-1.791133944
SRX7747527,-2.4067145290000003
SRX7747528,-1.864572172
SRX7747537,-2.923853532
SRX7747538,-0.5015142880000001
SRX7747540,0.5015142880000001
ERX2813653,-0.0908295
ERX2813654,0.0908295
ERX2813656,0.591900569
ERX2813657,0.255932286
ERX2813658,0.602448662
Paeru_0017,0.591074057
Paeru_0018,1.001633245
Paeru_0019,0.23159800700000002
Paeru_0020,-0.007290723000000001
Paeru_0033,0.32260794400000004
Paeru_0034,-0.11166829900000001
Paeru_0035,-0.375028258
Paeru_0036,-0.16773010700000002
Paeru_0037,-0.001090419
Paeru_0038,0.048000992000000006
Paeru_0039,1.629222191
Paeru_0040,1.128071325
Paeru_0041,0.9350803270000001
Paeru_0042,0.038264441
Paeru_0043,0.226193044
Paeru_0044,-0.183141562
Paeru_0045,-0.7727489120000001
Paeru_0046,-0.13801264900000002
Paeru_0047,-0.699450189
Paeru_0048,0.145565197
Paeru_0049,-0.468812781
Paeru_0050,0.123142684
Paeru_0051,-0.35007982
Paeru_0052,-0.12073460200000001
Paeru_0053,-0.6464946690000001
Paeru_0056,0.9423254660000001
Paeru_0057,1.00940992
Paeru_0058,-0.46258291700000004
Paeru_0059,-0.355387492
Paeru_0060,0.7648786620000001
Paeru_0061,0.47632729900000004
Paeru_0062,0.132191157
Paeru_0063,-0.475244798
Paeru_0064,-0.527897568
Paeru_0065,-0.206540411
Paeru_0066,0.06962712700000001
Paeru_0068,-0.380461133
Paeru_0069,-0.348331329
Paeru_0070,0.076986818
Paeru_0071,-0.640694846
Paeru_0072,0.54312833
Paeru_0073,-0.14602705600000002
Paeru_0074,-0.099794743
Paeru_0075,-0.11069654
Paeru_0077,-0.567561985
Paeru_0106,0.446826363
Paeru_0107,0.705700905
Paeru_0111,0.33718282
Paeru_0112,0.5017253180000001
Paeru_0131,0.516388089
Paeru_0132,-0.37099653200000005
Paeru_0133,-0.06642075800000001
Paeru_0134,-0.334377005
Paeru_0135,-1.154651379
Paeru_0136,-0.7588761540000001
Paeru_0137,-0.177934519
Paeru_0138,-0.176840725
Paeru_0161,0.10854881100000001
Paeru_0162,0.034184718
Paeru_0166,-0.044450710000000004
Paeru_0167,-0.214689555
Paeru_0220,-0.074416851
Paeru_0221,-0.028148212000000002
Paeru_0258,0.885107215
Paeru_0259,-0.337302827
Paeru_0260,0.013090774000000001
Paeru_0261,-5.872915596
Paeru_0262,-1.663787769
Paeru_0263,-0.26845462400000003
Paeru_0264,-5.872915596
Paeru_0265,1.9482236880000001
Paeru_0266,0.5076736550000001
Paeru_0267,-1.9000004540000002
Paeru_0268,1.263621674
Paeru_0269,0.47165935700000006
Paeru_0270,0.116070352
Paeru_0271,0.964858608
Paeru_0282,0.291870305
Paeru_0283,0.201274272
Paeru_0284,1.005817879
Paeru_0285,1.450625397
Paeru_0286,1.029298192
Paeru_0287,0.824372062
SRX6923929,-2.764530362
SRX6923930,-1.931625887
SRX6923932,-1.708753779
SRX6923933,0.141430554
SRX6923934,-0.227820355
SRX6923935,0.086389801
SRX7940213,0.151783465
SRX7940214,0.092013221
SRX7940215,-0.243796685
SRX7940216,-0.6383300940000001
SRX7940217,0.130433067
SRX3169722,0.225962143
SRX3169723,0.10414047700000001
SRX3169725,0.026175297
SRX3169726,-0.048822777000000005
SRX3169728,0.02264748
SRX6853212,0.22624628500000002
SRX6853213,-0.22624628600000002
SRX6853214,0.007686608
SRX6853215,0.260608192
ERX541575,1.7747690010000001
ERX541576,1.753754123
ERX541577,0.425353535
ERX541578,1.303979174
ERX541585,0.6065890420000001
ERX541586,0.879226778
ERX541587,0.38002710700000003
ERX541588,-0.38002710700000003
ERX541593,0.239780978
ERX541594,0.677277863
ERX541595,0.227096087
ERX541596,-0.068583459
SRX3324112,-0.042802599000000004
SRX3324113,0.042802599000000004
SRX3324116,-0.24352605800000002
SRX3324117,-0.44997148200000003
SRX7058493,0.032978593
SRX7058498,-1.529009112
SRX7058499,-1.6214101969999999
SRX7058500,0.337400275
SRX7058501,0.343289864
SRX7058502,0.49151503300000005
SRX7058503,0.516684644
SRX7058504,0.17905879600000002
SRX7058505,0.11500060100000001
SRX7058506,0.181221346
SRX7058508,0.470061369
SRX7058510,-0.099790637
SRX7058511,-0.112246752
SRX7058512,-0.129129046
SRX7058513,-0.15159007200000002
SRX7058514,-0.104827792
SRX7058515,-0.109868266
SRX6874325,0.7037635210000001
SRX6874326,0.6360672030000001
SRX6874327,0.77518544
SRX6874328,-0.619362521
SRX6874329,-1.495653643
SRX6874330,0.57437607
SRX6874331,-0.0063635620000000006
SRX6874332,-0.273528092
SRX6874333,-1.249812145
SRX6874334,-0.6234772150000001
SRX2255950,0.258933523
SRX2255951,-0.12675175600000002
SRX2255954,0.20148337500000002
SRX2255955,-0.20148337500000002
