,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,4.625929269271485e-18,0.11402864953041462,3.0,0.0,-0.130146453,6.0,0.0477828103,12.0,0.0823636427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-1.0968378292333332,0.7327238941947445,3.0,1.0,-1.4112523648,7.0,-1.6198819341,13.0,-0.2593791888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-1.1943735963,0.7489683429573742,3.0,2.0,-2.0587866897,8.0,-0.7387986581,14.0,-0.7855354411000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-1.8820393619999998,0.6584754310946819,3.0,3.0,-1.5626327078000002,9.0,-2.6392997451999998,15.0,-1.444185633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.4194267004333334,0.8711420723278365,3.0,4.0,-1.9539112972,10.0,-1.8901770660000001,16.0,-0.41419173810000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-1.0333792903,0.5439578019051008,3.0,5.0,-0.7040193331,11.0,-0.7348837037,17.0,-1.6612348341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.3130641722,0.005616730182300737,2.0,18.0,-0.3170358002,71.0,-0.3090925442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.10446306239999996,2.081087516600221,3.0,19.0,-0.0044618308,70.0,1.9248210707000002,205.0,-2.2337484271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.2333414835125,0.8522225129610319,8.0,20.0,-2.2337484271,32.0,0.2707510077,55.0,-0.2058454341,67.0,-0.0375113108,126.0,0.013139325700000001,147.0,-0.3451984616,203.0,0.1515335176,210.0,0.5201479145,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.10413568543333335,0.5478316398031894,3.0,21.0,-0.1365529021,34.0,-0.6350389017,61.0,0.4591847475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.422425744325,1.3555412042652242,8.0,22.0,1.6875381218,104.0,2.8614220879000003,111.0,-0.4582356073,133.0,0.3055635259,165.0,1.0186472073,238.0,2.8405278278,265.0,0.1973865306,270.0,2.9265562606,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-0.6996884864285714,0.8489421192723867,7.0,23.0,-2.2337484271,56.0,-0.44312745130000003,82.0,0.23725781680000002,118.0,-1.2895558758,134.0,-0.8927818258,137.0,-0.2114668891,227.0,-0.0643967527,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.828123684225,0.576568058318801,4.0,24.0,-0.5186671615,101.0,-0.36891464890000003,139.0,-1.6569969732,149.0,-0.7679159533000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.87894582245,0.4497653392244679,4.0,25.0,0.5518069607,123.0,0.5212114271,155.0,1.4834388948,191.0,0.9593260072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.11243903709999999,0.9909941297566885,3.0,26.0,-0.3932131889,59.0,0.9886476651,159.0,-0.9327515875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,0.012020831799999998,0.47178923103021186,5.0,27.0,0.0536693576,76.0,-0.11686067280000001,146.0,0.0411348593,162.0,-0.6182597942,262.0,0.7004204091,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.665422650925,0.7161047871182782,4.0,28.0,0.5114126526,94.0,1.6582501825,186.0,0.5436589618000001,231.0,-0.0516311932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,0.3026327035,1.0235011065844033,3.0,29.0,-0.187518977,49.0,-0.3836173996,260.0,1.4790344871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.06500345738000006,1.4778490895884304,5.0,30.0,-2.2337484271,77.0,-0.1361031879,172.0,0.0937349361,259.0,1.7232889176000001,280.0,0.8778450482,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.136966058275,0.40032167136743724,4.0,31.0,-0.0484415934,40.0,-0.3802538178,138.0,0.3886180925,192.0,-0.5077869144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.4859375946428572,0.8705409512413509,7.0,33.0,0.017452764200000002,39.0,0.2363934799,58.0,0.130730587,122.0,1.8928003142,170.0,1.5612552202,244.0,-0.1443924775,261.0,-0.2926767255,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.1251457198142857,0.6743430847874038,7.0,35.0,-0.5295715788,79.0,0.0123824486,92.0,0.6613703356,208.0,1.0628820611,251.0,-0.2277337285,263.0,0.6314024508,299.0,-0.7347119501,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.11906991510000002,0.955763582671682,3.0,36.0,0.349353155,234.0,-0.9307969308,275.0,0.9386535211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.28148287353333334,0.36013366835931293,3.0,37.0,-0.0042495251,214.0,-0.151673558,307.0,-0.6885255375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-0.2973831025,0.403706664505265,4.0,38.0,0.0158990428,102.0,-0.3212932282,248.0,-0.0247252892,269.0,-0.8594129354000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-0.14430238512500002,0.2335465308964589,4.0,41.0,0.174900929,178.0,-0.2445634374,249.0,-0.37150425740000004,309.0,-0.1360427747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,-0.5478863267,0.36344950258962294,2.0,42.0,-0.8048839346000001,294.0,-0.2908887188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,0.22690651102499998,1.2121482189949107,8.0,43.0,-0.2078610809,142.0,1.0977512952,166.0,0.6145460532,177.0,0.39126673770000003,221.0,-0.7847958006,256.0,-1.5963464360000001,282.0,-0.0960849116,305.0,2.3967762312,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,0.024891041750000002,0.02556687749432085,2.0,44.0,0.0068125293,154.0,0.0429695542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-0.4802511415388889,0.6298201839086688,18.0,45.0,-0.5366774983,54.0,0.45875044000000004,106.0,-0.5642850906,108.0,0.46051096020000004,135.0,-0.6026207212,143.0,-0.5542539158,150.0,-1.1651676097,183.0,-0.1954504611,204.0,-1.5654621508000002,226.0,0.177172762,253.0,-0.33525043660000003,255.0,-0.17925348670000002,257.0,-0.6737601388000001,264.0,-1.0391998781,268.0,0.13518538430000002,284.0,-0.2054573562,300.0,-1.8461269969,306.0,-0.4131743534
30,abx_mega__dmso-10,-0.28302452996666666,0.3255898015212867,3.0,46.0,-0.503086891,57.0,-0.4369784566,66.0,0.09099175770000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-0.013433695960000002,0.8009214089195731,5.0,47.0,-0.9495123376000001,72.0,0.3675697868,112.0,1.1494304897,156.0,-0.25594143950000003,212.0,-0.3787149792,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-0.5624670734,0.1620325253133461,3.0,48.0,-0.6398520543,184.0,-0.6712981838000001,266.0,-0.3762509821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-0.5812070453666668,0.4322468275747626,3.0,50.0,-0.8565775177,245.0,-0.08301432360000001,258.0,-0.8040292948000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-0.09560860842499999,0.4992350800814835,4.0,51.0,0.050859951300000004,119.0,-0.8318605064,120.0,0.270924202,278.0,0.1276419194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,-0.17749158595,0.81426088077368,2.0,52.0,0.3982778045,182.0,-0.7532609764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-0.0421268895,0.14020759953725204,5.0,53.0,-0.1817973782,90.0,-0.0106751452,100.0,-0.19344090390000002,216.0,0.11557753600000001,293.0,0.059701443800000004,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,-1.1101476772,1.5890114192011602,2.0,60.0,0.0134530727,78.0,-2.2337484271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,-0.33072587916250007,1.359623388649859,8.0,62.0,0.11147826720000001,91.0,1.0608759406,103.0,0.0817215064,105.0,-0.1643993611,117.0,-0.7285914847,141.0,-2.2337484271,174.0,-2.2337484271,201.0,1.4606049525,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,-0.6881561624000001,0.9925954029660605,4.0,63.0,-1.4161932237000001,181.0,0.7233245012,207.0,-1.3460058624,239.0,-0.7137500647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,-0.62330801925,0.17031350604206477,2.0,64.0,-0.7437378543000001,180.0,-0.5028781842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,abx_mega__pen_h2o,-0.74618004702,0.9094575126923626,5.0,65.0,-2.2337484271,69.0,-0.8698256257,211.0,-0.048682429000000006,233.0,-0.5862749472000001,308.0,0.0076311939,,,,,,,,,,,,,,,,,,,,,,,,,,
42,abx_mega__cip_naoh,0.12025484208000001,0.2897885937672601,5.0,68.0,0.09636269930000001,81.0,0.4413592967,128.0,-0.1639119441,217.0,0.3888638257,240.0,-0.1613996672,,,,,,,,,,,,,,,,,,,,,,,,,,
43,abx_mega__h2o-1b,0.6429440033,0.23705790435034374,2.0,73.0,0.47531875160000003,95.0,0.8105692550000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,abx_mega__ery_h2o,-0.852327046175,1.134422452740864,4.0,74.0,-0.4810560122,124.0,-2.2337484271,131.0,-1.1548327757,196.0,0.4603290303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,abx_mega__bacit_h2o,0.13260248984,1.5619826313824046,5.0,75.0,0.0965605379,87.0,-0.5612512915,89.0,-0.9835622227,127.0,-0.7229388518000001,194.0,2.8342042773,,,,,,,,,,,,,,,,,,,,,,,,,,
46,abx_mega__tric_h2o,-1.1079994216,0.07403979850419243,2.0,80.0,-1.055645378,243.0,-1.1603534652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,abx_mega__bacit_dmso,1.4664521457333333,1.8487038740694204,3.0,83.0,1.5769352011,85.0,-0.4350155693,304.0,3.2574368054000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,abx_mega__gen_h2o,-0.32505579660000006,2.6992990044546787,2.0,84.0,1.5836368339,121.0,-2.2337484271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,abx_mega__chl_dmso,-0.2239394283666667,0.8237449722905292,3.0,86.0,-1.1734768843,148.0,0.29920020210000003,202.0,0.20245839710000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,abx_mega__lvx_dmso,0.4497069921,0.2548848971545245,2.0,88.0,0.2694761529,168.0,0.6299378313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
