sample,new_3178934_3179900_c
LBexp_1,7.3914
LBexp_2,7.2818
LBexp_3,7.4008
LBtran_1,7.3346
LBtran_2,7.3617
LBtran_3,7.4219
LBstat_1,7.4285
LBstat_2,7.7519
LBstat_3,7.6402
LBGexp_1,7.3319
LBGexp_2,7.0929
LBGexp_3,7.3347
LBGtran_2,7.4818
LBGtran_3,7.4922
LBGstat_1,7.3587
LBGstat_2,7.6686
LBGstat_3,7.7832
S0_1,8.4706
S0_2,8.1559
S0_3,8.6445
S1_1,8.9631
S1_2,9.0982
S1_3,9.1031
S2_1,8.6458
S2_2,7.7575
S2_3,7.6895
S3_1,9.1481
S3_2,8.9637
S4_1,11.4417
S4_2,11.1924
S4_3,10.6247
S5_1,11.9689
S5_2,12.3709
S5_3,12.2658
S6_1,11.3909
S6_2,11.2638
S6_3,11.3262
S6/t_1,11.4811
S6/t_2,10.7574
S6_4,10.6258
S6_5,11.1747
S6_6,11.3603
S7_4,11.3212
S7_5,11.3479
S7_6,11.425999999999998
S8_4,11.0555
S8_5,11.3785
G135_1,8.012
G135_3,7.6426
G150_1,7.6449
G150_2,7.8896
G150_3,7.8337
G180_1,7.7456
G180_2,7.686
G180_3,7.3498
C30_1,9.4111
C30_2,9.5081
C90_1,8.4638
C90_2,7.1338
BI_1,8.0234
BI_2,8.3733
BC_2,7.9307
BC/t_1,8.1369
BC/t_2,9.2972
BC_1,7.6887
Sw_1,7.8225
Sw_2,8.0618
BT_1,9.1829
BT_2,8.7289
B36_1,9.4452
B36_2,9.3161
B60_1,8.5667
B60_2,8.7304
M9exp_1,8.3047
M9exp_2,8.242
M9exp_3,8.1069
M9tran_1,8.4735
M9tran_2,8.6041
M9tran_3,8.4266
M9stat_1,8.2
M9stat_2,8.0829
M9stat_3,7.9435
M+G_1,9.934
M+G_2,8.7433
M+G_3,8.4924
Glu_1,8.8555
Glu_2,9.3973
Glu_3,8.6202
Fru_1,8.4828
Fru_2,9.6729
Fru_3,8.6512
Mal_1,9.1718
Mal_2,9.1921
Mal_3,8.7767
G+S_2,9.6616
G+S_3,9.8658
Pyr_1,9.9394
Pyr_2,10.6125
Pyr_3,10.4717
Gly_1,8.4087
Gly_2,8.9905
Gly_3,8.6562
Glucon_1,9.2301
Glucon_2,9.3179
Glucon_3,8.6245
aero_1,9.5125
aero_2,8.9354
aero_3,9.4793
nit_1,10.629
nit_2,9.4629
nit_3,10.1981
ferm_1,10.2007
ferm_2,9.0564
ferm_3,10.9729
T-5.40H_1,9.9918
T-4.40H_1,9.9405
T-3.40H_1,9.6728
T-2.40H_1,9.6504
T-1.40H_1,10.7309
T-1.10H_1,11.6193
T-0.40H_1,12.6994
T0.0H_1,12.9708
T0.30H_1,14.5105
T1.0H_1,14.0788
T1.30H_1,13.7334
T2.0H_1,12.6506
T2.30H_1,12.9121
T3.0H_1,11.9581
T3.30H_1,11.8072
T4.0H_1,11.4962
T5.0H_1,10.2602
HPh_1,8.2148
HPh_2,7.8955
HPh_3,8.5199
LPh_1,7.7105
LPh_2,7.8154
LPh_3,8.1133
LPhT_1,7.7529
LPhT_2,7.4829
LPhT_3,7.6336
SMMPr_1,8.797
SMMPr_2,8.8339
SMMPr_3,9.0463
HiTm_1,7.6882
HiTm_2,7.4071
HiTm_3,7.7114
LoTm_1,9.521
LoTm_2,9.1545
LoTm_3,9.6223
HiOs_1,8.3666
HiOs_2,8.4292
HiOs_3,8.5075
BMM_1,7.4054
BMM_2,7.4962
BMM_3,7.7717
Heat_1,7.7429999999999986
Heat_2,7.2067
Heat_3,7.7951
Cold_1,11.4034
Cold_2,11.5209
Cold_3,11.3621
Etha_1,8.4056
Etha_2,8.7818
Etha_3,8.3699
SMM_1,8.1737
SMM_2,8.1696
SMM_3,8.0956
Salt_1,10.7164
Salt_2,10.5435
Salt_3,10.8737
Mt0_1,7.6613
Mt0_3,7.1155
M0t45_1,7.3317
M0t45_2,7.8944
M0t45_3,7.0706
M0t90_1,7.4745
M0t90_2,7.0267
M0t90_3,7.1672
M40t45_1,7.5367
M40t45_2,7.3325
M40t45_3,6.9805
M40t90_1,7.1566
M40t90_2,7.0211
M40t90_3,7.0564
dia0_1,7.257999999999999
dia0_2,7.4187
dia0_3,7.0114
dia5_1,7.4421
dia5_2,7.6509
dia5_3,7.0934
dia15_1,8.437999999999999
dia15_2,7.6866
dia15_3,7.3677
Diami_1,8.301
Diami_2,8.0519
Diami_3,8.3636
Paraq_1,8.3889
Paraq_2,7.8602
Paraq_3,7.4715
H2O2_1,8.2168
H2O2_2,8.2002
H2O2_3,8.2602
Oxctl_1,8.3623
Oxctl_2,8.0353
Oxctl_3,7.81
GM-0.1_1,7.9037
GM-0.2_1,8.2011
GM+5_1,8.1299
GM+15_1,7.5913
GM+25_1,7.6839
GM+45_1,7.8751
GM+60_1,7.606
GM+90_1,7.9448
GM+120_1,8.3033
GM+150_1,8.4994
GM-0.1_2,7.8743
GM-0.2_2,8.499
GM+5_2,7.9809
GM+10_2,7.3006
GM+15_2,7.6317
GM+25_2,7.4398
GM+45_2,7.1406
GM+60_2,7.4995
GM+90_2,8.3119
GM+150_2,7.5258
GM-0.1_3,8.5498
GM-0.2_3,8.2067
GM+5_3,8.606
GM+10_3,7.5812
GM+15_3,7.74
GM+25_3,7.7109
GM+45_3,8.1304
GM+60_3,7.8952
GM+90_3,8.2225
GM+120_3,8.6878
GM+150_3,8.5407
MG-0.1_1,7.6898
MG+5_1,8.2603
MG+10_1,8.0949
MG+15_1,7.7359
MG+25_1,8.0796
MG+45_1,8.5043
MG+120_1,8.3592
MG+150_1,8.1307
MG-0.1_2,7.1069
MG-0.2_2,7.4995
MG+5_2,7.3488
MG+10_2,7.8072
MG+15_2,8.443
MG+25_2,7.7743
MG+45_2,7.5931
MG+60_2,7.938
MG+90_2,7.4477
MG+120_2,8.6588
MG-0.1_3,7.7728
MG-0.2_3,7.752999999999999
MG+5_3,8.0196
MG+10_3,7.7544
MG+15_3,7.8223
MG+25_3,7.9421
MG+45_3,8.0936
MG+60_3,8.0087
MG+90_3,7.9776
MG+120_3,7.9683
MG+150_3,7.9799
