,-0.08341970759526124,-0.04170985379763062,0.0,0.04170985379763062,0.08341970759526124,0.12512956139289186,0.16683941519052248,0.20854926898815312,0.2502591227857837,0.2919689765834143,0.33367883038104496,0.3753886841786756,0.4170985379763062,0.4588083917739368,0.5005182455715675,0.5422280993691981,0.5839379531668287,0.6256478069644593,0.6673576607620899,0.7090675145597205
thresh,-0.10427463449407655,0.10427463449407655,1,,,,,,,,,,,,,,,,,
unreg,3,132,3962,154,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
unreg_genes,[],[],[],[],[],['mokB' 'yffM' 'hokB'],[],[],[],[],[],[],[],[],[],['ldrD'],[],[],[],[]
