,-0.12708547931413638,-0.10753386711196156,-0.08798225490978673,-0.0684306427076119,-0.04887903050543707,-0.029327418303262243,-0.009775806101087414,0.009775806101087414,0.029327418303262243,0.04887903050543707,0.0684306427076119,0.08798225490978673,0.10753386711196156,0.12708547931413638,0.1466370915163112,0.16618870371848604,0.18574031592066087,0.2052919281228357,0.22484354032501053,0.24439515252718536
thresh,-0.058654836606524485,0.058654836606524485,2,,,,,,,,,,,,,,,,,
unreg,1,2,2,7,27,157,1079,768,158,43,12,4,4,2,1,2,0,0,0,0
XylR,0,0,0,0,1,1,5,4,3,3,3,3,3,1,0,0,0,0,0,0
unreg_genes,['trxA'],['trxB_2' 'Saci_2093'],['Saci_0324' 'SACI_RS11555'],['xylE_2' 'Saci_2193' 'Saci_0308' 'mntH_2' 'Saci_0873' 'Saci_2175' 'pyrE'],[],[],[],[],[],[],"['acsA_1' 'abaF_1' 'parA' 'glpK2' 'Saci_1866' 'Saci_0360' 'glpA_2'
 'Saci_2072' 'moaA_1' 'Saci_1933' 'Saci_2210' 'Saci_2264']",['fadI' 'thpS' 'glpF' 'soxM'],['satP' 'fadJ_4' 'SACI_RS11800' 'Saci_1754'],['soxH' 'soxI'],['soxE'],['soxG' 'soxF'],[],[],[],[]
XylR_genes,[],[],[],[],['Saci_1003'],['amt'],['D-KDXD_2' 'mat' 'kdhC' 'aapX' 'Saci_1737'],['Saci_2356' 'KGSADH' 'Saci_1668' 'D-KDXD_1'],['Saci_0327' 'xylH' 'Saci_2139'],['amyA' 'xylG' 'xylR'],['xylF' 'mmgC_3' 'acsA_5'],['Saci_1148' 'Saci_1760' 'Saci_1147'],['Saci_2230' 'Saci_2233' 'Saci_2232'],['Saci_2231'],[],[],[],[],[],[]
