,A,Fur
R2,,0.046566188244465234
xmin,,-2.3842527945
xmid,,
xmax,,1.9142218635
ystart,,24.340475545651117
yend,,-1.8427993134896443
Rich_TF_over_stress__BHIN_Growth_Late__1,21.01229790957499,1.9142218635
Rich_TF_over_stress__BHIN_Growth_Late__2,7.623706151405632,1.1571085335000006
Rich_TF_over_stress__BHIN_Growth_Mid__1,32.4924594631871,0.0021522184999991
Rich_TF_over_stress__BHIN_Growth_Mid__2,27.103190365881574,-0.8883317554999994
Rich_TF_over_stress__BHIN_Growth_Stat__1,26.35213769720504,-0.4233310474999996
Rich_TF_over_stress__BHIN_Growth_Stat__2,26.355019571342662,0.1729202865000001
Rich_TF_over_stress__LBv2_Growth_Late__1,46.94291099861373,-0.5996510224999998
Rich_TF_over_stress__LBv2_Growth_Late__2,51.04371444022212,-0.5910033845000005
Rich_TF_over_stress__LBv2_Growth_Mid__1,-0.5103841777488977,0.1315969055000003
Rich_TF_over_stress__LBv2_Growth_Mid__2,0.510384177748945,-0.1315969055000003
Rich_TF_over_stress__LBv2_Growth_Stat__1,46.50841031218828,-0.7189828674999994
Rich_TF_over_stress__LBv2_Growth_Stat__2,45.713018743331325,-1.2124260785
Rich_TF_over_stress__MHB_Rich_Mid__1,20.96213638965168,0.5400320215000001
Rich_TF_over_stress__MHB_Rich_Mid__2,11.393392221355098,0.9158092774999992
Rich_TF_over_stress__NBO_Rich_Mid__1,7.7826775726013935,-0.5674796984999997
Rich_TF_over_stress__NBO_Rich_Mid__2,7.903722429470804,-0.1427105515000004
Carbons__M9Na_Arabinose_Mid__1,5.002066838724672,-1.4623121060000024
Carbons__M9Na_Arabinose_Mid__2,4.845322457493851,-0.797302065000002
Carbons__M9Na_Galactose_Mid__1,1.67887507637363,0.728858739999998
Carbons__M9Na_Galactose_Mid__2,0.8110574982581781,0.9493470399999976
Carbons__M9Na_GlcNAcGrowth_Late__1,-4.149328019564295,-0.1728168400000012
Carbons__M9Na_GlcNAcGrowth_Late__2,-2.196439039857275,0.4013719599999987
Carbons__M9Na_GlcNAcGrowth_Mid__1,-2.9673841696458023,0.506328749999998
Carbons__M9Na_GlcNAcGrowth_Mid__2,-2.5224970573686365,0.6903475399999977
Carbons__M9Na_GlcNAcGrowth_Stat__1,-13.183682399383462,-1.1594583430000025
Carbons__M9Na_GlcNAcGrowth_Stat__2,-13.659092511328032,-1.4033816260000016
Carbons__M9Na_GlcNAc_Mid__1,0.7966748576677695,0.4614515699999977
Carbons__M9Na_GlcNAc_Mid__2,-0.2112563068892852,0.4061918799999979
Carbons__M9Na_Gluconate_Mid__1,-4.730578970125774,0.5083093099999978
Carbons__M9Na_Gluconate_Mid__2,-3.461922257475984,1.628648359999998
Carbons__M9Na_Glucosamine_Mid__1,-4.573379651774359,0.0117471999999985
Carbons__M9Na_Glucosamine_Mid__2,-3.6077634342835,0.0430751799999988
Carbons__M9Na_Glycerol_Mid__1,2.6852735781670294,0.0890294399999991
Carbons__M9Na_Glycerol_Mid__2,2.420627938813341,0.1489366299999979
Carbons__M9Na_Maltose_Mid__1,3.878631337751248,-1.530861401000001
Carbons__M9Na_Maltose_Mid__2,1.80024967961145,0.143516589999999
Carbons__M9Na_Mannitol_Mid__1,3.976498072000672,-0.8190041120000018
Carbons__M9Na_Mannitol_Mid__2,5.875631877814949,-0.467711082000001
Carbons__M9Na_Trehalose_Mid__1,1.4138355052785798,0.7701400399999976
Carbons__M9Na_Trehalose_Mid__2,1.7917383793636703,0.3463613399999978
Carbons__M9Na_ethanol_Mid__1,-5.7756289868616975,-1.3255576100000024
Carbons__M9Na_ethanol_Mid__2,-5.762137923025072,-0.8880330610000016
Carbons__M9Na_fructose_Mid__1,0.7703593326439315,0.9528300599999984
Carbons__M9Na_fructose_Mid__2,0.7367150187055528,0.3954691699999983
Carbons__M9Na_fumarate_Mid__1,-3.2491589575329853,-0.528083951000001
Carbons__M9Na_fumarate_Mid__2,-3.907921740862492,-0.1642098200000017
Carbons__M9Na_glucoseGrowth_Late__1,-0.4513474188979663,0.314492539999998
Carbons__M9Na_glucoseGrowth_Late__2,0.7023791679780323,-0.1048874000000008
Carbons__M9Na_glucoseGrowth_Mid__1,0.4023561114790155,-0.2203232400000008
Carbons__M9Na_glucoseGrowth_Mid__2,-0.4023561114790345,0.220323239999999
Carbons__M9Na_glucoseGrowth_Stat__1,-3.9546354599625473,-0.280511950000001
Carbons__M9Na_glucoseGrowth_Stat__2,-3.747477241724124,-0.3492680600000017
Carbons__M9Na_ribose_Mid__1,2.620947377771971,0.5831759599999984
Carbons__M9Na_ribose_Mid__2,0.1682948346568261,1.4384682699999978
Carbons__M9Na_succinate_Mid__1,-2.751184079899981,0.3484085199999978
Carbons__M9Na_succinate_Mid__2,1.1097032570870864,0.2380031599999981
Carbons__M9Na_sucrose_Mid__1,-45.83259074568361,-0.6600203340000022
Carbons__M9Na_sucrose_Mid__2,-45.22619747793767,-0.6422184940000015
Rich_TF_over_stress__LBv2_HapROver_Late__1,4.322707172258075,0.9375602534999992
Rich_TF_over_stress__LBv2_HapROver_Late__2,4.655505652331279,1.3771420934999998
Rich_TF_over_stress__LBv2_HapROver_Mid__1,22.993995090713955,0.6449974004999994
Rich_TF_over_stress__LBv2_HapROver_Mid__2,18.69707821777273,0.753131913499999
Rich_TF_over_stress__LBv2_HapROver_Stat__1,5.075457544359794,-0.5356809734999999
Rich_TF_over_stress__LBv2_HapROver_Stat__2,4.779171603077361,-0.6848861485000004
Rich_TF_over_stress__LBv2_LuxOOver_Late__1,42.35405831496105,-0.9344887825000008
Rich_TF_over_stress__LBv2_LuxOOver_Late__2,42.9827262760604,-0.7579025695000006
Rich_TF_over_stress__LBv2_LuxOOver_Mid__1,50.67787328503689,-0.2224231455000005
Rich_TF_over_stress__LBv2_LuxOOver_Mid__2,51.06351066225271,0.6057463194999997
Rich_TF_over_stress__LBv2_LuxOOver_Stat__1,32.471545651590645,-0.5998259375000004
Rich_TF_over_stress__LBv2_LuxOOver_Stat__2,31.59971772090097,-0.6544111054999995
Rich_TF_over_stress__LBv2_QstROver_Late__1,45.44798117779604,-0.9065324495000002
Rich_TF_over_stress__LBv2_QstROver_Late__2,45.09351893890721,-1.1801414475000005
Rich_TF_over_stress__LBv2_QstROver_Mid__1,33.47659188059958,0.1609945874999994
Rich_TF_over_stress__LBv2_QstROver_Mid__2,34.07436295343713,-0.2670295535000004
Rich_TF_over_stress__LBv2_QstROver_Stat__1,42.49669976332874,-1.0758550245
Rich_TF_over_stress__LBv2_QstROver_Stat__2,42.14774626420879,-0.6094263125000001
Rich_TF_over_stress__LBv2_TfoXOver_Late__1,42.54501282828297,-2.3842527945
Rich_TF_over_stress__LBv2_TfoXOver_Late__2,42.20408551604689,-1.3445075375000002
Rich_TF_over_stress__LBv2_TfoXOver_Mid__1,40.51849921116214,0.1749864374999994
Rich_TF_over_stress__LBv2_TfoXOver_Mid__2,41.80853664454174,-0.2442254024999997
Rich_TF_over_stress__LBv2_TfoXOver_Stat__1,36.85477371650302,-0.4869283845000005
Rich_TF_over_stress__LBv2_TfoXOver_Stat__2,36.533925599852935,-0.4454587394999993
Salinity and Temperature Variations__20-300-T1__1,-0.1306654297366281,0.1170118784999996
Salinity and Temperature Variations__20-300-T1__2,0.6891186944924926,0.7515318665000006
Salinity and Temperature Variations__20-300-T2__1,0.1306654297366216,-0.1170118784999996
Salinity and Temperature Variations__20-300-T2__2,0.8282029127615939,0.6218108665000006
Rich_TF_over_stress__LBv2_LowpH_Mid__1,19.08648895395256,-1.4731480604999998
Rich_TF_over_stress__LBv2_LowpH_Mid__2,19.090307441224034,-1.4757589915000002
Rich_TF_over_stress__LBv2_highSalt_Mid__1,18.289771480670744,-1.4493869115000004
Rich_TF_over_stress__LBv2_highSalt_Mid__2,17.649939296680195,-1.0789369475
Carbons__M9Na_glucoseKanamycin_Mid__1,-14.953070276970529,-0.9661089730000008
Carbons__M9Na_glucoseKanamycin_Mid__2,-14.75267578741668,-0.3540395400000022
microgravity__R_wt__1,0.0788821533759945,-0.0309649699999994
microgravity__R_wt__2,-0.0788821533760157,0.0309649700000012
microgravity__R_s__1,13.885649555920985,0.4289985300000012
microgravity__R_s__2,11.29903042110278,0.5544733600000011
Competence_condition__OSS_TfoXOver_Stat__1,-16.034650276343474,-0.0003276534999994
Competence_condition__OSS_TfoXOver_Stat__2,-12.642943998754893,0.1473283825000013
Competence_condition__OSS_VectorOnly_Stat__1,0.4201077118091131,0.3493889924999998
Competence_condition__OSS_VectorOnly_Stat__2,-0.420107711809094,-0.3493889924999998
Competence_Recovery__LBv2_TfoXOver_Recov__1,15.135650991250834,0.2894568905000003
