,Value,list
TF,Fur,
reg_genes,53,"['fbpB' 'vmeF' 'PN96_RS03280' 'PN96_RS03065' 'PN96_RS14435' 'pqiA' 'coxB'
 'VCA0003' 'PN96_RS22945' 'PN96_RS03125' 'epd' 'PN96_RS15315'
 'PN96_RS19990' 'ppaC' 'ctaD' 'fbpC' 'PN96_RS05645' 'tsaA' 'rpoS'
 'PN96_RS22940' 'PN96_RS02235' 'PN96_RS20900' 'pqiB']"
comp_genes,74,"['PN96_RS23350' 'PN96_RS03170' 'PN96_RS05025' 'PN96_RS09205'
 'PN96_RS06790' 'PN96_RS05015' 'PN96_RS10320' 'PN96_RS04160'
 'PN96_RS18810' 'PN96_RS15925' 'PN96_RS09230' 'PN96_RS10325'
 'PN96_RS04155' 'PN96_RS17025' 'PN96_RS16780' 'PN96_RS18805'
 'PN96_RS03165' 'PN96_RS05010' 'PN96_RS16045' 'PN96_RS17020'
 'PN96_RS20630' 'acs' 'fecE' 'tdh' 'PN96_RS15920' 'PN96_RS05030'
 'PN96_RS05350' 'PN96_RS06800' 'PN96_RS01620' 'PN96_RS09225'
 'PN96_RS16225' 'PN96_RS03175' 'PN96_RS09220' 'PN96_RS05020'
 'PN96_RS09190' 'PN96_RS04150' 'PN96_RS09210' 'PN96_RS15930'
 'PN96_RS17870' 'PN96_RS16220' 'PN96_RS09215' 'PN96_RS09200'
 'PN96_RS15595' 'hutH']"
both_genes,30,"['bfr' 'iutA' 'fhuB' 'fhuE' 'VC1543' 'PN96_RS22960' 'vctC' 'PN96_RS13195'
 'VV21178' 'tonB' 'fhuC' 'PN96_RS15535' 'PN96_RS04145' 'PN96_RS14245'
 'feoC' 'PN96_RS18815' 'feoB' 'feoA' 'exbB2' 'PN96_RS17035' 'fhuD'
 'PN96_RS01495' 'vctB' 'PN96_RS15320' 'VV21177' 'bfd' 'vctD' 'exbD2'
 'PN96_RS07790' 'exbB1']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
