,-0.07114350676970427,-0.05820832372066713,-0.04527314067162999,-0.03233795762259285,-0.019402774573555714,-0.006467591524518576,0.006467591524518562,0.0194027745735557,0.03233795762259284,0.04527314067162998,0.058208323720667116,0.07114350676970427,0.08407868981874139,0.09701387286777852,0.10994905591681567,0.12288423896585282,0.13581942201488995,0.14875460506392707,0.16168978811296422,0.17462497116200137
thresh,-0.05174073219614855,0.05174073219614855,2,,,,,,,,,,,,,,,,,
unreg,3,6,2,27,239,2362,1623,131,26,8,6,5,6,7,3,7,1,0,0,0
Fur,0,0,0,0,0,9,8,2,3,1,1,4,2,7,8,4,4,0,0,0
unreg_genes,['tdh' 'PN96_RS16045' 'PN96_RS15595'],"['PN96_RS05030' 'PN96_RS05010' 'PN96_RS05020' 'PN96_RS05015'
 'PN96_RS05025' 'PN96_RS01620']",[],[],[],[],[],[],[],[],['PN96_RS17870' 'PN96_RS03165' 'acs' 'PN96_RS05350' 'PN96_RS23350' 'hutH'],"['PN96_RS03170' 'PN96_RS03175' 'PN96_RS06800' 'PN96_RS17025'
 'PN96_RS10325']","['PN96_RS10320' 'PN96_RS18810' 'PN96_RS16780' 'PN96_RS06790'
 'PN96_RS20630' 'fecE']","['PN96_RS15920' 'PN96_RS16220' 'PN96_RS17020' 'PN96_RS04160'
 'PN96_RS15925' 'PN96_RS09200' 'PN96_RS09215']",['PN96_RS04150' 'PN96_RS18805' 'PN96_RS09220'],"['PN96_RS09230' 'PN96_RS09210' 'PN96_RS09205' 'PN96_RS09190'
 'PN96_RS16225' 'PN96_RS04155' 'PN96_RS09225']",['PN96_RS15930'],[],[],[]
Fur_genes,[],[],[],[],[],"['ctaD' 'PN96_RS03125' 'PN96_RS03065' 'PN96_RS14435' 'pqiA' 'rpoS' 'pqiB'
 'tsaA' 'PN96_RS22945']","['epd' 'coxB' 'PN96_RS20900' 'PN96_RS19990' 'vmeF' 'PN96_RS22940' 'ppaC'
 'PN96_RS05645']",['PN96_RS02235' 'PN96_RS15315'],['VCA0003' 'fbpC' 'fbpB'],['PN96_RS03280'],['VV21178'],['fhuB' 'vctD' 'VV21177' 'iutA'],['vctB' 'fhuD'],"['tonB' 'bfr' 'PN96_RS13195' 'VC1543' 'PN96_RS15535' 'exbB2'
 'PN96_RS22960']","['exbB1' 'PN96_RS07790' 'exbD2' 'fhuC' 'vctC' 'PN96_RS17035' 'feoA'
 'PN96_RS14245']",['PN96_RS18815' 'feoB' 'fhuE' 'bfd'],['PN96_RS04145' 'PN96_RS15320' 'feoC' 'PN96_RS01495'],[],[],[]
