,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,11.6417,1.1556334669781763,3.0,0.0,12.8478,1.0,11.5331,2.0,10.5442,,,,,,,,,,
1,LB__LBtran,9.248466666666666,0.6282222244821762,3.0,3.0,9.8504,4.0,9.2981,5.0,8.5969,,,,,,,,,,
2,LB__LBstat,8.7058,0.26943281166183153,3.0,6.0,8.854,7.0,8.8686,8.0,8.3948,,,,,,,,,,
3,LB__LBGexp,12.609766666666667,0.3211064361443622,3.0,9.0,12.8756,10.0,12.7007,11.0,12.253,,,,,,,,,,
4,LB__LBGtran,10.525649999999999,1.2930861707558392,2.0,12.0,9.6113,13.0,11.44,,,,,,,,,,,,
5,LB__LBGstat,10.067166666666667,0.5488910395819311,3.0,14.0,10.4667,15.0,9.4413,16.0,10.2935,,,,,,,,,,
6,Life Cycle__S0,9.879800000000001,0.19280007780081426,3.0,17.0,10.0727,18.0,9.8796,19.0,9.6871,,,,,,,,,,
7,Life Cycle__S1,12.016533333333333,0.1461099699997685,3.0,20.0,12.0909,21.0,12.1105,22.0,11.8482,,,,,,,,,,
8,Life Cycle__S2,10.121866666666667,0.4580158330596589,3.0,23.0,10.6493,24.0,9.8244,25.0,9.8919,,,,,,,,,,
9,Life Cycle__S3,11.3518,0.057275649276111264,2.0,26.0,11.3113,27.0,11.3923,,,,,,,,,,,,
10,Life Cycle__S4,12.600433333333335,0.5503867761250579,3.0,28.0,13.234000000000002,29.0,12.3269,30.0,12.2404,,,,,,,,,,
11,Life Cycle__S5,13.200866666666665,0.02750442388659216,3.0,31.0,13.1692,32.0,13.2188,33.0,13.2146,,,,,,,,,,
12,Life Cycle__S6,12.262112499999999,1.449898318048052,8.0,34.0,12.8194,35.0,9.8614,36.0,13.0901,37.0,12.9451,38.0,10.0332,39.0,12.6664,40.0,13.2153,41.0,13.466
13,Life Cycle__S7,12.8486,0.4613452936792565,3.0,42.0,13.1962,43.0,13.0244,44.0,12.3252,,,,,,,,,,
14,Life Cycle__S8,12.564250000000001,0.5268652626620958,2.0,45.0,12.9368,46.0,12.1917,,,,,,,,,,,,
15,Life Cycle__G135,11.813600000000001,1.1049250562821002,2.0,47.0,12.5949,48.0,11.0323,,,,,,,,,,,,
16,Life Cycle__G150,12.354266666666666,0.7921039725524254,3.0,49.0,11.6997,50.0,13.2348,51.0,12.1283,,,,,,,,,,
17,Life Cycle__G180,13.112833333333334,0.4135173313578691,3.0,52.0,12.9055,53.0,13.589,54.0,12.844,,,,,,,,,,
18,Stress Time Course__C30,12.73695,0.4321129539830995,2.0,55.0,12.4314,56.0,13.0425,,,,,,,,,,,,
19,Stress Time Course__C90,11.704450000000001,0.3240670378177944,2.0,57.0,11.4753,58.0,11.9336,,,,,,,,,,,,
20,Biofilm__BI,11.0141,0.0852770778110986,2.0,59.0,11.0744,60.0,10.9538,,,,,,,,,,,,
21,Biofilm__BC,11.213099999999999,0.6790902885478481,4.0,61.0,10.9161,62.0,11.4895,63.0,12.004,64.0,10.4428,,,,,,,,
22,Biofilm__Sw,10.2293,0.3408254685319154,2.0,65.0,10.4703,66.0,9.9883,,,,,,,,,,,,
23,Life Cycle__BT,10.849150000000002,0.14828029201481888,2.0,67.0,10.954,68.0,10.7443,,,,,,,,,,,,
24,Life Cycle__B36,12.493400000000001,0.10493464632808402,2.0,69.0,12.4192,70.0,12.5676,,,,,,,,,,,,
25,Life Cycle__B60,11.4465,0.14580541828066543,2.0,71.0,11.3434,72.0,11.5496,,,,,,,,,,,,
26,M9__M9exp,12.6808,0.1925363082641815,3.0,73.0,12.8997,74.0,12.605,75.0,12.5377,,,,,,,,,,
27,M9__M9tran,12.100700000000002,0.386822142592691,3.0,76.0,11.8055,77.0,11.958,78.0,12.5386,,,,,,,,,,
28,M9__M9stat,9.329833333333333,0.3675982090997356,3.0,79.0,9.7419,80.0,9.212,81.0,9.0356,,,,,,,,,,
29,Supplement__M+G,11.581933333333334,0.6051485299770079,3.0,82.0,10.8897,83.0,12.0106,84.0,11.8455,,,,,,,,,,
30,Supplement__Glu,13.210033333333334,0.08409193381849026,3.0,85.0,13.1509,86.0,13.1729,87.0,13.3063,,,,,,,,,,
31,Supplement__Fru,12.848633333333334,0.8213594178758369,3.0,88.0,13.7729,89.0,12.5707,90.0,12.2023,,,,,,,,,,
32,Supplement__Mal,10.873466666666666,1.003739340333602,3.0,91.0,9.7867,92.0,11.7657,93.0,11.068,,,,,,,,,,
33,Supplement__G+S,12.0303,0.8059603091964264,2.0,94.0,11.4604,95.0,12.6002,,,,,,,,,,,,
34,Supplement__Pyr,12.073366666666667,0.397207078654615,3.0,96.0,11.6326,97.0,12.4036,98.0,12.1839,,,,,,,,,,
35,Supplement__Gly,10.872533333333331,0.4425170542852936,3.0,99.0,10.8192,100.0,11.3393,101.0,10.4591,,,,,,,,,,
36,Supplement__Glucon,12.0334,0.6001421414964956,3.0,102.0,11.8199,103.0,12.7111,104.0,11.5692,,,,,,,,,,
37,Stressors__aero,11.338500000000002,1.2559433546143715,3.0,105.0,12.5631,106.0,10.0534,107.0,11.399,,,,,,,,,,
38,Stressors__nit,11.8448,0.207078559971814,3.0,108.0,12.0699,109.0,11.8021,110.0,11.6624,,,,,,,,,,
39,Stressors__ferm,11.4552,0.5667177692643846,3.0,111.0,11.0633,112.0,11.1973,113.0,12.105,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,12.9951,,1.0,114.0,12.9951,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,13.0168,,1.0,115.0,13.0168,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,12.6367,,1.0,116.0,12.6367,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,11.8467,,1.0,117.0,11.8467,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,11.9427,,1.0,118.0,11.9427,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,12.1316,,1.0,119.0,12.1316,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,12.237,,1.0,120.0,12.237,,,,,,,,,,,,,,
