,SP5448_01775
SRX1726505,-0.0058949575
SRX1726506,-0.0049735162
SRX1726507,0.0108684738
SRX1726508,-1.7053464066
SRX1726509,-1.7962357079
SRX1726510,-0.8396261952
SRX1726511,-2.0322590025
SRX1726512,-2.0211699117
SRX1726513,-1.8322246156
SRX1081650,0.06979687550000001
SRX1081651,0.1078805733
SRX1081652,-0.33812217250000004
SRX1081653,0.1280678604
SRX1081654,0.3045904419
SRX1081655,0.0789410124
SRX1081656,-0.08476751760000001
SRX1081657,-0.1836265363
SRX1081658,-0.1417817743
SRX1081659,-0.8723337579
SRX1081660,-0.7111538497000001
SRX1081661,0.0826978823
SRX1081662,0.1379283685
SRX1081663,0.3297745077
SRX1081664,0.36991103280000004
SRX1081665,0.37428892350000004
SRX1081666,0.3082378832
SRX1081668,0.24314596830000001
SRX1081669,-0.12080556910000001
SRX1081670,-0.0881621736
SRX1081671,0.0054920212
SRX1081672,-2.9137712137
SRX1081673,-2.6331074899
SRX1081674,-2.5934309376
SRX1081675,-2.3684635584000002
SRX1081676,-1.541205278
SRX1081677,-2.2137383938
SRX1081678,-1.910641504
SRX1081679,-2.3570001867
SRX1081680,-2.7293833084
SRX1081681,-1.9529392576000002
SRX1081682,-1.8705262594
SRX1081683,-2.6238005609
SRX1081684,-2.3484000692
SRX1081685,-2.9191388023
SRX1081686,-2.7452703813
SRX1081687,-2.5527746281
SRX1081688,-3.6007863952
SRX1081689,-2.6265951206
SRX1081690,-2.1960377985
SRX1081691,-2.2783715504
SRX1081692,-2.1300777952
SRX1962715,0.027314517700000002
SRX1962716,-0.0570252674
SRX1962717,0.0297107497
SRX1962718,-1.3311291477
SRX1962719,-0.7063316697
SRX1962720,-0.569019611
SRX1962721,-0.3344007659
SRX4892146,0.050878780900000004
SRX4892147,-0.0341772577
SRX4892148,-0.013445971800000001
SRX4892149,-0.0032555514000000003
SRX4892150,0.13786889830000001
SRX4892151,-0.0197975719
SRX4892152,0.0754271933
SRX4892153,0.0015616520000000002
SRX4892154,-0.0848060799
SRX4892155,0.0027973849000000003
SRX4892156,-0.056424881100000004
SRX4892157,0.0252412769
SRX4892158,0.0241723379
SRX4892159,0.048752356100000005
SRX4892160,-0.13254808640000001
SRX4892161,-0.0972429456
SRX7620814,0.014168420800000001
SRX7620815,0.1102537912
SRX7620816,0.054660776800000005
SRX7620817,-1.3150045311
SRX7620818,-1.1544531019
SRX7620819,-1.0078064466
SRX7620856,0.3211801802
SRX7620857,-3.0063480135
SRX7620858,0.0257046236
SRX7620859,-2.8436770854
SRX7620860,0.49617690670000003
SRX7620861,-3.1970689887
SRX7620862,0.2190829845
SRX7620863,-1.909434706
SRX7620864,-0.1780725582
SRX7620865,-1.9109807267
SRX7620866,-0.2200934152
SRX7620867,-1.9002609316
SRX2161502,-0.0218764202
SRX2161503,0.27247659350000003
SRX2161504,-0.2506001734
SRX2161505,-0.4970417876
SRX2161506,-0.33941686050000003
SRX2161507,-0.3560977047
SRX2161508,-0.1638934812
SRX2161509,-0.050222072000000006
SRX2161510,-0.3575655719
SRX2161511,-0.4679190602
SRX2161512,-0.4230904703
SRX2161513,-0.4496805406
SRX2161514,-2.50506271
SRX2161515,-2.6033174765
SRX2161516,-2.536395995
SRX2161517,-2.3570925768
SRX2161518,-2.0377081653
SRX2161519,-2.2837802782
SRX2161520,-2.129614796
SRX2161521,-2.4354002519
SRX2161522,-2.1981720552
SRX2161523,-2.7674206743000003
SRX2161524,-2.7284736947
SRX2161525,-2.8729151233
