,ABUW_2009
SRX3737100,-1.1344307741
SRX3737101,-0.7784906035
SRX3737103,-1.4513898517000001
SRX3737104,0.031425318800000004
SRX3737105,-0.0413002557
SRX3737106,0.1202836097
SRX3737107,-0.1104086727
SRX3737108,-0.3414851206
SRX3737109,-0.3568214764
SRX3737110,1.5456959912000001
SRX3737111,-0.14380784970000002
Abaum_0017,-0.0197268557
Abaum_0018,-0.3921809371
Abaum_0019,-0.4293631473
Abaum_0020,0.7122630277
Abaum_0021,0.7124202646000001
Abaum_0022,0.360226665
Abaum_0023,0.0197268557
Abaum_0024,0.5126735115000001
Abaum_0025,0.0495647368
Abaum_0026,0.2294193475
SRX3141471,0.0229680521
SRX3141472,0.0971142577
SRX3141473,-0.2303893766
SRX3141474,0.13327511890000002
SRX3141475,0.9673702975
SRX3141476,1.4377549697
SRX3141477,1.6693617051
SRX3141478,0.4969067593
SRX3141479,-0.0444068262
SRX8944518,-0.0562742564
SRX8944519,0.0086588538
SRX8944520,-0.2516268333
SRX8944521,-0.021825519300000002
SRX8944522,0.3079010896
SRX8944523,0.16374617190000001
SRX5930997,-0.1187331806
SRX5930998,0.2646072413
SRX5930999,-0.1458740607
SRX5931001,-0.7074378412
SRX5931002,-1.0297970894
SRX4488546,2.4283584734
SRX4488547,-0.46619239900000004
SRX4488548,0.621893451
SRX4488549,-1.9621660744
SRX4488550,2.7206581897
SRX4488551,2.2756056658
SRX4488552,0.8521415526
SRX4488553,0.9880203803000001
SRX4488554,1.5115057207
SRX4488555,1.0822099783
SRX4488556,1.3502459136
SRX4488557,0.5499915128
SRX2568047,1.8209036754999999
SRX2568048,1.5666561216
SRX2568049,3.2532056408
SRX2568050,0.6226576002
SRX2568051,-0.8329254017000001
SRX2568052,-0.8153383473
SRX2568053,4.0603684537
SRX2568054,0.0921638528
SRX2568055,0.9443424889
SRX2568056,-1.2079877251
SRX2568057,-0.2669076325
SRX2568058,0.8720929534
SRX2568059,0.0147547726
SRX2568060,1.2463539626
SRX2568061,1.4557883628
SRX2568062,0.7203786395
SRX2568063,-1.3894016927
SRX2568064,0.6690230532
Abaum_0001,-0.5103743286
Abaum_0002,-0.7573120728
Abaum_0003,-1.1810192023
Abaum_0004,-0.4236153157
Abaum_0005,-0.6588843071
Abaum_0006,0.469635132
Abaum_0007,-0.3566578576
Abaum_0008,-1.0003851083
Abaum_0009,-0.2419353789
Abaum_0010,-0.9433280036
Abaum_0011,0.3413193872
Abaum_0012,-0.3413193872
Abaum_0013,-0.0888599378
Abaum_0014,-0.3101170323
Abaum_0015,0.10923528490000001
Abaum_0016,-0.38369498760000004
ERX1221046,0.0
ERX1221048,0.0
ERX1221049,0.0
ERX1221050,0.0
ERX1221052,0.0
ERX1221053,0.0
ABNM035,-0.0087208725
ABNM036,0.0087208725
ABNM037,0.061030481500000004
ABNM038,0.3981479365
ABNM041,-0.0137373275
ABNM042,-0.7646355385
ABNM019,-0.221974477
ABNM020,0.221974477
ABNM021,0.4452940419
ABNM022,0.08676823830000001
ABNM023,0.7085387667
ABNM024,0.6190988891
ABNM025,0.7385616587
ABNM026,0.4531963456
ABNM027,0.055172311
ABNM028,-0.055172311
ABNM029,-0.0666871462
ABNM030,0.2827406112
ABNM031,0.022151710300000002
ABNM032,0.0023206051
ABNM033,0.1400367408
ABNM034,0.17083830860000002
ABNM001,-0.5238045846
ABNM002,0.5238045846
ABNM003,-0.5149795494
ABNM004,0.2056940989
ABNM005,-1.7331857398000001
ABNM006,-0.4746702836
ABNM007,-1.3830526777
ABNM008,-1.2172036565
ABNM009,-0.6693822119
ABNM010,-0.6596108211
ABNM043,0.4016585015
ABNM044,-0.4016585015
ABNM045,0.0456817575
ABNM046,-0.2501928505
ABNM047,0.2178014695
ABNM048,0.2546545785
ABNM011,0.1048802119
ABNM012,-0.1048802119
ABNM013,-0.2538748333
ABNM014,-0.0260699699
ABNM015,-0.27471604050000004
ABNM016,-0.7580517284
ABNM017,-0.7716450357
ABNM018,-0.6277843039000001
