,PSPTOA0044
SRX1828913,0.0882577294
SRX1828914,-0.6022173627
SRX1828915,-0.0309119432
SRX1828916,-0.9804157634
SRX1828917,-0.057345786200000005
SRX1828918,-0.289662929
SRX3983989,0.5318285705
SRX3983990,0.048590314700000005
SRX3983993,0.2566333568
SRX3983994,0.3872916288
SRX3983995,0.3277625067
SRX3983996,0.7611674275
SRX3983997,0.4480893946
SRX3983998,0.0996331783
SRX3983999,-0.2602078214
SRX3984000,0.4047467652
SRX3984001,0.22716769550000002
SRX3984002,0.3734233832
SRX3984003,0.7612546231
SRX3984004,0.1304422143
SRX3984005,0.6217817805
SRX3984006,0.8449092315000001
SRX3984007,0.5743892637
SRX3984008,0.009867161900000001
SRX3984009,0.1580517431
SRX3984010,0.3268182696
SRX3984011,0.1428014648
SRX3984012,0.15006933320000002
SRX3984013,0.2428793896
SRX3984014,0.06284755610000001
SRX3984015,0.39651602150000004
SRX3984016,0.4243554885
SRX3984017,0.1830440664
SRX3984019,0.0558462339
SRX3984020,0.2861282992
SRX3984021,0.5846967641
SRX3984022,-0.0276846044
SRX3984023,-0.2520011298
SRX3984024,0.27949557950000004
SRX3984025,0.0595223288
SRX3984026,0.5789510090000001
SRX3984027,0.28805223890000003
SRX3984028,-0.1282958445
SRX3984029,0.2843050304
SRX3984031,0.48348587460000003
SRX3984032,0.46714224400000004
SRX3984034,0.1382470076
SRX3984035,-0.3426075752
SRX3984036,1.0540603347
SRX3984037,1.099406026
SRX3984038,0.9273970418
SRX3984039,0.82908037
SRX3984040,0.21580698550000002
SRX3984041,0.7443223414
SRX3984042,0.8009924883
SRX3984043,0.042401218000000004
SRX3984045,-0.1919164365
SRX3984046,-0.0671047275
SRX3984047,0.967049861
SRX3984048,0.7713169834
SRX3984049,1.0180783075
SRX3984050,0.6793015137
SRX3984051,0.8041953587
SRX3984052,-0.1017292526
SRX3984056,0.44990573
SRX3984057,0.23009126270000002
SRX3984058,0.5793841582
SRX3984059,-0.0906207257
SRX3984061,0.057054676400000004
SRX3984062,0.014005262000000001
SRX3984063,0.099203916
SRX3984064,0.179582087
SRX3984065,0.2095462046
SRX3984066,0.30201001580000003
SRX3984067,0.050574436
SRX3984068,0.169589763
SRX3984069,0.3442528834
SRX3984070,0.6393227649000001
SRX3984071,0.4648539312
SRX3984073,0.0854738074
SRX3984074,0.0724364197
SRX3984077,-0.0671144486
SRX3984078,0.15199247300000002
SRX3984079,0.6991149733
SRX3984080,0.1808588498
SRX3984082,0.0945228652
SRX3984084,0.5559206113
SRX6997963,1.185913397
SRX6997964,0.0711619148
SRX6997965,-0.1568130268
SRX6997967,0.41107018970000003
SRX6997968,-0.1241807026
SRX6997969,0.4582795535
SRX6997971,-1.5969835867
SRX6997972,0.3596017091
SRX6997973,-0.1407562058
SRX3159100,-1.2947977253
