,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-1.393625171,0.00723109031908873,2.0,0.0,-1.398738324,1.0,-1.388512018
1,RichMedia__BHIN_Growth_Mid,-2.0326527600000004,1.1064597622542003,2.0,2.0,-1.250267559,3.0,-2.8150379610000003
2,RichMedia__BHIN_Growth_Stat,-1.7110190330000001,0.7201796935753784,2.0,4.0,-1.2017750880000002,5.0,-2.220262978
3,RichMedia__LBv2_Growth_Late,-0.4467431205000001,0.019956816813890894,2.0,6.0,-0.460854721,7.0,-0.4326315200000001
4,RichMedia__LBv2_Growth_Mid,-2.0816681711721685e-16,0.2323029737098002,2.0,8.0,0.1642630079999998,9.0,-0.1642630080000002
5,RichMedia__LBv2_Growth_Stat,-2.2824150595,0.3301658514831983,2.0,10.0,-2.048952547,11.0,-2.515877572
6,RichMedia__MHB_Rich_Mid,-0.6003762995000002,0.19331198503092598,2.0,12.0,-0.463684084,13.0,-0.7370685150000003
7,RichMedia__NBO_Rich_Mid,-0.2427838660000001,0.20712094961703104,2.0,14.0,-0.0963272380000002,15.0,-0.389240494
8,Carbon__M9Na_Arabinose_Mid,0.20008723100000034,0.20893541248761333,2.0,16.0,0.3478268780000002,17.0,0.0523475840000005
9,Carbon__M9Na_Galactose_Mid,0.7410605229999998,0.2970462376948788,2.0,18.0,0.531017114,19.0,0.9511039319999997
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.2342742594999998,0.008247728143992312,2.0,20.0,-0.2284422349999997,21.0,-0.2401062839999999
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.1444514134999999,0.05551648569135066,2.0,22.0,-0.1837074969999999,23.0,-0.1051953299999999
12,Carbon__M9Na_GlcNAcGrowth_Stat,-2.3327646255,0.5379102401786388,2.0,24.0,-2.713124604,25.0,-1.952404647
13,Carbon__M9Na_GlcNAc_Mid,0.39333062350000025,0.06197483557782314,2.0,26.0,0.4371534500000003,27.0,0.3495077970000002
14,Carbon__M9Na_Gluconate_Mid,-0.2667368384999997,0.2899849809896025,2.0,28.0,-0.0616864919999997,29.0,-0.4717871849999997
15,Carbon__M9Na_Glucosamine_Mid,-1.0868362965,0.15695966783653234,2.0,30.0,-0.975849051,31.0,-1.197823542
16,Carbon__M9Na_Glycerol_Mid,0.3812746505,0.32218585871530103,2.0,32.0,0.6090944560000002,33.0,0.1534548449999997
17,Carbon__M9Na_Maltose_Mid,0.13506629149999977,0.10717756853191081,2.0,34.0,0.2108522769999998,35.0,0.0592803059999997
18,Carbon__M9Na_Mannitol_Mid,0.287528875,0.16251115964009408,2.0,36.0,0.4024416180000001,37.0,0.1726161319999999
19,Carbon__M9Na_Trehalose_Mid,0.34346114949999995,0.0933308380797293,2.0,38.0,0.2774662809999997,39.0,0.4094560180000002
20,Carbon__M9Na_ethanol_Mid,-1.2494152999999997,0.36272396167607185,2.0,40.0,-0.992930727,41.0,-1.5058998729999995
21,Carbon__M9Na_fructose_Mid,0.15771251399999991,0.1525816423637671,2.0,42.0,0.2656040280000002,43.0,0.0498209999999996
22,Carbon__M9Na_fumarate_Mid,0.17293900200000006,0.0883020862778683,2.0,44.0,0.1104999979999998,45.0,0.2353780060000003
23,Carbon__M9Na_glucoseGrowth_Late,-0.07582642449999975,0.09306759212458836,2.0,46.0,-0.0100176989999996,47.0,-0.1416351499999999
24,Carbon__M9Na_glucoseGrowth_Mid,1.942890293094024e-16,0.35504688072531315,2.0,48.0,-0.251056057,49.0,0.2510560570000004
25,Carbon__M9Na_glucoseGrowth_Stat,-0.8887429284999999,0.49721838321225953,2.0,50.0,-0.5371564379999998,51.0,-1.240329419
26,Carbon__M9Na_ribose_Mid,0.48268902999999996,0.14998658451844213,2.0,52.0,0.3766324990000003,53.0,0.5887455609999996
